arm,metric,from_batch,to_batch,scope,numerator_delta,denominator_delta,rate_delta,request_denominator_delta,pair_strict_num_delta,ties_delta,new_nll_prompt_n_delta,new_nll_prompt_mean_delta,new_nll_prompt_median_delta,new_nll_prompt_q25_delta,new_nll_prompt_q75_delta,new_nll_prompt_p90_delta,new_nll_prompt_max_delta,new_nll_request_n_delta,new_nll_request_mean_delta,new_nll_request_median_delta,new_nll_request_q25_delta,new_nll_request_q75_delta,new_nll_request_p90_delta,new_nll_request_max_delta,new_strict_num_delta,new_strict_den_delta,new_token_correct_delta,new_token_den_delta,true_nll_prompt_n_delta,true_nll_prompt_mean_delta,true_nll_prompt_median_delta,true_nll_prompt_q25_delta,true_nll_prompt_q75_delta,true_nll_prompt_p90_delta,true_nll_prompt_max_delta,true_nll_request_n_delta,true_nll_request_mean_delta,true_nll_request_median_delta,true_nll_request_q25_delta,true_nll_request_q75_delta,true_nll_request_p90_delta,true_nll_request_max_delta,true_strict_num_delta,true_strict_den_delta,true_token_correct_delta,true_token_den_delta,margin_prompt_n_delta,margin_prompt_mean_delta,margin_prompt_median_delta,margin_prompt_q25_delta,margin_prompt_q75_delta,margin_prompt_p90_delta,margin_prompt_max_delta,margin_request_n_delta,margin_request_mean_delta,margin_request_median_delta,margin_request_q25_delta,margin_request_q75_delta,margin_request_p90_delta,margin_request_max_delta,arm_display_label
MEMIT_ORIGINAL,NS,10,20,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,7436,10000,-0.053549999999999986,1000,295,0,10000,-0.4620566016577019,-0.42519044876098633,-0.5946403741836548,-0.23323488235473633,-0.04910774230954651,1.1145915985107422,1000,-0.4620566016577019,-0.36762750521302223,-0.6363859444856637,-0.2765500307083144,-0.18801150284707546,0.19496936798095632,463,10000,535,10090,10000,0.33126183526968234,0.3679361343383789,0.22140967845916748,0.4837764501571655,0.4942524909973134,2.7999324798583984,1000,0.33126183526968145,0.2794867038726814,0.2108210469596088,0.25926663577556575,0.35100834608078024,2.1106174468994148,1600,10000,1760,10160,10000,0.7933184369273851,0.8566312789916992,0.7080674860626459,0.8892252445220947,1.1869501590728768,1.486691274563782,1000,0.7933184369273851,0.8891924097610167,0.789891037438065,0.828246428444982,0.9043972098827364,1.55752010345459,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,NS,20,30,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,6253,10000,-0.05728333333333335,1000,49,0,10000,-0.004889729555499045,-0.03914022445678711,-0.2887643575668335,0.25778770446777344,0.42361373901364807,1.23736572265625,1000,-0.004889729555499045,0.012464797496797075,-0.0787857323884964,0.12745512723922836,0.18929759979247862,0.9006023406982422,613,10000,773,10160,10000,0.6633546335963709,0.7347724437713623,0.2813723683357239,0.9608321189880371,1.1356737136840813,3.8844032287597656,1000,0.6633546335963727,0.6881074771285061,0.487557619903237,0.8607389897108071,1.028479942083358,0.12345352172851776,1183,10000,1288,10120,10000,0.6682443631518695,0.6294386386871338,0.4074612855911255,0.9924936294555664,1.2904507637023914,1.3176818917272612,1000,0.6682443631518695,0.5886524692177781,0.5671583872288464,0.6673599511384963,1.110371921062468,4.761413233901839,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,NS,30,40,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,5468,10000,-0.04826666666666668,1000,2,0,10000,0.1462826997274469,0.14973974227905273,-0.12579381465911865,0.38711071014404297,0.5513257980346662,4.038667678833008,1000,0.14628269972744512,0.0565359950065627,-0.012283331155776622,0.3485056042671193,0.458845958709718,-0.0109405517578125,543,10000,645,10130,10000,0.8510316875259996,0.9427146911621094,0.6440069675445557,1.1384100914001465,1.2577312469482411,1.6785659790039062,1000,0.8510316875259987,0.6725331529974934,0.6640544661320744,1.032327580451966,1.3381857144832612,1.919938468933104,589,10000,664,10080,10000,0.704748987798554,0.7035472989082336,0.641734391450882,0.8663866519927979,1.1764341577887523,-0.9365241825507837,1000,0.704748987798554,0.5263845086097714,0.7423975267447531,0.6143110409379006,0.9267659860174167,-1.6936978385885588,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,NS,40,50,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,4752,10000,-0.043279999999999985,1000,72,0,10000,-0.2413877472088668,-0.2775411605834961,-0.3301560878753662,-0.23280835151672363,-0.09370832443237198,-2.680509567260742,1000,-0.24138774720886502,-0.21430969238281428,-0.3025152563117448,-0.21034588813781596,-0.059194436073303436,1.073495483398439,747,10000,822,10160,10000,0.5362455258045236,0.6703708171844482,0.6828804612159729,0.5329484939575195,0.37794895172119247,-3.010915756225586,1000,0.5362455258045236,0.6212711855769157,0.5609282778576015,0.4231304049491875,0.46817141532898,-0.18691043853759837,-108,10000,-119,10090,10000,0.7776332730133904,0.7884144186973572,0.9000308513641357,0.5988485813140869,0.6097727552056327,5.75901544095359,1000,0.7776332730133908,0.8159693769179288,0.7701775819994516,0.8048131927847862,0.6365776494820672,2.1162089384379215,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,NS,50,60,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,5357,10000,-0.018769999999999953,1000,432,0,10000,0.03820542393413717,-0.05791282653808594,0.04131782054901123,0.017331361770629883,0.13756418228149592,2.3699703216552734,1000,0.038205423934135396,-0.0935356616973877,0.015433496143669068,0.15712208747863698,0.36211902141571173,0.11019239425659322,442,10000,298,10160,10000,0.43065311492929137,0.47720956802368164,0.5524812936782837,0.42368030548095703,0.4814553260803205,0.25334739685058594,1000,0.43065311492929137,0.6432997398078442,0.13229776527732628,0.7565574076026671,0.6497780990600628,1.260627365112306,24,10000,-62,10170,10000,0.3924476909951542,0.3808765411376953,0.6312882900238037,0.244673490524292,-0.023259115219119053,-2.8759598731412552,1000,0.39244769099515375,0.3834810209460553,0.29655333850532717,0.514998896420002,0.6874993096291968,7.954662479724901,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,NS,60,70,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,3510,10000,-0.039792857142857185,1000,-126,0,10000,-1.1678243152715932,-1.1868953704833984,-0.9530658721923828,-1.5070931911468506,-1.8169528961181651,-0.2602386474609375,1000,-1.167824315271588,-1.0280679225921627,-1.1055737793445592,-1.4707311391830444,-1.7919717335700955,-2.5185474395751974,1113,10000,1001,10210,10000,-0.5127212217257773,-0.5125539302825928,-0.12343204021453857,-0.9766004085540771,-1.3773942947387674,0.6122760772705078,1000,-0.5127212217257773,-0.5661266870796684,-0.3025171743705872,-0.5788674976676695,-0.8821420502662676,-2.6205545425415053,214,10000,110,10170,10000,0.6551030935458126,0.6035399436950684,0.9936134815216064,0.300891637802124,-0.22248969078063752,-5.426773666195004,1000,0.6551030935458124,0.6782659057527782,1.0309799738228325,0.2925247922539711,-0.11985760644078125,-7.956066967578771,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,NS,70,80,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,2059,10000,-0.04798214285714286,1000,-179,0,10000,0.5058712414263855,0.7223501205444336,0.5901130437850952,0.6794040203094482,0.5791325569152868,-0.008899688720703125,1000,0.505871241426382,0.720988297462462,0.7291448104893785,0.6012402296066277,0.41561256647109523,1.4215479850769057,1387,10000,1232,10210,10000,1.112225595960589,1.2218899726867676,1.222222924232483,1.2166860103607178,1.1609777450561527,1.601491928100586,1000,1.112225595960589,1.191105604171753,1.3012815140187746,1.0555787086486816,0.9892511105537398,0.8989089965820334,-1341,10000,-1431,10150,10000,0.6063543545342062,0.55267333984375,0.40374040603637695,0.7588329315185547,0.9750664234161386,0.5355701547559875,1000,0.6063543545342064,0.5281600825488568,0.4365225844085212,0.6553570717573165,0.7537005963921533,1.7899219927843664,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,NS,80,90,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,4943,10000,-0.00527500000000003,1000,28,0,10000,-0.22379068992431783,-0.29241132736206055,-0.3251386880874634,-0.2801530361175537,-0.2480225563049352,-1.1151466369628906,1000,-0.22379068992431783,-0.3855250185122703,-0.2043272483861065,-0.3204255223274224,-0.33510103225707866,3.1669649124145494,123,10000,201,10180,10000,-0.1507807386148965,-0.25687170028686523,-0.07161462306976318,-0.2591135501861572,-0.1557419776916511,-1.0505104064941406,1000,-0.1507807386148965,-0.27225292921066213,-0.15103028938174212,-0.2868144273757931,-0.1838960886001555,0.7483203887939425,173,10000,120,10090,10000,0.07300995130942117,0.10727643966674805,0.30974578857421875,-0.17333650588989258,-0.3356073856353756,3.5370076781632633,1000,0.07300995130942106,0.11811357736587513,0.3362427756190298,-0.19899087548255912,-0.37520653743296783,-1.7418872952461246,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,NS,90,100,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,5002,10000,-0.003630000000000022,1000,266,0,10000,-0.2621565905436789,-0.2736692428588867,-0.20897746086120605,-0.29088521003723145,-0.31633119583129776,3.6167526245117188,1000,-0.2621565905436789,-0.17654246634337944,-0.34767269529402256,-0.1678521513938911,-0.17697658538818395,-1.0328268051147447,1859,10000,1985,10180,10000,-0.2702120615681771,-0.1830606460571289,-0.155037522315979,-0.3504631519317627,-0.4675151824951165,4.6767425537109375,1000,-0.27021206156817534,-0.1189484477043159,-0.10880576372146677,-0.26312888860702444,-0.40638029098511197,-1.092781734466552,1611,10000,1791,10130,10000,-0.008055471024498051,0.00024509429931640625,-0.12784385681152344,0.1789979338645935,0.20965757369995064,-0.5062923328600846,1000,-0.00805547102449794,0.08067103251814844,-0.15950803607702246,0.287501196190715,0.4943512742593885,0.7936823204159733,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,NS,10,100,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,44780,90000,-0.31783000000000006,9000,839,0,90000,-1.6717463090736882,-1.6806707382202148,-2.195105791091919,-1.2025408744812012,-0.8324864387512196,8.312553405761719,9000,-1.6717463090736882,-1.475619176775215,-1.9429656807333222,-1.211581683158876,-1.1253801437467335,3.305457687377931,7290,90000,7492,91480,90000,2.9910583711776058,3.462407350540161,3.2542895078659058,3.1701563596725464,2.9073880195617665,11.445333480834961,9000,2.9910583711776075,3.1384757995605472,2.7945874626748264,3.258788913488388,3.352456197738647,3.161619472503663,3945,90000,4121,91160,90000,4.662804680251295,4.622642993927002,4.8678381238132715,4.6570135951042175,4.86697564125061,2.8904163854167564,9000,4.662804680251295,4.608890383638209,4.810415169689804,4.466121694445611,5.018599802851678,7.581756967306137,MEMIT_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,1,5,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,400,400,0.0,400,400,0,400,0.0031717257928321487,-0.00023054360644891858,4.563346010399982e-05,-0.0004083563107997179,-0.0001295938622206472,0.9876484666019678,400,0.0031717257928321487,-0.00023054360644891858,4.563346010399982e-05,-0.0004083563107997179,-0.0001295938622206472,0.9876484666019678,400,400,406,406,400,-0.2370296277999877,-0.3744072914123535,-0.003891468048095703,-0.7451462745666504,-0.14602870941162394,0.5528888702392578,400,-0.2370296277999877,-0.3744072914123535,-0.003891468048095703,-0.7451462745666504,-0.14602870941162394,0.5528888702392578,0,400,4,404,400,-0.2402013535928198,-0.3747023874457227,-0.0038118746160762385,-0.7449216349195922,-0.15227169304998966,0.5529419072991004,400,-0.2402013535928198,-0.3747023874457227,-0.0038118746160762385,-0.7449216349195922,-0.15227169304998966,0.5529419072991004,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,5,10,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,497,500,-0.0030000000000000027,500,497,0,500,0.040976681149575596,4.73872059956193e-05,1.7871454474516213e-05,0.00029836781322956085,0.0008643221110105513,19.72878324985504,500,0.040976681149575596,4.73872059956193e-05,1.7871454474516213e-05,0.00029836781322956085,0.0008643221110105513,19.72878324985504,497,500,505,508,500,-0.041997303485871385,-0.011275291442871094,-0.1465146541595459,0.19519710540771484,-0.01641445159911825,2.9943199157714844,500,-0.041997303485871385,-0.011275291442871094,-0.1465146541595459,0.19519710540771484,-0.01641445159911825,2.9943199157714844,0,500,4,504,500,-0.08297398463544603,-0.01649408764205873,-0.17256465379614383,0.1805405910126865,-0.010386359758559394,2.994030451096478,500,-0.08297398463544603,-0.01649408764205873,-0.17256465379614383,0.1805405910126865,-0.010386359758559394,2.994030451096478,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,10,20,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,995,1000,-0.0010000000000000009,1000,995,0,1000,0.06724852182553878,0.00015393324429169297,7.526497938670218e-05,0.000630100432317704,0.00217216922901571,0.35749053955078125,1000,0.06724852182553878,0.00015393324429169297,7.526497938670218e-05,0.000630100432317704,0.00217216922901571,0.35749053955078125,981,1000,990,1009,1000,-0.10271757179498664,-0.20305252075195312,-0.19897079467773438,0.08694982528686523,0.0652210235595696,0.10256385803222656,1000,-0.10271757179498664,-0.20305252075195312,-0.19897079467773438,0.08694982528686523,0.0652210235595696,0.10256385803222656,1,1000,17,1016,1000,-0.16996609362052695,-0.23323993320809677,-0.21834183384635253,0.07940168457571417,0.051042189943839134,0.102635114104487,1000,-0.16996609362052695,-0.23323993320809677,-0.21834183384635253,0.07940168457571417,0.051042189943839134,0.102635114104487,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,20,30,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,997,1000,0.0003333333333332966,1000,997,0,1000,0.036516763464096574,0.00041780993342399597,0.00012022758892271668,0.0014174478710629046,0.0047198041807860035,1.7322216033935547,1000,0.036516763464096574,0.00041780993342399597,0.00012022758892271668,0.0014174478710629046,0.0047198041807860035,1.7322216033935547,979,1000,995,1016,1000,-0.2448647695978483,-0.3105921745300293,-0.20827674865722656,-0.31363677978515625,-0.09284095764160583,-0.9195575714111328,1000,-0.2448647695978483,-0.3105921745300293,-0.20827674865722656,-0.31363677978515625,-0.09284095764160583,-0.9195575714111328,0,1000,8,1012,1000,-0.2813815330619427,-0.35455693991389126,-0.2514346557800309,-0.3551224254624685,-0.13803041370556812,-0.920260615675943,1000,-0.2813815330619427,-0.35455693991389126,-0.2514346557800309,-0.3551224254624685,-0.13803041370556812,-0.920260615675943,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,30,40,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,989,1000,-0.0018333333333332424,1000,989,0,1000,0.04928268163433949,0.00023646937916055322,8.147377229761332e-05,0.0009173129219561815,0.006185645796358585,3.167469024658203,1000,0.04928268163433949,0.00023646937916055322,8.147377229761332e-05,0.0009173129219561815,0.006185645796358585,3.167469024658203,955,1000,968,1013,1000,-0.1763879201586036,-0.18386316299438477,-0.06119704246520996,-0.2561821937561035,-0.2437435150146463,1.5320777893066406,1000,-0.1763879201586036,-0.18386316299438477,-0.06119704246520996,-0.2561821937561035,-0.2437435150146463,1.5320777893066406,1,1000,8,1008,1000,-0.22567060179294707,-0.18587841535918415,-0.14848530330345966,-0.23036795340885874,-0.20682336708850713,1.53296805388527,1000,-0.22567060179294707,-0.18587841535918415,-0.14848530330345966,-0.23036795340885874,-0.20682336708850713,1.53296805388527,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,40,50,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,990,1000,-0.0009000000000000119,1000,990,0,1000,0.016482398430418987,0.0003052155952900648,0.00012011405488010496,0.0012427258770912886,0.0049594778567553024,0.8270225524902344,1000,0.016482398430418987,0.0003052155952900648,0.00012011405488010496,0.0012427258770912886,0.0049594778567553024,0.8270225524902344,966,1000,982,1016,1000,-0.16388273300305123,-0.1523590087890625,-0.2149338722229004,-0.20048904418945312,-0.046558570861815696,1.953329086303711,1000,-0.16388273300305123,-0.1523590087890625,-0.2149338722229004,-0.20048904418945312,-0.046558570861815696,1.953329086303711,3,1000,9,1009,1000,-0.18036513143346866,-0.16611711302539334,-0.1769054373144172,-0.2123905740736518,-0.0843778384820304,1.9535177721536456,1000,-0.18036513143346866,-0.16611711302539334,-0.1769054373144172,-0.2123905740736518,-0.0843778384820304,1.9535177721536456,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,50,60,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,988,1000,-0.0009333333333333416,1000,988,0,1000,0.024824369273239832,0.000635586678981781,0.00017097537056542933,0.0021758239017799497,0.01618580799549816,-0.34033775329589844,1000,0.024824369273239832,0.000635586678981781,0.00017097537056542933,0.0021758239017799497,0.01618580799549816,-0.34033775329589844,959,1000,975,1016,1000,-0.24169264874998397,-0.2236032485961914,-0.23028111457824707,-0.26662206649780273,-0.21131343841552663,2.0818729400634766,1000,-0.24169264874998397,-0.2236032485961914,-0.23028111457824707,-0.26662206649780273,-0.21131343841552663,2.0818729400634766,2,1000,18,1017,1000,-0.26651701802322236,-0.23377279500709847,-0.2811384999076836,-0.29046201845631003,-0.22145806826083714,2.081861973141713,1000,-0.26651701802322236,-0.23377279500709847,-0.2811384999076836,-0.29046201845631003,-0.22145806826083714,2.081861973141713,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,60,70,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,989,1000,-0.000523809523809593,1000,989,0,1000,0.01584982598278792,0.0005519167752936482,0.00013002048945054412,0.002458028495311737,0.019499808922410017,1.0883960723876953,1000,0.01584982598278792,0.0005519167752936482,0.00013002048945054412,0.002458028495311737,0.019499808922410017,1.0883960723876953,954,1000,975,1021,1000,-0.16762248243990285,-0.16549444198608398,-0.16933012008666992,-0.1972050666809082,-0.16042175292968608,-2.5344181060791016,1000,-0.16762248243990285,-0.16549444198608398,-0.16933012008666992,-0.1972050666809082,-0.16042175292968608,-2.5344181060791016,0,1000,10,1017,1000,-0.18347230842269013,-0.1664604298566701,-0.15182710520457476,-0.1973556299926713,-0.15749549319080103,-2.5344114305753465,1000,-0.18347230842269013,-0.1664604298566701,-0.15182710520457476,-0.1973556299926713,-0.15749549319080103,-2.5344114305753465,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,70,80,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,996,1000,0.0004821428571428754,1000,996,0,1000,0.02966521414865847,0.0005782055668532848,0.00019473122665658593,0.002603605855256319,0.02328070737421528,-0.28693580627441406,1000,0.02966521414865847,0.0005782055668532848,0.00019473122665658593,0.002603605855256319,0.02328070737421528,-0.28693580627441406,916,1000,937,1021,1000,-0.1704235724700336,-0.2244548797607422,-0.12641048431396484,-0.14197373390197754,-0.23864746093750355,-1.2657127380371094,1000,-0.1704235724700336,-0.2244548797607422,-0.12641048431396484,-0.14197373390197754,-0.23864746093750355,-1.2657127380371094,2,1000,7,1015,1000,-0.20008878661869467,-0.23534226631454658,-0.2013888917863369,-0.15721170674078166,-0.22599147038999945,-1.2656850819012107,1000,-0.20008878661869467,-0.23534226631454658,-0.2013888917863369,-0.15721170674078166,-0.22599147038999945,-1.2656850819012107,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,80,90,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,978,1000,-0.0016249999999999876,1000,978,0,1000,0.04791618591395258,0.000932629918679595,0.00022626089048571885,0.0061244776006788015,0.048683296889066585,-1.7516670227050781,1000,0.04791618591395258,0.000932629918679595,0.00022626089048571885,0.0061244776006788015,0.048683296889066585,-1.7516670227050781,894,1000,912,1018,1000,-0.23165782241440525,-0.2293682098388672,-0.2049088478088379,-0.21008896827697754,-0.2085691452026346,0.9733810424804688,1000,-0.23165782241440525,-0.2293682098388672,-0.2049088478088379,-0.21008896827697754,-0.2085691452026346,0.9733810424804688,1,1000,14,1009,1000,-0.2795740083283569,-0.269862501649186,-0.2546783326251898,-0.22968906752066687,-0.21665295765560444,0.9729972627237657,1000,-0.2795740083283569,-0.269862501649186,-0.2546783326251898,-0.22968906752066687,-0.21665295765560444,0.9729972627237657,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,90,100,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,969,1000,-0.0021999999999999797,1000,969,0,1000,0.051196849931442134,0.0009758258238434792,0.00021258616470731795,0.007289553061127663,0.09303779304027568,0.2826042175292969,1000,0.051196849931442134,0.0009758258238434792,0.00021258616470731795,0.007289553061127663,0.09303779304027568,0.2826042175292969,864,1000,880,1018,1000,-0.20844521938542826,-0.16479969024658203,-0.2594752311706543,-0.22771310806274414,-0.1483369827270522,-0.17670440673828125,1000,-0.20844521938542826,-0.16479969024658203,-0.2594752311706543,-0.22771310806274414,-0.1483369827270522,-0.17670440673828125,4,1000,6,1013,1000,-0.25964206931686995,-0.19535575184272602,-0.2859961037756875,-0.22592624861863442,-0.148996395219001,-0.17637462726270314,1000,-0.25964206931686995,-0.19535575184272602,-0.2859961037756875,-0.22592624861863442,-0.148996395219001,-0.17637462726270314,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,RS,10,100,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,8891,9000,-0.008199999999999985,9000,8891,0,9000,0.33898281060447477,0.004787592915818095,0.0013316545373527333,0.02485907601658255,0.21872451128438133,5.076263427734375,9000,0.33898281060447477,0.004787592915818095,0.0013316545373527333,0.02485907601658255,0.21872451128438133,5.076263427734375,8468,9000,8614,9148,9000,-1.7076947400142437,-1.8575873374938965,-1.6737842559814453,-1.7269611358642578,-1.2852108001709013,1.7468318939208984,9000,-1.7076947400142437,-1.8575873374938965,-1.6737842559814453,-1.7269611358642578,-1.2852108001709013,1.7468318939208984,14,9000,97,9116,9000,-2.0466775506187194,-2.0405861461767927,-1.9701961635437328,-1.8191239396983292,-1.3487838140485096,1.747248420593678,9000,-2.0466775506187194,-2.0405861461767927,-1.9701961635437328,-1.8191239396983292,-1.3487838140485096,1.747248420593678,AlphaEdit_BLUE (L4+L8)
