cell,arm,batch,build_identity,comparison,factor_rank,keys_norm,keys_sha256,layer,solve_backward_error,state_version,key_revisit_relative_difference,writer_revisit_relative_difference
LM,QCL,4,dee3c57bcc1fc69e498c68b820e32943c25a846aff347dce811d2d989070c033,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,34.139681111385279,896061cf0afdfc9b79b5963a277e7e57f660d9df4c22aff6449125d61e4af2ab,5,6.4561556101239148e-09,16,0.029668132048222176,0.24165081079964545
LM,QCL,4,e17c73045fb7f0d67803a5c0b544cff46e99a383ca24905517d1f91a14608c04,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.498873936778416,a30f1942ca5a41b722c843e26d7ceef631bc6e24ecb36c5a6c93cf5feed4d31c,6,9.6620516032430714e-09,17,0.048999094344548001,0.23957886113732582
LM,QCL,4,6c031da8564b3156db48cba60f8cecf3df261a20ec5d31cc9d8e65d39a2827a8,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.451748293655733,861c767621249c8db18f783a8c387401d366fb95675f7d9cb4e7ca1950ed364e,7,7.9522743945403818e-09,18,0.063221954838546507,0.23817283255119148
LM,QCL,4,3e8336abddf177024e488c36a782f91535f1eeffad52e27a0746f7c7375e9991,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.759399310149846,156e445883f10abc82086af5f75c80caf5b1ff0e8e72a09a3f95e2464c22f148,8,6.4324661153136731e-09,19,0.084601060503209868,0.2393588626207048
LM,QCL,5,342027e011d81dfe6a12a1e6ab0949791cfe754c821709d585191721efba6660,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.198560812449188,6321d7c30de6cbb592cf8cbf837e772b46fc259715fa8a1fedeaa747aa3c3278,4,6.4833676205466872e-09,0,,
LM,QCL,5,747447115962db85eae775876dddf96db44799990478bce6dd58135653e1e820,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,34.507819012930533,542c75574f2dfafe53b59c5f984a46df21f28b53c9d6d00701d97c98dc582fdb,5,6.6604615156506952e-09,1,,
LM,QCL,5,91ffb6adc8530f480c8b7c3d98d34d40c85192e22e45d2d51869427cf10bb33b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.928138514490982,101cd35264e9f0d205cce62af407f592a1a717d880c2f23095572e3fe8698059,6,8.869475820461048e-09,2,,
LM,QCL,5,d621f0ccb9229aea74d476a3c1f96417eb21f4a4c56844f3d08686bda3923643,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.863449010078178,9442aa99cad6c45fd63cd58e67140a3942937e1afba502eb02541c69ab0b2f7c,7,8.2951983060297607e-09,3,,
LM,QCL,5,d32a01fad331ae12d2aa60aed2d88eff18692befe0475ba7d600f76e86fa04e2,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.92079195616725,bbcd439439a368107ae07c08b9fed1a795a4b6dd9cc6823ea37d74a778f82120,8,6.4454610537723056e-09,4,,
LM,QCL,5,4c3d4fa67f1b2d3d3cf3aaadc4901c6ecd42b60f0d19075fe34b7a70de2770bf,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.198560812449188,6321d7c30de6cbb592cf8cbf837e772b46fc259715fa8a1fedeaa747aa3c3278,4,6.4833676205466872e-09,5,0,0.30012120057428193
LM,QCL,5,64f64b840388551f6e1869f6b756d22428ef9938ee1684bc71d4bea9234383e2,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,34.423711773574169,77a3c2175b9d667aae882601c555217b780a70eacd8abdba90949aa3653c1e85,5,6.8555303656125943e-09,6,0.050012335813145119,0.29786637238001873
LM,QCL,5,6f1cf91230414961043221dfbda43c0c4498f638ab013b17e8ce4054a909601b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.699208074254372,6eb136d71a04f85cf5f87b349669a78f56f918f76cd13cdaae46a30ffc24aa78,6,1.0161850916290405e-08,7,0.084032289562711693,0.29906528664544696
LM,QCL,5,c988c8bf6495f52d5907b31576e2e9fba43ab3ade50c494b322c1c5c7135f237,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.596505052948295,f88e9046bacb8ef91a8030545a7bfa3ec5752b34521e2c4d032a1693b4e92c5e,7,8.3341253898083778e-09,8,0.11423935812823095,0.30356535205914842
LM,QCL,5,4651aa32812ef68c8aa9708a6555c219469cbb54d3e496ec1dd2c3c56013d577,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.629252496617099,5121178d0e178ab496fe30d3ae7dfeb7ac657dd3918b435ccbe4d89d2024739c,8,6.420814546714837e-09,9,0.15295158734322631,0.31548672381003418
LM,QCL,5,fd32bc2aebc9f9e79357359e3c5344eded751752a83f29203be791533a38bd13,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.198560812449188,6321d7c30de6cbb592cf8cbf837e772b46fc259715fa8a1fedeaa747aa3c3278,4,6.4833676205466872e-09,10,0,0.27263343199167522
LM,QCL,5,73fb0da9eaaae501db4a7d0fafc02fca67f1a36c483027e01699e502532462ed,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,34.342188726169475,01d1aab10624bb3d1f939c06ccc4aed70daf4b71367741cf73d848a3d3a4dfce,5,6.1575566867588805e-09,11,0.038287956545240871,0.26868484953669824
LM,QCL,5,7ce6c199bff6bca04db4790202220db7eb9682eff12b961193080b6e92e81dcd,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.487434267354445,43955643380840330a30d36ed2d5288d042d33f2b4489a879406344a5ea70187,6,8.9696534644190251e-09,12,0.063526105909441286,0.26677587086061938
LM,QCL,5,14026dbc411e48d910003a2238465a84cb9339bfae520b9921235150e960d843,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.366105082107353,85a4763d99e6bdd41db34408351550f35327eb37307919ce86c302a8ac41e963,7,7.6766264456296085e-09,13,0.084431616810788854,0.26656210967606259
LM,QCL,5,b24ee36b69b2cc13b7dc1a31d997e9be8c1d162fcd4c5bf40b5a311ddc5e9cf0,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.408986692109544,d68cc8e4bba31bfb6fe00a617b072594864cf840373bd6957bb5cba3e0780a7d,8,6.4380678566067218e-09,14,0.11060768887882244,0.27050612471594915
LM,QCL,5,0194eaa765f1caeae35070d118792910acde09be3ff0b4f23b7a3c59bea1175e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.198560812449188,6321d7c30de6cbb592cf8cbf837e772b46fc259715fa8a1fedeaa747aa3c3278,4,6.4833676205466872e-09,15,0,0.24570176248418163
LM,QCL,5,9455a65033aced862bbde2d8bc9beefb81fc779d1fee42eb162f6ff19a767c08,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,34.271609527762926,aa490c9fb150be5b0031398874063274b451627304a546d3b24bc9dd7919e55f,5,6.4940999244811337e-09,16,0.030186405041944982,0.24228975002158151
LM,QCL,5,0dc5e01ce2ebc911d427be8bc4a83867ce4e2c53cdcd193c535e89c119f38cd4,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.311483541834406,4966f78fe5671071301419e1e2a0d72697a0dacd356730a16ed9d608a795e536,6,9.2511980298581875e-09,17,0.049568231238519563,0.24017683219940755
LM,QCL,5,0a2d586ab1ed34c5e7ea4a06a09d4858b8fc1f3c5d44ad98113e2b4d38dada2f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.189294059658295,bddb41deb62bcb06a52f87a28bebb844b9891ca0f3fa7d33b275451c462c4512,7,7.3907515663051981e-09,18,0.064549381910263909,0.23872488981130383
LM,QCL,5,c9b1540b0f73ac67d0037c88c8e28fbb0b12e658ef733ca956ac65094f496635,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.269126101658792,2187f22ea08916067b689f69b2f97cae4a6efa6ebc0edf211f6b06e7e7a4fd65,8,6.4257688059399243e-09,19,0.081767023043576609,0.23927328849617976
LM,QCL,6,7342d74c242ceb02ce27abdad7165067767f1eb81643619a7ce68fa30b0af550,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.68670191090342,a3d1d92d3c328cdb7adb76b1afef760a21c2a8be36fed311e8f310ce3ec5cf86,4,6.3977183550889549e-09,0,,
LM,QCL,6,356c49d51d6bd68b77fdfc43826cf5748d4673f6946ee230f046ab08d6c68fb6,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.202116128076341,810bd271d19b381ce2dc45fc493feaf78a8ed83271d2c358398363997035246d,5,6.6385963393145175e-09,1,,
LM,QCL,6,4461627623912b00e4b5cccdb5f8d58ba29a2dba396a6ffcb7d595435c3c5ace,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.930174265858135,a31c50f6c70f66b4ab755e10489cb8658ae210aaab31fbe6911d20d59e40ff91,6,9.8392360925458888e-09,2,,
LM,QCL,6,d43b17c148ff84cbc1fbb669364a9c38826ca4f64e5f5207c03471dd85dba279,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.882692895061297,21fd3fea9f5e0f3bd3a53e8533e67142adcedbf912666872f477075ec112b5d3,7,7.7078263771568345e-09,3,,
LM,QCL,6,49f19ce87fca358bbfc2785fe6a98fc70b17683cd02de9472d193b26540753c3,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.700702966999721,a462c44d5041f38e55dea5f753b58b0cb0d22bf0b1b68a64471215a58d2f310d,8,6.4779182018526171e-09,4,,
LM,QCL,6,fe3fced5a742ee0648fa2f706c2d3b74f4eca19bb83c7a7e48fcf2fe1638cd9f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.68670191090342,a3d1d92d3c328cdb7adb76b1afef760a21c2a8be36fed311e8f310ce3ec5cf86,4,6.3977183550889549e-09,5,0,0.29300978799516603
LM,QCL,6,9fab5205800af4a35dc1204d87db2bdff65a914c4a1f221dabdd8690c6a58b07,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.104606488988324,8eb047974ec0509cec0d90849f068708af4a0b361816495f43d3a54f537ba8fe,5,6.5531753357106481e-09,6,0.049403302118775902,0.29037538759559511
LM,QCL,6,155fe1c36ba79865127372fd0dd104a6a918dfa8807dcd4d28f7c9846d978219,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.734071886303276,80f0c11be3f73b72c9cda8976fb23b1970e2bf4079f40ae4ba66b01491b6f8e2,6,9.2559577780093605e-09,7,0.083000005567135104,0.29203633050519312
LM,QCL,6,1e97d4c731516d54d33c506a9f45f7e18e1941a1afb014a813413de07af4691b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.618092488751671,cfc53d518ac6e09a708305836d50282675299bc29fafb807b71a4d9e12581fd0,7,7.903720344870635e-09,8,0.11082771728759105,0.29698129193310735
LM,QCL,6,7c5d0a3866c30e0247cb061d0ce248d143bd0266aa9a935804b6f8a764f6d85a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.420600878481068,fa6428b7020e6372a03e46c35887633efd1bdea61d4d65f90a743386bbb924e0,8,6.3767062741248992e-09,9,0.14973908976250741,0.30976987770026393
LM,QCL,6,c542f257c9011b4aa192ad0e0d0eddf843cb997e24d8559f52fc04673a6a43ed,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.68670191090342,a3d1d92d3c328cdb7adb76b1afef760a21c2a8be36fed311e8f310ce3ec5cf86,4,6.3977183550889549e-09,10,0,0.26476296348448142
LM,QCL,6,b5f74c1c8df7602ba3a26c56dab2a53474e9c2fcba6c3bdf5b7f9cf0e9b44315,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.01100566546608,39a65b9773cff52a4723ed03b26d23f01a6aeb08bbc10329d8844ffeda60fcf3,5,6.7533414416232063e-09,11,0.037966293968101049,0.26108309797225476
LM,QCL,6,7b4f16ef6521e7783ef06f9a37c5a628bd2249ffc31f7bc43a7b3dcc64e05c46,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.543980540183384,687e90b47fe77542151606f6b8d602c83239d5bcb0732c5b22f100b54f3c5194,6,8.9897183030984706e-09,12,0.062887552938009572,0.2600856662047703
LM,QCL,6,cae2e64d047b8e5d7599ad69ab4c6b4218c57737c55ce16cacbacb8a02eb83eb,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.369500606414213,ed71feae0f37ec84b17f057b69950b9ff3a3f1213ffd79974681db3b292f3d1f,7,8.3386400007157135e-09,13,0.082036451370551905,0.26070571906921552
LM,QCL,6,33fe22ebf01bc2228895b159372d1e98663cad52f65b8f183d38d828515412fb,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.211630684414168,78eae4dd9b8272c65a5c846142eda6a4e594412450a276dfba42686099c58e8c,8,6.3621281576331512e-09,14,0.10926109808802276,0.26578519605490719
LM,QCL,6,f04ebad98865936642e583e0f2f42ecdbb1b13a64136dc8ece1ebad26dc4cce5,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.68670191090342,a3d1d92d3c328cdb7adb76b1afef760a21c2a8be36fed311e8f310ce3ec5cf86,4,6.3977183550889549e-09,15,0,0.23921635543516909
LM,QCL,6,31b18b68f591a8d55d0e394207a0aa1531482c498cb90ee4b310e4e8286921b2,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,34.928584592367869,594579ee2caab034e0ba7c2679020536421f7616bbdec5b2ac1925ab6b3daa52,5,6.626406978682553e-09,16,0.030045396461620601,0.23609889260471215
LM,QCL,6,71403270ee3521280dcde04cb827626aac6c5c19855a17bb11b3fbfb1fceb85b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.380424258892042,561900e4a383a444bfb76590946ff3a1497ec21c166cff8a90c2ba2059be7bbe,6,8.4609759198883694e-09,17,0.049158324701487774,0.23474179305830528
LM,QCL,6,c016e9fa9520cbb6b6c0c972f1399514b91f1610fad30c7f0d5ba5df8c8bc944,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.165512045212225,2e6e8e8f059ad64f2e38e33742fcd9185c4b56c6917becbf6e3ac94ea32c98d2,7,7.5109287678287728e-09,18,0.062835575607706973,0.23394806430783577
LM,QCL,6,64ae44cf9ce39a68a5ec9bee0f643ae901c43a7c41bbdf36920ac7007053bbac,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.082882985365799,8eb7a020c2b7fa2df40a7a157a435d064c12ffc64da97f11f14b2ee2d6e60409,8,6.3908105474297372e-09,19,0.081010290289102921,0.23527608328847471
LM,QCL,7,4d3b8a5b31249764754cc8d84c609eadd7a553b360db44a67df765ff17ca8750,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.507731735816318,e5229f7b7ea249f20aef6e5a8700937d938409ef6ac330953843455c9a3c3205,4,6.2251279686620364e-09,0,,
LM,QCL,7,cb30ee71ff273dc314312aa7a31976596ff7545ff7781445afaffd8413d35e3d,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.223404602325516,7a6330697fb0c1a13df6c545b6355d005f49e15e63f0f1bfb485929ce902b120,5,6.5258332071493896e-09,1,,
LM,QCL,7,d51b15a190bbf2fd7284a968a6423ccac9c1f10b1ceb4e1667e78e63340d1c16,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.510023769677176,8d159f9b214810937cd2965070ee6e2cccf761fe058feba47d58701973829b3c,6,1.0075820178201411e-08,2,,
LM,QCL,7,59c3be6737a044e70970c8cf97076c807a5d0e6d2da7af172f39837fbf6550f6,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.047574343760331,ee871f55a2e72c3404a686d366abd6eab246fb08075252cfa5c3cda6ecf4eecb,7,7.6949016047933583e-09,3,,
LM,QCL,7,24e59b7d4e9610cdc71283ee516131b78a33974aa12d407bec4ab82fbbbe7ae8,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.391345265163444,345cb59ab1da25fdfbac0c30daaa11b6a560c70c65325295c992008a10af0e87,8,6.2808109824175062e-09,4,,
LM,QCL,7,db63c3d449cfbbdd23fccaad7de6a87ca6784f370d3d7886ec34c0d5cdd3329e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.507731735816318,e5229f7b7ea249f20aef6e5a8700937d938409ef6ac330953843455c9a3c3205,4,6.2251279686620364e-09,5,0,0.30108814004123113
LM,QCL,7,37f1d5ac1f1fb666764867aaf283074c02bd34754bb31745d5fd334e1cab9890,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.140233596619623,604a0fde8259723706cde9378971f64b62dce2a98310b77d9eece207da82833c,5,6.2513394460950167e-09,6,0.052500035803183992,0.29853349047485239
LM,QCL,7,77e6ed52858153be8895568b32a500cc07f555353a5b15611f932cabcfcb3626,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.274456948062216,87846758bf2ea7eeb1385c27384000cda384c00236d6025fd2c4fdbf8125870e,6,9.1154088721623339e-09,7,0.087023110675591306,0.30035980617000696
LM,QCL,7,c71060b6b25b56345d2bdda24a8d33f367e9afe54947888dd686b573cc067897,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.810314589044282,c55278e9e328ccc2e7497c1841ad3380b477c4286145426370e6aa860e612d60,7,8.1669426776898035e-09,8,0.11667574983711278,0.30543311517406962
LM,QCL,7,c5f66a6fca3fcbbfb2271747db52c00c18f4b3a4728b9baecdb36d8b835d80a6,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.064546752952417,c57460e87345d4d1dcb657339337d8df8eb497a70fc3d2d123dd056cde1e4640,8,6.2874763173681458e-09,9,0.15583063343423359,0.31861387635446298
LM,QCL,7,10d5e5b5577a9d66ed01244acf0e6bb266098a46c6ed8a8481354db7559dc09a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.507731735816318,e5229f7b7ea249f20aef6e5a8700937d938409ef6ac330953843455c9a3c3205,4,6.2251279686620364e-09,10,0,0.2719335675086676
LM,QCL,7,9df2f29e2c1b3f6837300439b582454f4b07568438a0e91626fce124f4005353,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.056224535847726,a97161c6e7b8fb85d5e21dbae9d4cbbe9c25caa2d48c88f061e2e5a295a5342a,5,6.5858838382837348e-09,11,0.040133385003921412,0.26777042854627942
LM,QCL,7,ef94a5e7c9920fa738e96d86ccc891d8b1faee42a3a280b67ad066048f92191d,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.052441863532486,06e1f8b3554f5929a5d23ab184196fc4639c6da3795072b308f5982bdcc78f79,6,9.9176951096069388e-09,12,0.065636379755324312,0.26658612222124711
LM,QCL,7,eef58c6b4a07d5bc6e6fade4986c61b9338f796edb26ad5ff0acc9e47ad2e211,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.583435431423361,5e7119fe96cd5474e935dfe5d46b40f8f85bdc603e649cc9b1e3f2abe2f1538b,7,7.6139796689744799e-09,13,0.085401797893042017,0.26682296410079576
LM,QCL,7,11653e5b58606d941f8a82065a477b1ecac5234aebdbeb6043853143dddc481e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.80819722399422,6962492113c5dd1222ec64a4dc920613b4c8dc9a4e24420d442a5b1007c520f6,8,6.3144733886133508e-09,14,0.11085447311966516,0.27112985555677416
LM,QCL,7,f53f3ec9b2dcd6333893ebe5206b3ef0b3a9ca1774010958d9a068988d4b44e5,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.507731735816318,e5229f7b7ea249f20aef6e5a8700937d938409ef6ac330953843455c9a3c3205,4,6.2251279686620364e-09,15,0,0.24518361795435736
LM,QCL,7,492bef1d18b98e5a5f4a6d519a48cb23c8e0e3a0f5be0549f8775c1ef7f454d8,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,34.98058270182446,2b8843ef072f87de72d0ff8515dd0647e89543b4fe15838e9e1deaa2bdb65287,5,6.2756577712264061e-09,16,0.031611104346592152,0.24167198631674969
LM,QCL,7,47800bc6672975a72219d333057dbe5296c38a2690d040d773ee6371de1afc7a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.863815542564723,7dc8e91089d62bacbf9ea22bb87b8dcc0f5d3e2a3aa4f6001434d3c545edc958,6,9.0259275609128053e-09,17,0.051047031438147407,0.24024361842339362
LM,QCL,7,32ca82116cccfdb4729a70b8369bca8dc59feb81047d5d571fff725df49c3364,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.397671213889033,8ab4123b27bae9622238011e7dccc02a9ebb7898f71db9d2b22affa8c2176452,7,8.0150632797426624e-09,18,0.064817644673520192,0.23913196854040206
LM,QCL,7,373b1373d85ec4f4aa6ca2cf28319bf5480cfceac6e51d3b80d071bbda16f6a8,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.628774325616824,0410b4884a1a0b14da790c8c2128eeb3fc2ae18cdc57af688ed700a03eafe0b4,8,6.3318461585026853e-09,19,0.080760165820253055,0.23986542256972199
LM,QCL,8,371b8f2e844fbffea0da34b8fc842b5f3dd10d14762b75e67c3228b0f90078e7,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.451041041130331,81fe90037543d965d6f7fe388c5869d5fb4ca55dd7a3fb8fef8169bdc1e0c92a,4,6.9285355230874757e-09,0,,
LM,QCL,8,78bba0ed408afd1d28ec596b2babbcae29a0a7a657d5d29bb348ed3d9ce36c1b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.282778076790997,80f63702151ac3958c146a940a2601ec21dda30cef4d275f48d49188a9dc0c0a,5,6.951186737325088e-09,1,,
LM,QCL,8,fe43a5817aee64913572a36f6286fcd3e34b5339215c261766b5748bf1e0c877,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.416137008749828,128f7c338f43c7e4681f21fefbb367e1cb50e9abfbdef1b29318f378c2380727,6,9.4471115374972214e-09,2,,
LM,QCL,8,0fa2ac1cf8ef126e206c9770e3ea1b3219cce73402bc3a8d77866b175c81974d,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.395403553748778,f4cdec3cd68b215dc362b3cb2d438c9d6ce424df7ea4249f2153b7824cb4ff2f,7,7.6374417901092784e-09,3,,
LM,QCL,8,37f6080a918b1a59ee83fe2bd361636d1506f70a7adf557fbfd8a035facf0375,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.043649568826254,95ab67cc2b8bfa44ed5800d42ddeabada5720d90a7dfdf8d434933f2ff6fd29d,8,6.3732743527111779e-09,4,,
LM,QCL,8,4dd3ac85b08a0f194573dbef491bf16e91b3e5cee98fe72ae368f8a7bbd4820c,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.451041041130331,81fe90037543d965d6f7fe388c5869d5fb4ca55dd7a3fb8fef8169bdc1e0c92a,4,6.9285355230874757e-09,5,0,0.30276472821584799
LM,QCL,8,1993be49bcdb7056aa409544922eba0c8fbb16754676dd0674c886b41fd2aa03,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.197493432624491,f4a393e438eaabf04e9af6d7f8b7fa906886e052b5de3475d4267bb702d36765,5,6.9155903226203463e-09,6,0.054448654826280932,0.299605034523516
LM,QCL,8,bfb739a66609b6b3b96dea8f5937cfb672612e3248b84978811497d6ae652c45,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.128612883660637,edddeaef493848c3532e3bd259376ef4d41ec08d03c50c8c90f124821b44c7ed,6,8.7919458380270044e-09,7,0.091898316328289181,0.30152040683883996
LM,QCL,8,354d8d5ee302157dddea11c5dca61649076c20de77bf37e59de8f6ba9d123c58,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.121621486359111,80e300473e9b17af9d958feed7cb8d4e03be52997f22a6b882b7a42219a73943,7,7.7911987972356656e-09,8,0.12151420175645387,0.30824993388485383
LM,QCL,8,3ddd9fe015735436558e3a4efb01cd469917521a7e2e2ada122b2be3010ff2c7,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.608291035295942,81927b15b659038ebea667a2b8a60bb04c26c1e8de24f516164acc37f25f2d8d,8,6.2781277954115922e-09,9,0.1609812608365126,0.32106527269050245
LM,QCL,8,891237e301c9828d9ea3ffeb6597b826f42b1cd8c3a46c766a7dc82562a22bb0,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.451041041130331,81fe90037543d965d6f7fe388c5869d5fb4ca55dd7a3fb8fef8169bdc1e0c92a,4,6.9285355230874757e-09,10,0,0.27211674964065125
LM,QCL,8,506806d1011f0669a064deaf89d386f60aa93469e2859516a39b56b88904abe2,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.111324272186245,57faa3d09b0ac8397e2af97f2f9d470034e336bc3da460bf07311594b9ed02ac,5,6.7116419089074952e-09,11,0.041645691981603075,0.26749495214729424
