model,method,case_id,candidate_id,axis,sign,seed,rho,gamma,valid,failure,z_sha256,action,action_overhead_relative,functional_cvar,functional_cvar_drift,NK_E,NK_H,NK_T,target_activation_relative,target_logits_relative,rewrite_new_nll_mean,rewrite_new_strict_rate,rephrase_new_nll_mean,rephrase_new_strict_rate,locality_true_nll_mean
qwen2.5-7b-inst,memit,1477,axis-3-plus,3,1,1625498384699152285,0.05,0.3264831842525509,True,,d81d6b1bcf04f74f47e49f7ff533208dd693173eacf7c849e05eb2a8f99853a3,816.2799832292503,0.050000000000000044,0.0020032820757478476,-7.0552341639995575e-06,1.5921449048050818e-08,3.091340161631706e-08,2.6342723558059333e-09,1.1893092732861987e-07,3.869002830469981e-05,0.0314083956182003,1.0,0.018603202886879444,1.0,4.805244326591492
qwen2.5-7b-inst,memit,20838,reference-duplicate-0,,0,,0.0,0.0,True,,dd963b7fc70e0318a4a7601152c62e1a8de4a3ac554cd9322652c7440c19cdc7,,,0.001241109799593687,0.0,,,,,,0.0025038341991603374,1.0,0.015786333475261927,1.0,9.646279573440552
qwen2.5-7b-inst,memit,20838,reference-duplicate-1,,0,,0.0,0.0,True,,dd963b7fc70e0318a4a7601152c62e1a8de4a3ac554cd9322652c7440c19cdc7,,,0.001241109799593687,0.0,,,,,,0.0025038341991603374,1.0,0.015786333475261927,1.0,9.646279573440552
qwen2.5-7b-inst,memit,20838,axis-0-minus,0,-1,4921101109136215628,0.05,0.23772324166387326,True,,dd963b7fc70e0318a4a7601152c62e1a8de4a3ac554cd9322652c7440c19cdc7,422.99837687713097,0.050000000000000044,0.0012084495974704623,-3.2660202123224735e-05,2.796551878958553e-09,2.4651757968285892e-08,2.2828086088111377e-09,1.1133054300671574e-07,0.0002579198917374015,0.002502407180145383,1.0,0.015774532686918974,1.0,9.647215032577515
qwen2.5-7b-inst,memit,20838,axis-0-plus,0,1,4921101109136215628,0.05,0.23772324166387326,True,,dd963b7fc70e0318a4a7601152c62e1a8de4a3ac554cd9322652c7440c19cdc7,422.99837687713097,0.050000000000000044,0.0012768844608217478,3.577466122806072e-05,2.796551878958553e-09,2.4651757968285892e-08,2.2828086088111377e-09,1.1228649299255267e-07,0.0002592696691863239,0.0025052609853446484,1.0,0.015798424370586872,1.0,9.645354199409486
qwen2.5-7b-inst,memit,20838,axis-1-minus,1,-1,8827755623070291810,0.05,0.24170322235873604,True,,dd963b7fc70e0318a4a7601152c62e1a8de4a3ac554cd9322652c7440c19cdc7,422.99837687713097,0.050000000000000044,0.0012414575321599841,3.477325662970543e-07,8.870201462229943e-09,2.069119986458645e-08,4.3889434309107855e-09,1.1093820972973845e-07,0.0004166161816101521,0.0024991966784000397,1.0,0.015786397736519575,1.0,9.64688766002655
qwen2.5-7b-inst,memit,20838,axis-1-plus,1,1,8827755623070291810,0.05,0.24170322235873604,True,,dd963b7fc70e0318a4a7601152c62e1a8de4a3ac554cd9322652c7440c19cdc7,422.99837687713097,0.050000000000000044,0.001242699334397912,1.589534804224968e-06,8.870201462229943e-09,2.069119986458645e-08,4.3889434309107855e-09,1.0999302446634829e-07,0.0004185840953141451,0.0025085906963795424,1.0,0.01578632788732648,1.0,9.645680260658263
qwen2.5-7b-inst,memit,20838,axis-2-minus,2,-1,2157006844939100732,0.05,0.23296024080785302,True,,dd963b7fc70e0318a4a7601152c62e1a8de4a3ac554cd9322652c7440c19cdc7,422.99837687713097,0.050000000000000044,0.0012525353813543916,1.1425581760704517e-05,4.5779792401390296e-08,1.4054884367453724e-08,6.056429135981034e-09,1.1620532092138092e-07,0.000154275941895321,0.002504071919247508,1.0,0.01582153933122754,1.0,9.64618079662323
qwen2.5-7b-inst,memit,20838,axis-2-plus,2,1,2157006844939100732,0.05,0.23296024080785302,True,,dd963b7fc70e0318a4a7601152c62e1a8de4a3ac554cd9322652c7440c19cdc7,422.99837687713097,0.050000000000000044,0.0012315690983086824,-9.540701285004616e-06,4.5779792401390296e-08,1.4054884367453724e-08,6.056429135981034e-09,1.1124115673055712e-07,0.00015527168579865247,0.002503596246242523,1.0,0.01575182704254985,1.0,9.646387791633606
qwen2.5-7b-inst,memit,20838,axis-3-minus,3,-1,4207837059641253217,0.05,0.2386159557972014,True,,dd963b7fc70e0318a4a7601152c62e1a8de4a3ac554cd9322652c7440c19cdc7,422.99837687713097,0.050000000000000044,0.0013020796468481421,6.096984725445509e-05,5.234829103528682e-08,2.0953551782554314e-08,1.2623035061665178e-08,1.2074555399976816e-07,0.0001128317162510939,0.0025038341991603374,1.0,0.015780281275510788,1.0,9.64682741165161
qwen2.5-7b-inst,memit,20838,axis-3-plus,3,1,4207837059641253217,0.05,0.2386159557972014,True,,dd963b7fc70e0318a4a7601152c62e1a8de4a3ac554cd9322652c7440c19cdc7,422.99837687713097,0.050000000000000044,0.0011847232235595584,-5.6386576034128666e-05,5.234829103528682e-08,2.0953551782554314e-08,1.2623035061665178e-08,1.119422847750684e-07,0.00011215591803193092,0.0025038341991603374,1.0,0.015792385675013065,1.0,9.645736837387085
qwen2.5-7b-inst,memit,18707,reference-duplicate-0,,0,,0.0,0.0,True,,487d81039c33f1df684afed72abd02b9c14e64dc867aaaeaef8de2f8339b2b13,,,0.0005793925374746323,0.0,,,,,,0.02022816613316536,1.0,0.2936893831938505,1.0,4.400114685297012
qwen2.5-7b-inst,memit,18707,reference-duplicate-1,,0,,0.0,0.0,True,,487d81039c33f1df684afed72abd02b9c14e64dc867aaaeaef8de2f8339b2b13,,,0.0005793925374746323,0.0,,,,,,0.02022816613316536,1.0,0.2936893831938505,1.0,4.400114685297012
qwen2.5-7b-inst,memit,18707,axis-0-minus,0,-1,6650289425359474875,0.05,0.21911500466548384,True,,487d81039c33f1df684afed72abd02b9c14e64dc867aaaeaef8de2f8339b2b13,367.02926288490085,0.050000000000000044,0.0005924255819991231,1.3033044524490833e-05,2.5400506142858603e-09,2.25797549546769e-08,1.6777335076767486e-08,1.358852586008652e-07,0.00012709916336461902,0.020206086337566376,1.0,0.29332986241206527,1.0,4.400405070185661
qwen2.5-7b-inst,memit,18707,axis-0-plus,0,1,6650289425359474875,0.05,0.21911500466548384,True,,487d81039c33f1df684afed72abd02b9c14e64dc867aaaeaef8de2f8339b2b13,367.02926288490085,0.050000000000000044,0.0005707717500627041,-8.620787411928177e-06,2.5400506142858603e-09,2.25797549546769e-08,1.6777335076767486e-08,1.3515374064354546e-07,0.00012752148904837668,0.020250478759407997,1.0,0.2940526301972568,1.0,4.399828654527664
qwen2.5-7b-inst,memit,18707,axis-1-minus,1,-1,4947657965805579682,0.05,0.22331465477492757,True,,487d81039c33f1df684afed72abd02b9c14e64dc867aaaeaef8de2f8339b2b13,367.02926288490085,0.050000000000000044,0.0005747739924117923,-4.618545062839985e-06,4.062775360580417e-08,2.146098765365423e-08,5.029769489794944e-09,1.344074291864672e-07,0.00014105302398093045,0.02021823450922966,1.0,0.2939118091017008,1.0,4.399987649917603
qwen2.5-7b-inst,memit,18707,axis-1-plus,1,1,4947657965805579682,0.05,0.22331465477492757,True,,487d81039c33f1df684afed72abd02b9c14e64dc867aaaeaef8de2f8339b2b13,367.02926288490085,0.050000000000000044,0.0005845190607942641,5.126523319631815e-06,4.062775360580417e-08,2.146098765365423e-08,5.029769489794944e-09,1.3550490507441282e-07,0.00014073483180254698,0.020238211378455162,1.0,0.2934662997722626,1.0,4.400258556008339
qwen2.5-7b-inst,memit,18707,axis-2-minus,2,-1,6546976669001511753,0.05,0.21661612367388297,True,,487d81039c33f1df684afed72abd02b9c14e64dc867aaaeaef8de2f8339b2b13,367.02926288490085,0.050000000000000044,0.0005735866725444794,-5.805864930152893e-06,6.39743049646313e-08,2.6757579263403386e-08,2.0293269287208204e-08,1.340194017984686e-07,0.00018868673942051828,0.020256085321307182,1.0,0.2937939655967057,1.0,4.399888184666634
qwen2.5-7b-inst,memit,18707,axis-2-plus,2,1,6546976669001511753,0.05,0.21661612367388297,True,,487d81039c33f1df684afed72abd02b9c14e64dc867aaaeaef8de2f8339b2b13,367.02926288490085,0.050000000000000044,0.0005859649972990155,6.572459824383259e-06,6.39743049646313e-08,2.6757579263403386e-08,2.0293269287208204e-08,1.3804883280954527e-07,0.0001884946832433343,0.020200245082378387,1.0,0.2935890909284353,1.0,4.40034681558609
qwen2.5-7b-inst,memit,18707,axis-3-minus,3,-1,4957257878832104163,0.05,0.22033454754727713,True,,487d81039c33f1df684afed72abd02b9c14e64dc867aaaeaef8de2f8339b2b13,367.02926288490085,0.050000000000000044,0.0005709570250473917,-8.43551242724061e-06,1.0776944669999011e-08,3.421462579922263e-08,7.039695493205045e-09,1.4060275077554252e-07,0.00017857398779597133,0.020200595259666443,1.0,0.293797317892313,1.0,4.40025072991848
qwen2.5-7b-inst,memit,18707,axis-3-plus,3,1,4957257878832104163,0.05,0.22033454754727713,True,,487d81039c33f1df684afed72abd02b9c14e64dc867aaaeaef8de2f8339b2b13,367.02926288490085,0.050000000000000044,0.0005895189242437482,1.0126386769115925e-05,1.0776944669999011e-08,3.421462579922263e-08,7.039695493205045e-09,1.357230701160006e-07,0.00017907646542880684,0.02025596797466278,1.0,0.2935794508084655,1.0,4.39998277425766
qwen2.5-7b-inst,memit,14288,reference-duplicate-0,,0,,0.0,0.0,True,,77900def4c6fac958eae2649beb0faab6aac7485f23b747d3bac2a278f60c9ba,,,0.001456970232538879,0.0,,,,,,0.03775918111205101,1.0,4.032679796218872,0.0,6.087426432967186
qwen2.5-7b-inst,memit,14288,reference-duplicate-1,,0,,0.0,0.0,True,,77900def4c6fac958eae2649beb0faab6aac7485f23b747d3bac2a278f60c9ba,,,0.001456970232538879,0.0,,,,,,0.03775918111205101,1.0,4.032679796218872,0.0,6.087426432967186
qwen2.5-7b-inst,memit,14288,axis-0-minus,0,-1,8218593784836140938,0.05,0.2895197358595166,True,,77900def4c6fac958eae2649beb0faab6aac7485f23b747d3bac2a278f60c9ba,623.9141943835346,0.050000000000000044,0.0013946725521236658,-6.229768041521311e-05,9.23694454257884e-09,2.7288214354825868e-08,1.005565142264686e-08,1.3103142748605023e-07,0.00041891279397532344,0.03775746002793312,1.0,4.032762289047241,0.0,6.087606638669968
qwen2.5-7b-inst,memit,14288,axis-0-plus,0,1,8218593784836140938,0.05,0.2895197358595166,True,,77900def4c6fac958eae2649beb0faab6aac7485f23b747d3bac2a278f60c9ba,623.9141943835346,0.050000000000000044,0.00152217922732234,6.52089947834611e-05,9.23694454257884e-09,2.7288214354825868e-08,1.005565142264686e-08,1.3280291000228317e-07,0.00041989225428551435,0.037760328501462936,1.0,4.032604813575745,0.0,6.087243348360062
qwen2.5-7b-inst,memit,14288,axis-1-minus,1,-1,482641568288227873,0.05,0.2920750345908763,True,,77900def4c6fac958eae2649beb0faab6aac7485f23b747d3bac2a278f60c9ba,623.9141943835346,0.050000000000000044,0.001455775462090969,-1.194770447909832e-06,3.493702749324257e-08,2.9748429497544748e-08,1.0350642121181863e-08,1.3809359700189816e-07,0.0003813958028331399,0.037839073687791824,1.0,4.0318838357925415,0.0,6.08714588880539
qwen2.5-7b-inst,memit,14288,axis-1-plus,1,1,482641568288227873,0.05,0.2920750345908763,True,,77900def4c6fac958eae2649beb0faab6aac7485f23b747d3bac2a278f60c9ba,623.9141943835346,0.050000000000000044,0.0014595319516956806,2.5617191568017006e-06,3.493702749324257e-08,2.9748429497544748e-08,1.0350642121181863e-08,1.351149876427371e-07,0.0003825087333098054,0.03767893835902214,1.0,4.033510446548462,0.0,6.087704122066498
qwen2.5-7b-inst,memit,14288,axis-2-minus,2,-1,7677089674244460029,0.05,0.2883260694141686,True,,77900def4c6fac958eae2649beb0faab6aac7485f23b747d3bac2a278f60c9ba,623.9141943835346,0.050000000000000044,0.001403964008204639,-5.300622433423996e-05,2.9763070230615085e-08,3.030427819794568e-08,3.337546061743524e-08,1.3468080339862354e-07,0.0010135071352124214,0.03771383687853813,1.0,4.036041975021362,0.0,6.086932232975959
qwen2.5-7b-inst,memit,14288,axis-2-plus,2,1,7677089674244460029,0.05,0.2883260694141686,True,,77900def4c6fac958eae2649beb0faab6aac7485f23b747d3bac2a278f60c9ba,623.9141943835346,0.050000000000000044,0.0015134124550968409,5.644222255796194e-05,2.9763070230615085e-08,3.030427819794568e-08,3.337546061743524e-08,1.3095312567656947e-07,0.0010154834017157555,0.03780452162027359,1.0,4.029381275177002,0.0,6.087917545437813
qwen2.5-7b-inst,memit,14288,axis-3-minus,3,-1,6168190554149387449,0.05,0.28971391392220314,True,,77900def4c6fac958eae2649beb0faab6aac7485f23b747d3bac2a278f60c9ba,623.9141943835346,0.050000000000000044,0.0014736606972292066,1.6690464690327644e-05,8.274395391083544e-09,2.7872276930906992e-08,7.125787071515788e-09,1.3883548888316e-07,0.00026971983606927097,0.03775114566087723,1.0,4.029636383056641,0.0,6.087319231033325
qwen2.5-7b-inst,memit,14288,axis-3-plus,3,1,6168190554149387449,0.05,0.28971391392220314,True,,77900def4c6fac958eae2649beb0faab6aac7485f23b747d3bac2a278f60c9ba,623.9141943835346,0.050000000000000044,0.0014411581214517355,-1.581211108714342e-05,8.274395391083544e-09,2.7872276930906992e-08,7.125787071515788e-09,1.3263576192912296e-07,0.0002702869533095509,0.03776721656322479,1.0,4.035750150680542,0.0,6.087526074051857
qwen2.5-7b-inst,memit,16426,reference-duplicate-0,,0,,0.0,0.0,True,,b79ecc182ca42787f25cb240895c043988e7b56a4bb78e1cde5cc749a91dcc6d,,,0.0005271472618915141,0.0,,,,,,0.006114111747592688,1.0,1.173307903110981,0.5,5.2578914880752565
qwen2.5-7b-inst,memit,16426,reference-duplicate-1,,0,,0.0,0.0,True,,b79ecc182ca42787f25cb240895c043988e7b56a4bb78e1cde5cc749a91dcc6d,,,0.0005271472618915141,0.0,,,,,,0.006114111747592688,1.0,1.173307903110981,0.5,5.2578914880752565
qwen2.5-7b-inst,memit,16426,axis-0-minus,0,-1,6848493510916348342,0.05,0.26783982827131075,True,,b79ecc182ca42787f25cb240895c043988e7b56a4bb78e1cde5cc749a91dcc6d,594.9177268843731,0.050000000000000044,0.0005362977972254157,9.150535333901644e-06,1.7205705304945695e-08,2.976711144242472e-08,2.5121970281816175e-08,1.3357286832160753e-07,2.7724427127395757e-05,0.006113519426435232,1.0,1.1728782132267952,0.5,5.257635402679443
qwen2.5-7b-inst,memit,16426,axis-0-plus,0,1,6848493510916348342,0.05,0.26783982827131075,True,,b79ecc182ca42787f25cb240895c043988e7b56a4bb78e1cde5cc749a91dcc6d,594.9177268843731,0.050000000000000044,0.0005369322025217116,9.784940630197525e-06,1.7205705304945695e-08,2.976711144242472e-08,2.5121970281816175e-08,1.3265929510453134e-07,2.7656058591674082e-05,0.006114348769187927,1.0,1.1737515106797218,0.5,5.258148813247681
qwen2.5-7b-inst,memit,16426,axis-1-minus,1,-1,8231461065449428750,0.05,0.2884752152825041,True,,b79ecc182ca42787f25cb240895c043988e7b56a4bb78e1cde5cc749a91dcc6d,594.9177268843731,0.050000000000000044,0.0005203657783567905,-6.78148353472352e-06,3.2645051106783285e-08,2.8974161736528004e-08,4.686199517323075e-08,1.3390695130510721e-07,5.349215280148201e-05,0.006114111747592688,1.0,1.1732096076011658,0.5,5.259671306610107
qwen2.5-7b-inst,memit,16426,axis-1-plus,1,1,8231461065449428750,0.05,0.2884752152825041,True,,b79ecc182ca42787f25cb240895c043988e7b56a4bb78e1cde5cc749a91dcc6d,594.9177268843731,0.050000000000000044,0.0005421806126832962,1.503335079178214e-05,3.2645051106783285e-08,2.8974161736528004e-08,4.686199517323075e-08,1.2936386895034957e-07,5.364606113289483e-05,0.0061139934696257114,1.0,1.1734028607606888,0.5,5.256162834167481
qwen2.5-7b-inst,memit,16426,axis-2-minus,2,-1,5099948334865741737,0.05,0.2856800833468419,True,,b79ecc182ca42787f25cb240895c043988e7b56a4bb78e1cde5cc749a91dcc6d,594.9177268843731,0.050000000000000044,0.0005259870085865259,-1.1602533049881458e-06,1.2961717921200488e-08,3.713058305265804e-08,5.124296720282473e-08,1.3202861737227067e-07,2.473790300427936e-05,0.0061139934696257114,1.0,1.1729062795639038,0.5,5.25777804851532
qwen2.5-7b-inst,memit,16426,axis-2-plus,2,1,5099948334865741737,0.05,0.2856800833468419,True,,b79ecc182ca42787f25cb240895c043988e7b56a4bb78e1cde5cc749a91dcc6d,594.9177268843731,0.050000000000000044,0.0005521571729332209,2.50099110417068e-05,1.2961717921200488e-08,3.713058305265804e-08,5.124296720282473e-08,1.3335875337361358e-07,2.4315735572599806e-05,0.0061139934696257114,1.0,1.1737089529633522,0.5,5.258007764816284
qwen2.5-7b-inst,memit,16426,axis-3-minus,3,-1,6556445341624257666,0.05,0.2870307467956306,True,,b79ecc182ca42787f25cb240895c043988e7b56a4bb78e1cde5cc749a91dcc6d,594.9177268843731,0.050000000000000044,0.0005383768584579229,1.1229596566408873e-05,4.811334974874626e-08,2.6302148015133753e-08,4.087433680410868e-08,1.3250038932710595e-07,5.394525942392647e-05,0.006112808361649513,1.0,1.1731760874390602,0.5,5.258720588684082
qwen2.5-7b-inst,memit,16426,axis-3-plus,3,1,6556445341624257666,0.05,0.2870307467956306,True,,b79ecc182ca42787f25cb240895c043988e7b56a4bb78e1cde5cc749a91dcc6d,594.9177268843731,0.050000000000000044,0.0005254901479929686,-1.6571138985455036e-06,4.811334974874626e-08,2.6302148015133753e-08,4.087433680410868e-08,1.3136936161117774e-07,5.4294047004077584e-05,0.006115178111940622,1.0,1.1734134033322334,0.5,5.25706193447113
qwen2.5-7b-inst,memit,19041,reference-duplicate-0,,0,,0.0,0.0,True,,80417301e601d8b88dc6e575cc4d95fed936a4cdc5469ee63390ca6f31d33068,,,0.0012752673355862498,0.0,,,,,,0.01860395446419716,1.0,0.3901073255110532,1.0,7.0401735544204715
qwen2.5-7b-inst,memit,19041,reference-duplicate-1,,0,,0.0,0.0,True,,80417301e601d8b88dc6e575cc4d95fed936a4cdc5469ee63390ca6f31d33068,,,0.0012752673355862498,0.0,,,,,,0.01860395446419716,1.0,0.3901073255110532,1.0,7.0401735544204715
qwen2.5-7b-inst,memit,19041,axis-0-minus,0,-1,2710494126647921994,0.05,0.2467790532261247,True,,80417301e601d8b88dc6e575cc4d95fed936a4cdc5469ee63390ca6f31d33068,451.8233494554866,0.050000000000000044,0.0012938636355102062,1.8596299923956394e-05,8.091353009831437e-08,4.662115671294487e-08,3.773066836743055e-08,1.2287968331747834e-07,3.680988083942793e-05,0.018601730465888977,1.0,0.3899406490381807,1.0,7.039871716499329
qwen2.5-7b-inst,memit,19041,axis-0-plus,0,1,2710494126647921994,0.05,0.2467790532261247,True,,80417301e601d8b88dc6e575cc4d95fed936a4cdc5469ee63390ca6f31d33068,451.8233494554866,0.050000000000000044,0.0012590165715664625,-1.625076401978731e-05,8.091353009831437e-08,4.662115671294487e-08,3.773066836743055e-08,1.232496487091339e-07,3.7115434679435566e-05,0.018606293946504593,1.0,0.3902678326703608,1.0,7.040479454398155
qwen2.5-7b-inst,memit,19041,axis-1-minus,1,-1,1803542203644491784,0.05,0.2485857908719071,True,,80417301e601d8b88dc6e575cc4d95fed936a4cdc5469ee63390ca6f31d33068,451.8233494554866,0.050000000000000044,0.0013301640283316374,5.4896692745387554e-05,1.848653452540816e-09,2.404938825861791e-08,2.219753270082947e-09,1.1982579906089086e-07,5.836246782564558e-05,0.01860957033932209,1.0,0.39030781970359385,1.0,7.040543693304062
qwen2.5-7b-inst,memit,19041,axis-1-plus,1,1,1803542203644491784,0.05,0.2485857908719071,True,,80417301e601d8b88dc6e575cc4d95fed936a4cdc5469ee63390ca6f31d33068,451.8233494554866,0.050000000000000044,0.0012264699907973409,-4.879734478890896e-05,1.848653452540816e-09,2.404938825861791e-08,2.219753270082947e-09,1.2087232903468248e-07,5.79796833335422e-05,0.01859857141971588,1.0,0.3899007220752537,1.0,7.039808532595634
qwen2.5-7b-inst,memit,19041,axis-2-minus,2,-1,4985881388449814546,0.05,0.24330195124041215,True,,80417301e601d8b88dc6e575cc4d95fed936a4cdc5469ee63390ca6f31d33068,451.8233494554866,0.050000000000000044,0.0012645242968574166,-1.0743038728833199e-05,6.392264850774154e-08,4.388609653460662e-08,3.549310845230025e-09,1.2298376361741248e-07,5.7975219533545896e-05,0.018605241551995277,1.0,0.3900495730340481,1.0,7.039746767282486
qwen2.5-7b-inst,memit,19041,axis-2-plus,2,1,4985881388449814546,0.05,0.24330195124041215,True,,80417301e601d8b88dc6e575cc4d95fed936a4cdc5469ee63390ca6f31d33068,451.8233494554866,0.050000000000000044,0.0012930270750075579,1.775973942130804e-05,6.392264850774154e-08,4.388609653460662e-08,3.549310845230025e-09,1.1995331306025037e-07,5.8245554100722075e-05,0.018602900207042694,1.0,0.3901536646299064,1.0,7.0405951857566835
qwen2.5-7b-inst,memit,19041,axis-3-minus,3,-1,1704534692697016701,0.05,0.24074167619095915,True,,80417301e601d8b88dc6e575cc4d95fed936a4cdc5469ee63390ca6f31d33068,451.8233494554866,0.050000000000000044,0.001254852395504713,-2.041494008153677e-05,4.5741582965774796e-08,3.2043921294189204e-08,5.419865889422226e-09,1.196023333704943e-07,6.541967741213739e-05,0.01859564520418644,1.0,0.3900168025866151,1.0,7.040471786260605
qwen2.5-7b-inst,memit,19041,axis-3-plus,3,1,1704534692697016701,0.05,0.24074167619095915,True,,80417301e601d8b88dc6e575cc4d95fed936a4cdc5469ee63390ca6f31d33068,451.8233494554866,0.050000000000000044,0.0012974005658179522,2.2133230231702328e-05,4.5741582965774796e-08,3.2043921294189204e-08,5.419865889422226e-09,1.2353771694506577e-07,6.55766052659601e-05,0.01861237920820713,1.0,0.3901866434607655,1.0,7.039876624941826
qwen2.5-7b-inst,memit,17609,reference-duplicate-0,,0,,0.0,0.0,True,,9c5fd90089609187983b4abd95af728c1ae0638d377a2958d1b2e4a5ee6184f2,,,0.0004472253785934299,0.0,,,,,,0.037048134952783585,1.0,3.2236998081207275,0.5,4.67024872303009
qwen2.5-7b-inst,memit,17609,reference-duplicate-1,,0,,0.0,0.0,True,,9c5fd90089609187983b4abd95af728c1ae0638d377a2958d1b2e4a5ee6184f2,,,0.0004472253785934299,0.0,,,,,,0.037048134952783585,1.0,3.2236998081207275,0.5,4.67024872303009
qwen2.5-7b-inst,memit,17609,axis-0-minus,0,-1,7370722705805065018,0.05,0.21463943665573873,True,,9c5fd90089609187983b4abd95af728c1ae0638d377a2958d1b2e4a5ee6184f2,361.0638162150017,0.050000000000000044,0.00044806546065956354,8.400820661336184e-07,3.618377064640299e-08,2.365771045731435e-08,1.582642639164078e-08,1.3205311688579968e-07,3.549116081558168e-05,0.037042390555143356,1.0,3.224709153175354,0.5,4.6701382279396055
qwen2.5-7b-inst,memit,17609,axis-0-plus,0,1,7370722705805065018,0.05,0.21463943665573873,True,,9c5fd90089609187983b4abd95af728c1ae0638d377a2958d1b2e4a5ee6184f2,361.0638162150017,0.050000000000000044,0.00044709412031807005,-1.31258275359869e-07,3.618377064640299e-08,2.365771045731435e-08,1.582642639164078e-08,1.3095085193981504e-07,3.5406454117037356e-05,0.03705376386642456,1.0,3.222679018974304,0.5,4.670362210273742
qwen2.5-7b-inst,memit,17609,axis-1-minus,1,-1,7433484009719949337,0.05,0.2236112566956145,True,,9c5fd90089609187983b4abd95af728c1ae0638d377a2958d1b2e4a5ee6184f2,361.0638162150017,0.050000000000000044,0.0004532168968580663,5.991518264636397e-06,1.6055212270771335e-08,2.7387764944819537e-08,9.514209864391887e-09,1.3258267017590697e-07,6.947459769435227e-05,0.03706192225217819,1.0,3.2240476608276367,0.5,4.670625138282776
qwen2.5-7b-inst,memit,17609,axis-1-plus,1,1,7433484009719949337,0.05,0.2236112566956145,True,,9c5fd90089609187983b4abd95af728c1ae0638d377a2958d1b2e4a5ee6184f2,361.0638162150017,0.050000000000000044,0.0004418787139002234,-5.346664693206549e-06,1.6055212270771335e-08,2.7387764944819537e-08,9.514209864391887e-09,1.3648580932112964e-07,6.931688403710723e-05,0.03703423589468002,1.0,3.223344624042511,0.5,4.669883584976196
qwen2.5-7b-inst,memit,17609,axis-2-minus,2,-1,3203780748228609727,0.05,0.21432340417187953,True,,9c5fd90089609187983b4abd95af728c1ae0638d377a2958d1b2e4a5ee6184f2,361.0638162150017,0.050000000000000044,0.00045077354297973216,3.5481643863022327e-06,9.551820667752509e-09,1.73113665624669e-08,2.3064770093839115e-09,1.3598034342976462e-07,6.0119902627775446e-05,0.03704135864973068,1.0,3.2236090898513794,0.5,4.6700057744979855
qwen2.5-7b-inst,memit,17609,axis-2-plus,2,1,3203780748228609727,0.05,0.21432340417187953,True,,9c5fd90089609187983b4abd95af728c1ae0638d377a2958d1b2e4a5ee6184f2,361.0638162150017,0.050000000000000044,0.0004450604319572449,-2.16494663618505e-06,9.551820667752509e-09,1.73113665624669e-08,2.3064770093839115e-09,1.361859887083483e-07,5.988147677271627e-05,0.037054914981126785,1.0,3.2237836122512817,0.5,4.6704952955245975
qwen2.5-7b-inst,memit,17609,axis-3-minus,3,-1,6087218988780455654,0.05,0.21597542407662704,True,,9c5fd90089609187983b4abd95af728c1ae0638d377a2958d1b2e4a5ee6184f2,361.0638162150017,0.050000000000000044,0.0004428150423336774,-4.410336259752512e-06,1.0605005229535891e-07,3.5214320348586625e-08,2.084868278018348e-08,1.3859789760317653e-07,3.291768371127546e-05,0.0370422787964344,1.0,3.2242953181266785,0.5,4.670524311065674
qwen2.5-7b-inst,memit,17609,axis-3-plus,3,1,6087218988780455654,0.05,0.21597542407662704,True,,9c5fd90089609187983b4abd95af728c1ae0638d377a2958d1b2e4a5ee6184f2,361.0638162150017,0.050000000000000044,0.0004524925025179982,5.2671239245682955e-06,1.0605005229535891e-07,3.5214320348586625e-08,2.084868278018348e-08,1.3419659694591246e-07,3.30425682477653e-05,0.03705376386642456,1.0,3.2230835556983948,0.5,4.6699824094772335
