case_id,entries,identity,new_nll_range,occurrences,panels,success_disagreement,true_nll_range
14566,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0c54979bf0f685ae2c5078203435e296578c4362adaf665f2b144dc235f75756', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
11172,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0c99feb20ef14eff1d4ce2e425a01f5ffa811fd6a3534817f53c236a6ea93016', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
17394,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0caac95b7b6e7fd954f9e80b12e5404ae6ea05d26358c72b3a5eb8286fb32e34', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
11321,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0d699bcba4be96357637a72758048beb4a7e36774c24d6591e80488b664aad91', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
7348,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0d6f13820ba446717330cc6f287aab0763aae1c3f26a47fdfa7ca565361dc304', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
16855,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0d9e2eb5670414ba90679729cc3da9728836851e8cf4a494a7b5651a9d77c229', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2809,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0dc622d2e4d9e61359a65d240c9b88bd625c07a0d4ef9ab430baa75fa09c5f0b', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
14566,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0e02d53c8fb42653e75c93187072c309f253e254c742bbe58f46b883d9c1c72d', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
14566,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0e2f22dd82302f4d74c7f4082d757e46ca02312bce8b96d57129ac664a95ae91', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
11172,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0e603f10631a6f88e8e359892b33257d7e422a8d7526a2f4dffc00dc208a1e18', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
17394,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0ec5073c7e2921613c64e7106899686dc09701ee5125a0ea65cd55d97192149b', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
17078,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0ef9d76708f482b7f7284cfe8da78832d121e69aeed83b946832d93b8f5c38c8', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
15102,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0f0560f673f7b6b6c046803bfd89ec76e8b344bf3b8188724e112a3c436582ca', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
14521,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0f2faddc46b0a8bd9be7a7b456a8417f212093f7dd573c778b521984ccc39f0b', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
10914,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0fa51ddd5c527a2e0a6cc9c0338a04abd9a60b200aff251694511c09faa855cd', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
20095,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '0fdabd4cd2fdadb4e23c1c554cc9bb34e2ff2f85563926c6043509742fe11a99', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
11172,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '103ea85866398beac6c04873ff15b5b13e595ecf7af04fb6349b512af276280c', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
12141,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '103f9a57a01619e35ea86e7abf8c5531353790cedcde2a1256fbb5876f6073a0', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
7152,"[""Early"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '109c5dddba97e79464d8773f3c16d7300a8dff98e95d8268dfde977f5c7892b5', 'NS')",4.76837158203125e-06,2,"[""Current100"", ""Past100""]",False,1.6927719116210938e-05
9198,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '10ae7dc72ac768703a26563b1e54bbe62f9366aa684345d3eff8891c607d6daf', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
13874,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '10f781d7d124687fc438492d4a682b057a3b1410d1fbe06849fde40e023678f0', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19189,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '11770393aa89ce91321f39383df5d10ff9b7023c6a8abf1c3e47a4fef5929419', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
13874,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '11e2aa036207d01d896541905557486ba4a742905777cead3a7d15bf1701e87a', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
16762,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '127281ffb6db05b7100df302ce7fadfefbd758209b60d9fe77f0d038e1e7d424', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2809,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '12d2122d6b681865d06aec4709d5776e0afca1fd1dbc8ae696ef2cf4172dd587', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
10914,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '130b3bfbb867715f4889e0b3d2d612453ccf6263f082d1a5bc6f3c9aabe15002', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
8764,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '136f814fd21e0b24fcee0f8fe0366c2e7a9a3fc422691d8adc8290812394150d', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19189,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '13b3437e3262a1974875505ac13996702c714b53de98782d86d7c94db3480f6b', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
4592,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '146bf77eaee3fd8c822c8d99d7c9cfc7772ea28f3e10dc4d711243ab3ea5a5dc', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19911,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '148072075e0860ad4a6becebe312026d41a8eea2cd808dc49d57f56ce6903d0a', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
12294,"[""Early"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '14996316826f3ab325bdb8405211b831fe90829c29ca62ce9c2aa6dde3e67833', 'NS')",0.0,2,"[""Current100"", ""Past100""]",False,0.0
21629,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '14a73248785dbc4db797e6bc73c974773185d9b9f7d06d07effddbc41de7903f', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
5979,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '15290202e5733eba25e151d88eb2bfd0f2a29456ead3d05565fffe5a03149d4e', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
8631,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '157ceb6cd491dc203a17b2ed98e688028f77e00c07bd2e65cd17687167107e22', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3557,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '157dc786e28b549bc381851be67dc886fe76c161666bb745c4b03a2f148df0cd', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19033,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '157f64be57e0ac8e4beeaf6dbe0d274e1db18f82395000af1469d11798f47b26', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
1399,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '158aeb1876975bafe31437d99743a3c5a3190eca7684fca75ab422c4f9f3f309', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
11954,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '15a97f33155a5bed25364ed52f3baf20a6bd9421be7b62f270b8560a2dd261a5', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
5506,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '15b6cbba627d7f5b5da00d2dc648bd57b2b4858a88206c19bab037370e403cba', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6827,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '15c3989b6f5912cf2e280576b0ae80627ccc0b079c3f631b812c9e368c2efb93', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
14521,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '15d7e5aafe67f816f4e7c344ab447b30e90818656bbf4fac166a6e431a277ee3', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
21482,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '164c1473a77f9721065d4b32476af287c8b75e8d2365b13b8a979efaf92f232c', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
20112,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '165713ef6d2b94ed7dfba275d395378dedd71d130afaab6a9fb31e46924e1f30', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6827,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '16749307ab80fa2a5848648971e5c834e2a0d0fcf24c5b3660ef4eb1d31875d1', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6907,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '171bdbb51beb72425b5b72fc0c7a0006ef8c6ef863d0e4fbeb3fb81c6ad27d0f', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
4592,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1750006b9c6f037afe23ae816600589f0b4b31da648f449724be587ab142ca27', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
21629,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '177d82cf42ed8b887883d79d0f0a1dd64bc3b277e48c26d1d08b03d30d4d9e4f', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3743,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '17ebbfb850173c6429d1bd0938fde1032fef50082864471bbe7e96c25909eb1b', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6620,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '17fe9f36063585e8aea5048146338b2e9bab2fe5a2fa7b8716a7a52736f9d706', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3935,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '18180f61c0b053a07b063e3802eb81d5b7a219b189f985ce9ba7917477c9def8', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
20878,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1922dcd7e7f49dd7e1976c47370a476a907844eee2a6b81f9848d3a03d1f7d78', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
8631,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '192b268143efbe735043473c0d0a91946be825274d122573882ab1c2eb86bc6a', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
10695,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '197b3c30ba52d9cb735a80d36dfe1127dffa9c42583e2c5c950675beb5a07c30', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6620,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1999582191b632de0337ff9b3374bea9ed4f3a6f015bf49ba3c432a3649017c0', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
4592,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '19d296cb2906b544ea446aa3a51f496e488e28aa893fc19d7d52e92e6952acdf', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2168,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1a324f2a3559100f038236a9086820a0382bb797fac620204518fe0cc9529009', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19346,"[""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1a7157566f5badd35baec7dce1b04ac97949d7b7816e9f7c3b9cc6a0bb0d8d21', 'NS')",8.58306884765625e-06,2,"[""Past100"", ""Past100""]",False,1.430511474609375e-06
1888,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1a922c70d5fb64c5d579fd6f0a423b719096df53db510977e60a98b1fdc9baa2', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
9485,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1ae3b6c1451093f6b9de34ea6eb2c0ccb20a78b9fb4a4e1e3ae225b0992f7bcd', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
5795,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1af8597fd896c17a393187c410e9fe5978b7e3c58d59f9fcc90b9f7293d72a75', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
16417,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1b09218b0684205e54e8a0f4873179787a469bd8389b877a08ab07fa72601f32', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2879,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1b27c4d75793a0f3aac17f28861afd841fb279dd17eae8274bba17bd7f8e8444', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
8631,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1b30c4d9694192d334066a5a60547d7cbf3e9882b25bf02971c40e50a356ac94', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19830,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1b6f3e5cd2cb74bd2be660e74af2373c18d0843aa755225f3bf757facf31358b', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
14521,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1b99d967d41e02292cc8e66901b4721eea3cd8e6be9e1fef7d413240f50d7e6b', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19911,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1ba241d344b89fed6a162415330a848a5d98f75d80dc2435665cc4c628a9da6d', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
4524,"[""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1c110ea79facaca284f561bce70f1f1b3f22f3b3aae0da4ca9bdbce648a41fb0', 'NS')",0.0,2,"[""Past100"", ""Past100""]",False,0.0
403,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1c1bc83cab52bdb10c96e2fe4a8fc540f571a333cbfdb0e19daad589468d152e', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
1888,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1c2357ec2806bc58d237ec7168f934b9c7dfb589f17ef324ab8705e8839dace5', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
21482,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1c5d21765c40887f09bbe1ee9359ac4ec57d32353431b551ad47ba345943d18f', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19911,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1c838e3b62c9d7b8bad5fc673d1fc9cea5371d75eccc053efa2e2711d9db41cf', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
17394,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', '1c921f880d37c6f17dad504653ef9735511aa25a405dd07add807d4ad3512331', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
