comparison,panel,metric,identity,case_id,prompt_index,before_success,after_success,loss,recovery,new_nll_delta,true_nll_delta,desired_margin_delta
A0_to_A-OS,Current100,PS,ba31646cdcc140309c2a3b5493a2b20c5f1ab4a9dc006814d9c740055dcf2d95,7702,0,True,True,False,False,0.0015006731264293194,-0.13780498504638672,-0.13930565817281604
A0_to_A-OS,Current100,PS,b7946218c672d35696c0bb23f84fb70fac30f80410badedcce0696ba843cd6d4,7702,1,True,True,False,False,0.046554237604141235,-0.16482067108154297,-0.2113749086856842
A0_to_A-OS,Current100,PS,5c6bb95915c813a717e2399d00f9a2aa2da7293c837ac7eede386af9d4b33858,18857,0,True,True,False,False,0.07441210746765137,-0.3593769073486328,-0.4337890148162842
A0_to_A-OS,Current100,PS,7d24d1a316a7088dad7b2bcce1f096f555270d8058a38799e693cfe49bc67343,18857,1,True,True,False,False,0.01207520067691803,-0.40416812896728516,-0.4162433296442032
A0_to_A-OS,Current100,PS,bbad637e7152dbad7818e57497e1859270f0e28cb256b56b5bd321becab2a063,3236,0,True,True,False,False,-0.5202822685241699,0.15901851654052734,0.6793007850646973
A0_to_A-OS,Current100,PS,b1f95c3b46102ebc591480764b87e325d26d41c97f58de74dbd5b2296b58d06c,3236,1,True,True,False,False,-0.07239657640457153,0.0724954605102539,0.14489203691482544
A0_to_A-OS,Current100,PS,d252a8775568938ce01509bc03f0dcf9616b2cb651a1264d549b4674c64e3239,5099,0,True,True,False,False,0.0348740816116333,0.07222175598144531,0.03734767436981201
A0_to_A-OS,Current100,PS,2f99a064474f6e91cf99326444c7a111998228a9763a235887d34f5e8c23c3a1,5099,1,True,True,False,False,0.0068941880017519,0.013155937194824219,0.006261749193072319
A0_to_A-OS,Current100,PS,a981b3bbb9742ed442c2e3fcefc2ef84ac60389424b2f479376eafd439631a69,10315,0,False,False,False,False,1.2828364372253418,1.495988368988037,0.2131519317626953
A0_to_A-OS,Current100,PS,3920148e16e414e312d4c901b8aca81f9f55782e0c8c98028bf70c47f0890971,10315,1,True,True,False,False,0.02047213912010193,-2.5707473754882812,-2.591219514608383
A0_to_A-OS,Current100,PS,b2bdbb8f2209b2ab6e21d280ac98592e54d5af1faa15a4f643cca268f061c211,10098,0,True,True,False,False,0.046848416328430176,-0.8791046142578125,-0.9259530305862427
A0_to_A-OS,Current100,PS,cde0983131e7e1e96c0841ccd10615dd26cd7de1ddbb914860c47167659774ea,10098,1,True,True,False,False,0.01469868328422308,-0.8302364349365234,-0.8449351182207465
A0_to_A-OS,Current100,PS,c771c0640a9104985724c4f189ba255dab624012db10b7a5e0b9b06fb8b3487d,5617,0,True,True,False,False,0.010541339404881,-0.8114557266235352,-0.8219970660284162
A0_to_A-OS,Current100,PS,318abff0c567dbf58b338ed1bcfadc13883f45500ea5816cffafee0f01d85bb4,5617,1,True,True,False,False,0.005023958161473274,-0.83538818359375,-0.8404121417552233
A0_to_A-OS,Current100,PS,9a9a998dfc090d0ffaa1bdaa67a9c83c1e20d82c0986e78ea21e39662f81ea58,17308,0,True,True,False,False,0.006667464971542358,-0.029251575469970703,-0.03591904044151306
A0_to_A-OS,Current100,PS,0972d8a9a560b359a6e0731640130c0dbf1ada86506314a9cca08c543fd01f2b,17308,1,True,True,False,False,0.0376279279589653,-0.2009902000427246,-0.2386181280016899
A0_to_A-OS,Current100,PS,bebd88b30876e9600452d392d7d9aa2bb42fe1f28aeb44efe08104e565ef47e5,16643,0,True,True,False,False,-0.5847282409667969,-0.34931278228759766,0.23541545867919922
A0_to_A-OS,Current100,PS,1eb5ef5805b49d5339ab8fee216e37f6378e9c94123e06d14ac687a4425762de,16643,1,True,True,False,False,-0.03596939891576767,0.1202249526977539,0.15619435161352158
A0_to_A-OS,Current100,PS,3a7de4c49549c71925caf3ae5943c0eb6b23c2bdbba702e87b346aa65e0fe9dc,11354,0,True,True,False,False,-0.2968559265136719,-0.3276205062866211,-0.03076457977294922
A0_to_A-OS,Current100,PS,d1ee502cfc29a4dab2548fc6f6d466b7fc46b64561df2ada578a442043b851a4,11354,1,True,True,False,False,0.1593317985534668,0.024059772491455078,-0.13527202606201172
A0_to_A-OS,Current100,PS,460c04b40d9c5865c68f4192977fcecc5ce263abcaf7ffcb00fedf076e3cfb04,14683,0,True,True,False,False,0.1351712942123413,-0.15480995178222656,-0.28998124599456787
A0_to_A-OS,Current100,PS,c2fdb8a4f300f943c92e68a1be0c068f17b5fa605623b98c8408a4a0853cb781,14683,1,True,True,False,False,0.12105822563171387,0.019941329956054688,-0.10111689567565918
A0_to_A-OS,Current100,PS,ea677336e739f705c09af5094c78d6cdb7026993267d46ea67964ae8547f6b1a,11156,0,True,True,False,False,-0.43251848220825195,-0.7727813720703125,-0.34026288986206055
A0_to_A-OS,Current100,PS,08ddea2fbc381b4e154de2be41f7b4dddbf1a754a5ceb5f5611f8e9b025c9667,11156,1,True,True,False,False,0.0701422393321991,-0.6465349197387695,-0.7166771590709686
A0_to_A-OS,Current100,PS,5f491e906fa2c2cb592be3cdccdc68eb23a65450164c69859dce437e4e20a14e,6225,0,False,False,False,False,0.6256618499755859,0.09175348281860352,-0.5339083671569824
A0_to_A-OS,Current100,PS,777da6e50fc48b39647e47f61b6f3d7a3758ccb760cb88479028f2ed27719a7d,6225,1,False,False,False,False,0.18141937255859375,-0.013620853424072266,-0.19504022598266602
A0_to_A-OS,Current100,PS,bf43c8775e372f9e2154f29ce39a699ff1980537d29e1a1dba90a5c84649244c,18311,0,True,True,False,False,-0.08740496635437012,-0.10105681419372559,-0.013651847839355469
A0_to_A-OS,Current100,PS,b9a45b51280e7a14de1a7ffda0c489119d2bfe7a4911551302c104a0d82b3cef,18311,1,True,True,False,False,-0.4462885856628418,-0.344637393951416,0.10165119171142578
A0_to_A-OS,Current100,PS,5bcff671cbb45ef355b9c0b483bc43354511486fb09e00e6d7e75b7b1f5291f7,2827,0,True,True,False,False,0.7819747924804688,0.06255054473876953,-0.7194242477416992
A0_to_A-OS,Current100,PS,f75a9bdda23207a0a48929445d63294466dbd19ee03b58fa30b4b6917ac7bdc3,2827,1,False,False,False,False,-0.40551280975341797,-0.41557884216308594,-0.010066032409667969
A0_to_A-OS,Current100,PS,0f8e35cae21b9319e05dfc2fc123b3694b8420a798370ca892967a8c345cb4b5,13137,0,True,True,False,False,-0.26268529891967773,-0.13498640060424805,0.1276988983154297
A0_to_A-OS,Current100,PS,5762982b857d488cf8916b98f9487a266751b3ecd679ce7f9fd988aa50502f3c,13137,1,True,True,False,False,-0.15633359551429749,0.2073986530303955,0.363732248544693
A0_to_A-OS,Current100,PS,c9b58c5b61bb1ba0983c9c87e7549f96175e3c2b88d95d7ceba49d7182fe0f0f,17628,0,True,True,False,False,-0.5706989765167236,-0.3512134552001953,0.21948552131652832
A0_to_A-OS,Current100,PS,d048ca3fbe0e57e93f0838696e0b11008b7c9bb5fcedda54e709f295048b4b84,17628,1,True,True,False,False,0.5938856601715088,0.7190971374511719,0.12521147727966309
A0_to_A-OS,Current100,PS,855d085d424a0616954b06bbf6897338644c18b1b3d1507110e7d818e642c7fe,6125,0,True,True,False,False,0.02593839168548584,0.07382535934448242,0.04788696765899658
A0_to_A-OS,Current100,PS,c07c70c22177d280651e90a81e65c40f5929166eeec1e5fabaa5acf2e9651b81,6125,1,True,True,False,False,0.027212142944335938,0.018850326538085938,-0.00836181640625
A0_to_A-OS,Current100,PS,e94e2fe92b1a887fa1e729ab264984c6631f9822da18ac56dd964a68082ba447,17930,0,True,True,False,False,0.12118732929229736,0.021491050720214844,-0.09969627857208252
A0_to_A-OS,Current100,PS,cb55a93f84a237d6772383692b8c110ad94375c6aca7ace0e3a9237be466ea26,17930,1,True,True,False,False,0.09493094682693481,-0.14869308471679688,-0.2436240315437317
A0_to_A-OS,Current100,PS,edc2d7dcc3515a36aa5b1ce73bc1044903ae4e6881d232808b5a84749776df66,19191,0,True,True,False,False,0.024476051330566406,0.17829608917236328,0.15382003784179688
A0_to_A-OS,Current100,PS,4211e43ad9ede873a6d891409053a7f4a6f2e597126b78209c50b992139fab13,19191,1,True,True,False,False,0.03829614818096161,0.06711101531982422,0.02881486713886261
A0_to_A-OS,Current100,PS,800d1427a8cf9f04d3733bd60ca86325b6a2e904c4d889ce6475debd1e7efea7,8223,0,True,True,False,False,0.03751111030578613,-0.09272289276123047,-0.1302340030670166
A0_to_A-OS,Current100,PS,f82a935c871859a3f3703d1c32d34ba25a5afdd50194305755359f9a8cd10c0a,8223,1,True,True,False,False,-0.15222454071044922,0.0825185775756836,0.2347431182861328
A0_to_A-OS,Current100,PS,10d92e0917258b59b989e2f01cd90ae1e955782e7836b0da9c4d3aac7be76a6f,9627,0,True,True,False,False,-0.0005880887620151043,0.31410694122314453,0.31469502998515964
A0_to_A-OS,Current100,PS,9c248114cc50916c3c207302e011a22262064557a4a62a28ae1062782a9b8e9c,9627,1,True,True,False,False,0.0007338630966842175,0.009263992309570312,0.008530129212886095
A0_to_A-OS,Current100,PS,f28b24da17831b8e4ab84c7360bbaa49cebf5129fd2f1084549967f05e216ba4,10783,0,True,True,False,False,0.044447898864746094,0.01762866973876953,-0.026819229125976562
A0_to_A-OS,Current100,PS,327359eef3450940da92e594ae9c27643f2e3d94bfff4f3db086f770f9e653c0,10783,1,True,True,False,False,-0.3107733726501465,-0.30804443359375,0.0027289390563964844
A0_to_A-OS,Current100,PS,67cac660edc5634de64049f152952c3868c95ff5a65bc307c8f5d5be7c503bec,21630,0,True,True,False,False,0.5929127335548401,-0.5623140335083008,-1.1552267670631409
A0_to_A-OS,Current100,PS,34f5f391e956835bd1f60bea48545c4ef777fcc1a79b35620ab1d875dc27f06d,21630,1,True,True,False,False,0.038056761026382446,0.013806343078613281,-0.024250417947769165
A0_to_A-OS,Current100,PS,fb1c1c5c51bd036a25702c392b2cd32818691115fa3dda55319c6d25ff0ba0b1,3485,0,True,True,False,False,-0.01805950701236725,0.2280874252319336,0.24614693224430084
A0_to_A-OS,Current100,PS,30d5ab940a82afe1810a06efd1414c0d92b7b0a37330e5ef6e3f1a121a735f6f,3485,1,True,True,False,False,0.048340439796447754,0.3146214485168457,0.26628100872039795
A0_to_A-OS,Current100,PS,281d8386a95efbee574a8307a5b51028da908e48d8403bcd7a2a7b6e8468eb21,1684,0,True,True,False,False,0.11634659767150879,0.03832578659057617,-0.07802081108093262
A0_to_A-OS,Current100,PS,f1220846df95296c769ce6dfd25a3832300267eb68639722f711932caf516d84,1684,1,False,False,False,False,0.0033054351806640625,-0.04912734031677246,-0.05243277549743652
A0_to_A-OS,Current100,PS,e7efa4d21c139194d2a27194906fb753712b12a5df589acc102dae2ff9952452,7580,0,True,True,False,False,-0.1740281581878662,0.0888376235961914,0.2628657817840576
A0_to_A-OS,Current100,PS,e44be91f5e665bc4c70351749837b410aa675d9fb0135451fe09869f164a1920,7580,1,True,True,False,False,-0.00013928860425949097,-0.3367938995361328,-0.3366546109318733
A0_to_A-OS,Current100,PS,358e083ce92aa271600663411799b6fc1c3ed9754d0c2e18f84c399b287c2056,12727,0,True,True,False,False,0.14665487408638,0.28037166595458984,0.13371679186820984
A0_to_A-OS,Current100,PS,4d6007b6895d42f097c238e42a4f5c0fc39b911f32339d6627ca19a8cd2a152e,12727,1,True,True,False,False,-0.03136828541755676,0.15688133239746094,0.1882496178150177
A0_to_A-OS,Current100,PS,abc102f4d47cc8930ff8f44085aa67e6d0458db7e0d8b0ac16f5026750fdd879,8776,0,True,True,False,False,-0.4055231176316738,1.5941247940063477,1.9996479116380215
A0_to_A-OS,Current100,PS,3c19cb23843772bca3685c74e93f636cab162395b1c95814100a3a137a34d449,8776,1,True,True,False,False,-0.023724539205431938,0.7951641082763672,0.8188886474817991
A0_to_A-OS,Current100,PS,dc80c424ab6162607c5f5681a1ee631199e4d8463c4dcad33d35f2e97f278bb9,8823,0,False,False,False,False,0.23987770080566406,0.02703678607940674,-0.21284091472625732
A0_to_A-OS,Current100,PS,4b992f04fb675df6e4b6315272a0d5a1172b240732a8df2c51518fa0365111e1,8823,1,False,False,False,False,0.01413106918334961,0.06905031204223633,0.05491924285888672
A0_to_A-OS,Current100,PS,d523d5bd63f1024b85803c861cb6c0c8dee89e79d81b6b614f9a1e529a10ce6a,5771,0,True,True,False,False,0.17200779914855957,-0.08508491516113281,-0.2570927143096924
A0_to_A-OS,Current100,PS,0a0f874936c08945f6301f54e247c654f43eca5ff84e17497534efc32d2286d3,5771,1,True,True,False,False,0.011706868652254343,-0.9229011535644531,-0.9346080222167075
A0_to_A-OS,Current100,PS,7e74ad397afa0f0e2c9e509271fe12e7eb16afcf76b204fc3f3d20583dbace96,18565,0,True,True,False,False,0.1588912010192871,0.16448736190795898,0.005596160888671875
A0_to_A-OS,Current100,PS,c1d0649234b24cb588507ece72b4da7da2d74d271543e0147ca0277ee402d1fe,18565,1,True,True,False,False,0.015159573405981064,-0.31900548934936523,-0.3341650627553463
A0_to_A-OS,Current100,PS,9565590b46d878b57693b6be956f78d72596fe4293c230bba7ea1ebc7fa3036e,7329,0,True,True,False,False,-0.09989547729492188,-0.3002052307128906,-0.20030975341796875
A0_to_A-OS,Current100,PS,b333d6664b5a7f3bec6ff950c939cca916bed299d421b7076d5f0c53bd9d3ef3,7329,1,True,True,False,False,0.04279279708862305,-0.17153644561767578,-0.21432924270629883
A0_to_A-OS,Current100,PS,bc06524e01477423d62c6676246e21d37cde6763054e64ffcc4f6422e5dc6a3a,8098,0,True,True,False,False,-0.01305130124092102,-0.08346080780029297,-0.07040950655937195
A0_to_A-OS,Current100,PS,73b1b37b3684b16bf6bd57b999f4e4459dd0269f3627b13215d529fe68b1714d,8098,1,True,True,False,False,0.06343761086463928,0.013607978820800781,-0.0498296320438385
A0_to_A-OS,Current100,PS,5c6efc55a8c2eb4dc06ad02269dd3d1a59070690d96af058892adabf3feb41a3,14557,0,True,True,False,False,-0.540654182434082,-0.7574043273925781,-0.2167501449584961
A0_to_A-OS,Current100,PS,99c0d394bf0317375c54a90f32708d1a06fceba5734f9b133ee6d2e7e46f0311,14557,1,True,True,False,False,2.86102294921875e-05,-0.30292320251464844,-0.3029518127441406
A0_to_A-OS,Current100,PS,2cc78a6e20a0b58bd234395f409d1f4dbec5b33056fa7a273fb381e19c2d1b28,16758,0,True,True,False,False,0.04321542754769325,-0.2527608871459961,-0.29597631469368935
A0_to_A-OS,Current100,PS,f16d056f255ddfb55ce80c7281125b97f89015e32249b2d864180cc19d3b4716,16758,1,True,True,False,False,0.12284964323043823,-0.04850006103515625,-0.17134970426559448
A0_to_A-OS,Current100,PS,64582272a8014e1bfbd59d0ea7bc39ea6176c39d3d33f3fd7c37be5cfe227176,14438,0,True,True,False,False,0.07077085971832275,0.13519716262817383,0.06442630290985107
A0_to_A-OS,Current100,PS,25bf3dad4cb5efab81f3162922d277ac4e1f8c03803acefcc28d996d5b67947a,14438,1,True,True,False,False,0.056836843490600586,0.20438861846923828,0.1475517749786377
A0_to_A-OS,Current100,PS,57abf3489da8e1609400adffb4ac3aaf6e1ae9b87e4eacafd1c859956c6a184a,3161,0,True,True,False,False,0.002378414385020733,-0.16085243225097656,-0.1632308466359973
A0_to_A-OS,Current100,PS,693aab5d3122baacbd08149890b80a966092a4b912c5300edec2d02a458a3b0a,3161,1,True,True,False,False,0.010066084563732147,0.09643173217773438,0.08636564761400223
A0_to_A-OS,Current100,PS,d043030eb1b4ac4c08c4a9c64049e277cf63dc24ed94e54ade733c5e20fbbb92,4180,0,True,True,False,False,0.003906445577740669,-0.15245819091796875,-0.15636463649570942
A0_to_A-OS,Current100,PS,17dbc8969fe0c5f3f015e917b6f58c39bd7f7b42b4f57bf153edcca3b4170145,4180,1,True,True,False,False,0.021014731377363205,-0.21747398376464844,-0.23848871514201164
A0_to_A-OS,Current100,PS,12785df9050d9505ab8282f911f4d037781d5e0b3950ea4bdd9d0f5b124eea3f,7171,0,True,True,False,False,-0.013805106282234192,-1.003098487854004,-0.9892933815717697
A0_to_A-OS,Current100,PS,37f068ad09060ff2bb6297428987107cf2243e23747becae44c6a3b448077957,7171,1,True,True,False,False,0.0767507553100586,-0.11838436126708984,-0.19513511657714844
A0_to_A-OS,Current100,PS,4cae585cfe6e8af891d7fe7145fba55f840dc2268f3dd970073b9ae4739511b7,17435,0,True,True,False,False,0.0773412436246872,-1.0561652183532715,-1.1335064619779587
A0_to_A-OS,Current100,PS,3d3001e9179a4fa7a8b1887e2688891a82a49c0bc466816363e161ebeed39ad1,17435,1,True,True,False,False,0.006617426872253418,-0.08862590789794922,-0.09524333477020264
A0_to_A-OS,Current100,PS,7428b35b524f4829d8f2d99fca5b9b489ec73f644a29d96246b86c2e35dcfe61,6391,0,True,True,False,False,0.04811069369316101,-0.6714048385620117,-0.7195155322551727
A0_to_A-OS,Current100,PS,79bbd50d6df9821dbaaa46861223eb8d1eef562053a05f7931f95e350ba19d11,6391,1,True,True,False,False,0.19929024577140808,-0.6277132034301758,-0.8270034492015839
A0_to_A-OS,Current100,PS,87a734b0f61e6d467c071543a50e030cb4c5d87ce4e7039d5df498d4a9a9b24b,17787,0,True,True,False,False,0.03647816181182861,-0.2823185920715332,-0.3187967538833618
A0_to_A-OS,Current100,PS,26eb02166a2ec74cf7be784761fb78e5e87be0f6fbb97bc5a39962c9744aee05,17787,1,True,True,False,False,0.00922700995579362,0.28881359100341797,0.27958658104762435
A0_to_A-OS,Current100,PS,2389d3c05314e359d96bfd98777363981b0bdb4bd4f0b25502173e618db14196,10515,0,True,True,False,False,-0.05654639005661011,0.3614835739135742,0.4180299639701843
A0_to_A-OS,Current100,PS,6a5bff321cb7867c96ee756de2f5bad288b2592b6af41fa53ec812261cea724c,10515,1,True,True,False,False,-0.03922247886657715,0.1059274673461914,0.14514994621276855
A0_to_A-OS,Current100,PS,7aa547f72cf73746cf33a5033f139571c98371d9cf265fa6307b2eec05cd3769,11748,0,True,True,False,False,0.8130149841308594,0.008449554443359375,-0.8045654296875
A0_to_A-OS,Current100,PS,c1a760b4f46316ff8204bc81ea6dbd4ef5d467a968f0220ea573c3209446ac4a,11748,1,True,True,False,False,0.1291341781616211,-0.3321552276611328,-0.4612894058227539
A0_to_A-OS,Current100,PS,9e0b3d3cbf5bc89541fe4a29d5ba44f7361dc5eac0af5949473bcefd99312af6,17389,0,True,True,False,False,-0.06774473190307617,-0.020336151123046875,0.0474085807800293
A0_to_A-OS,Current100,PS,204db0776333ba6c475436e57621658fdf6b149cf08c352ea5f94d7026bec697,17389,1,True,True,False,False,-0.03664398193359375,0.07881927490234375,0.1154632568359375
A0_to_A-OS,Current100,PS,b257299b6ae236459c63ae4ccf2f4b279cefe3e424203148f019df9b41daa2fc,10070,0,True,True,False,False,0.006006896495819092,-0.20771121978759766,-0.21371811628341675
A0_to_A-OS,Current100,PS,3a3cbfd44fa2b159903350cfa7adad04923d70788754c7be1bd322f368dfc03d,10070,1,True,True,False,False,0.061028093099594116,-0.40880680084228516,-0.4698348939418793
A0_to_A-OS,Current100,PS,64f3c5e2edf89bc81ac47ec9dd29d9e3ec6e24ee0d30571589d467092178c436,4792,0,True,True,False,False,0.18709945678710938,-0.107513427734375,-0.2946128845214844
A0_to_A-OS,Current100,PS,4c9cc2d5a45412d17eafe2b3389c831419aea8edbe9fd888db1ac27c64c2f0b1,4792,1,True,True,False,False,0.21291804313659668,0.0026803016662597656,-0.21023774147033691
A0_to_A-OS,Current100,PS,b22a2f304cf8bc2a38f874d18eb7b2d3440cf201b073f76922635ab7f9893373,13386,0,False,False,False,False,-0.616025447845459,-0.6911025047302246,-0.07507705688476562
A0_to_A-OS,Current100,PS,17d32907637303aa07b48d3b730fdefb002e01c821e81dde4b52f207e2b939d6,13386,1,True,True,False,False,-0.004749663174152374,-0.038012027740478516,-0.03326236456632614
A0_to_A-OS,Current100,PS,e092440930fc130132ca976b0c139249d65b7406822616f76c92ac94b554727d,11178,0,True,False,True,False,2.2529525756835938,-2.2068233489990234,-4.459775924682617
A0_to_A-OS,Current100,PS,123e992fec4fea8d4d2c6b2c5225b66f7cf4c8992db87dbbc6d5e8c3562b01c1,11178,1,True,False,True,False,-0.5669403076171875,-2.184356689453125,-1.6174163818359375
A0_to_A-OS,Current100,PS,2c505e550a2a52664682548b1e869d35e8591da990e3e90a0b60ec596b28f12b,20771,0,True,True,False,False,-0.047484397888183594,-0.04312896728515625,0.004355430603027344
A0_to_A-OS,Current100,PS,7c1f0e72fd71dbefb7ef30e82db982024f42a96a936982a64122de437e59bcb9,20771,1,True,True,False,False,-0.04382729530334473,-0.3885917663574219,-0.34476447105407715
A0_to_A-OS,Current100,PS,598a039fd944eecff9f7368ce27886b6145696c7745f79508588f69f8a4cb184,21299,0,True,True,False,False,-0.0020803213119506836,-0.048636436462402344,-0.04655611515045166
A0_to_A-OS,Current100,PS,caab8aaf5b53defac76c2782d3e1f55bd5d4f6066a90beff8da1747833fc70b3,21299,1,True,True,False,False,-0.3312734365463257,0.08432579040527344,0.4155992269515991
A0_to_A-OS,Current100,PS,1aff08a7bca6314fbc43a3f25e551c425a23df3fb372f51a36e36ed51586b7fc,2908,0,True,True,False,False,0.11728978157043457,-0.2329082489013672,-0.35019803047180176
A0_to_A-OS,Current100,PS,a9c60367c67c81d47a85076f319f3014cbb4b34a93647c1d12edddd28e3ab9d8,2908,1,True,True,False,False,0.0031927041709423065,-0.15515518188476562,-0.15834788605570793
A0_to_A-OS,Current100,PS,4528b60b20e538aa6fb778a9a54e8eba26756cd7b2db0ba93f3f91ee58aeee2b,17068,0,False,False,False,False,-0.3294696807861328,0.09467780590057373,0.42414748668670654
A0_to_A-OS,Current100,PS,62f12b9a2a80ce29823ec4a82b8f40d122c0a7a8f1d4debf781223d826d3f015,17068,1,True,True,False,False,-0.31044793128967285,-0.09523391723632812,0.21521401405334473
A0_to_A-OS,Current100,PS,c0f55ec3954872123b4d2064cb855a721cba42aef56cd1839899b287c5cad03a,12230,0,True,True,False,False,-0.052327752113342285,0.06603813171386719,0.11836588382720947
A0_to_A-OS,Current100,PS,daf35b66f09652abc2dc00617298ac9ba9c8acc72c6afdf4815459a0590f3a8d,12230,1,True,True,False,False,0.07792854309082031,0.05399608612060547,-0.023932456970214844
A0_to_A-OS,Current100,PS,d5234a820060015410b7210ccbba47245e31002b431a60c5ebac41a05ec7ec23,19068,0,True,True,False,False,-0.06783771514892578,0.014822959899902344,0.08266067504882812
A0_to_A-OS,Current100,PS,9b36cf315ebe2f9e7885e3646b6948018ade0269889843c7852052ba35b122bf,19068,1,True,True,False,False,0.06084156036376953,0.002742767333984375,-0.058098793029785156
A0_to_A-OS,Current100,PS,6f902cfe993940dd1e8ce1a6e2e5a452843fc2ecb72570f9a9f6fe5ccbc57fed,16823,0,True,True,False,False,0.02440813183784485,0.2925987243652344,0.2681905925273895
