model,method,metric,rank_descending,value,batch_index,request_sha256,case_identity_sha256,recurrence_closure_relative_error,identity_valid,nonfinite
qwen2.5-7b-inst,alphaedit,d_perp,5,1.9292746559065916,51,269105e043e1013a03a568fc4031500011c7d1897123eb74dad920503cc0ed81,38ec460060d740cdbd28be556f2a5631e10a921f3877560abed5db3c8a6a96f0,1.4179242025756192e-18,1,0
qwen2.5-7b-inst,alphaedit,d_perp,6,1.906763866924427,55,1bc16dd3581de46df3dfe4b671b6a9af6be3c97d8f8afe481d0122f85a095e64,4e5c1f630b205a6aaf2d857076d30e1751ae06b78a979b8f2706a26dd8a18e09,9.10180853703131e-18,1,0
qwen2.5-7b-inst,alphaedit,d_perp,7,1.8957612785267983,72,666ba699738bb4ec2875071818d25ee98308fab6a6de8521d9a06a42c4e1b760,aa7e458958153c66afc93719d7b49d73c76858f57c3e374090b4ec6cedd2f326,5.571582821545212e-17,1,0
qwen2.5-7b-inst,alphaedit,d_perp,8,1.8956354957397583,66,ad35b03e54b1f0fa8c0d1c9470ee0e21d86ee15c00fd78d51891c369e1a10aec,3e43e8b92871503057fee023d5aa93eca916997b8e0166cda7fc830d7b278b6a,3.1214009571080615e-17,1,0
qwen2.5-7b-inst,alphaedit,d_perp,9,1.6920592821717184,57,a0f0e8bb28d48c56d6be528dda981bcb9fcf0aded5bd5cbc5c848ef8b3a328e1,88c720ca43ca6eb9062d216189a0dd1d638db6ad134031d976da1d0d3a170ba4,1.6676255368479955e-17,1,0
qwen2.5-7b-inst,alphaedit,d_perp,10,1.4947596115456545,60,f7694477e91e5fb38ca75b98a21a995e679dc42766bd89f2aedc0b8075086ba3,57689d1a1964ba2b860b62edbedc1e6d11aab4095df1a44485aa463c2fefc14a,1.4208923611576592e-16,1,0
qwen2.5-7b-inst,alphaedit,recurrence_closure_relative_error,1,9.292588711172162e-14,27,2f186fa443857e7d28756222ce2a209ccfce3d16a8cc6afab642f83c483128eb,18541b429f157979902a19f9f420a7443ed4f61d148b6a4f3622177c39273537,9.292588711172162e-14,1,0
qwen2.5-7b-inst,alphaedit,recurrence_closure_relative_error,2,3.5441749923935527e-16,68,835bbcc2a2ce8690b602825476040453ba7b74bc101b4643c467ae35fdbbf23a,58aa4c06817ff67199d129bc6b67dd44e3093e57b356990619188a87af580e7c,3.5441749923935527e-16,1,0
qwen2.5-7b-inst,alphaedit,recurrence_closure_relative_error,3,2.7691828899332655e-16,68,3b6affc913160600cec996177b1b0935936c76f96de759b40e149c7a250bc7ac,539678a2352998d679899a6be2f18bae6d1a0bca36d3b6bdd1c82374cbfbc3e5,2.7691828899332655e-16,1,0
qwen2.5-7b-inst,alphaedit,recurrence_closure_relative_error,4,2.053896871718106e-16,90,c3d43307819697efeb4e7d918c2170405bf1623f332f7226039b0d7e7b8cb125,71efa91d8b714c03439cba47b7ee3ca45a36ff903f2757149561be39b2725d98,2.053896871718106e-16,1,0
qwen2.5-7b-inst,alphaedit,recurrence_closure_relative_error,5,1.683134135973617e-16,84,27964003fe831a039a6d3c88e3ee3cd0172d32c472993d9962a8f3e9badb8ca4,fa4d3b22f7cb6c4fb807bb3135405065dd36c981d807647e9ad77b79af50b7f9,1.683134135973617e-16,1,0
qwen2.5-7b-inst,alphaedit,recurrence_closure_relative_error,6,1.6410872378288973e-16,68,d7c0ec16f3401078910bf180738ba04a5060f625d52d69a67051c6710a9ad29e,490f0a1577adef8cd7cbc6088a445dafeae9179da4199742f4a8d4d0ad6bbebd,1.6410872378288973e-16,1,0
qwen2.5-7b-inst,alphaedit,recurrence_closure_relative_error,7,1.5332561443330416e-16,86,543f859db41f3b6cd610e194f23df395cb56b54bd375d8c75466b6d0c7bdc93f,947664a224494480b1be8bb77f32f533174ab36540ecd778e31780ad84cc69ff,1.5332561443330416e-16,1,0
qwen2.5-7b-inst,alphaedit,recurrence_closure_relative_error,8,1.4723429935930758e-16,53,e609396ee18874d9ab26645628a9f64b701a86858d607713f72642d12d842574,18b869832b245f784591b0f78e4e3a131b7f467e5b2b9d6f895c160e83fed823,1.4723429935930758e-16,1,0
qwen2.5-7b-inst,alphaedit,recurrence_closure_relative_error,9,1.4208923611576592e-16,60,f7694477e91e5fb38ca75b98a21a995e679dc42766bd89f2aedc0b8075086ba3,57689d1a1964ba2b860b62edbedc1e6d11aab4095df1a44485aa463c2fefc14a,1.4208923611576592e-16,1,0
qwen2.5-7b-inst,alphaedit,recurrence_closure_relative_error,10,1.3957107697529008e-16,75,e0bae6cf3069201c6fc207c6740293593d54a1dfd3a9f1e65b0371e9151e6bbd,a87703c51305fab041b2d069bf1d96712477b6d5f9610b05fe0fa9d413d53816,1.3957107697529008e-16,1,0
qwen2.5-7b-inst,alphaedit,target_new_nll,1,18.351835250854492,86,319c2fbe2ba64f473ec245ea8e7dc7b671a9720fc8e7dde9658430a8b2206771,c3784d24111e186a9221b7ef580a47c460eca1c121d3a874feb70ecea48a06fa,1.7970292095043304e-17,1,0
qwen2.5-7b-inst,alphaedit,target_new_nll,2,17.93414878845215,94,beaa8313f033e084f1d6821c782d30f91b571b252c1f336dd60b0bcb0342c4b4,d774a7b6d274ddf344f4097a5241b4a125a3353eec120a8f5166f3f31413cae2,1.8726843539825717e-17,1,0
qwen2.5-7b-inst,alphaedit,target_new_nll,3,17.753873825073242,90,18636755c29a616ea48dc74f5d4ce40f79ed04a0a7d218b60a7fbb3e1187b1cd,3b81ecf98281d970150475ccda5a9d2eff1f67a4d640b48ffa13ab3fdc99ba8c,8.892126539608577e-17,1,0
qwen2.5-7b-inst,alphaedit,target_new_nll,4,17.742538452148438,73,e8276916f8abd17cba2627277c35e468a9aaabffe82681a98714a0bbba87adb0,9e88acdbf89fc0391283f1bcd3c5c314773ef742e252f7900d7f56c7d97874c2,1.8287065126042065e-17,1,0
qwen2.5-7b-inst,alphaedit,target_new_nll,5,17.639982223510742,83,2ab6f8f644e112b59c5b97f3f690d7eaaced1931d8774bdb2400a4286de38b7b,3eef092a7250ef99bf0d16356ca0c285d0b8db5e0a69448d09369063f9911512,2.007771998642512e-17,1,0
qwen2.5-7b-inst,alphaedit,target_new_nll,6,17.583744049072266,92,9e9d09d6b081c7a1f06996db1c41f5e6af65d4f5decce1e2468d45c77f42dca0,54d011e9d1908fd05fec4cdbeb3fb2189b010fc872fb73e6e1a49d42e151429b,1.0323477457937923e-17,1,0
qwen2.5-7b-inst,alphaedit,target_new_nll,7,17.46945571899414,74,7ae82ed0c77a890b23be47b1fea523047bbc1f00dfe15b763597f97f3862d7c4,12f06ed4d1b76e68a464fbab49987ddc43a72b8d6cd9d86388e81c75d16b70a1,1.2131662791052008e-17,1,0
qwen2.5-7b-inst,alphaedit,target_new_nll,8,17.39110565185547,51,269105e043e1013a03a568fc4031500011c7d1897123eb74dad920503cc0ed81,38ec460060d740cdbd28be556f2a5631e10a921f3877560abed5db3c8a6a96f0,1.4179242025756192e-18,1,0
qwen2.5-7b-inst,alphaedit,target_new_nll,9,17.26145362854004,51,73711cda808c7d8e3546ecf8cd8c53882d9c17a23d07dd66f371eb0802e666c8,71b59a7ee9eb1446561085729d178312c095f474d2ff05273a08738f1b9dbaf9,7.69671035671865e-18,1,0
qwen2.5-7b-inst,alphaedit,target_new_nll,10,17.25643539428711,94,6437c167b95d1b973977b44e1e0623809d2f32e647c0d266d1dfa698b5c7e81c,a28ae2b2ee91ca842a0700ec348784acb9ea50fce102c8e515631554f7bbc8df,9.90061121777643e-18,1,0
qwen2.5-7b-inst,alphaedit,target_true_nll,1,32.14314270019531,1,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff,a4602141c9cee0ad23bc0704ddadb1cd8525cfbdc3efd2cd7c42425ccbc4c3e1,6.802940626734562e-18,1,0
qwen2.5-7b-inst,alphaedit,target_true_nll,2,31.956092834472656,6,1245bc50b5f0f6c56e051cc1954dfa97ea23e6234cf23969e0d336f0a22a886d,44261db6c7eb488110d8945b63fe857b8096ba324aff1765b2d75791ec4f4f3a,7.354161074580131e-18,1,0
qwen2.5-7b-inst,alphaedit,target_true_nll,3,29.47679328918457,7,50d80b1f712910d9a76dc0e578bb760997a48c4f0d24abc313ce1420137afcdd,cea8c5f4334b326db8badc60621958a111850f7b6c098e4a70e5d6a32427b0fd,6.306682575188738e-18,1,0
qwen2.5-7b-inst,alphaedit,target_true_nll,4,29.337589263916016,45,d243cfc308ad5759634bd5da9830454ff6418d5cf32aab4e13a94cf2addd112f,6cd7aac4f4f9c060860c0875c5067ed3ede825bee21097bfb1d1a04269cd4b5d,1.0953615147413794e-17,1,0
qwen2.5-7b-inst,alphaedit,target_true_nll,5,28.731630325317383,21,fc059b5e0f63e9607c02bb07c9ceba63ed7f4a5965ad6a0380660cd9c21b0a8c,cdd1c67a1322e1818b462b56105e846ad50d1b20b41ae486e63b99d3497148dc,9.226128721268792e-18,1,0
qwen2.5-7b-inst,alphaedit,target_true_nll,6,28.221986770629883,73,412d3f01723d31ae8eab1adc1de4472152adb3e05e3088b3bae2d1c6b03bac18,2be74849218339d7f1ed4384c260e9f2cef998ffd4499524d0d9b6dce4081ca7,2.0360715653814648e-17,1,0
qwen2.5-7b-inst,alphaedit,target_true_nll,7,28.014570236206055,21,e7353b522297d6cb0ea0ba81e92144f62acedfaf58d1aaf0eca737f1fcc3fb3b,6498bf84fa6cc05e51920d374afdfeb40c479eacb4341bd22bd81162bb0cec63,1.0668811569043847e-17,1,0
qwen2.5-7b-inst,alphaedit,target_true_nll,8,27.499231338500977,7,1f991863bb58b0295ff9095ac7874a28d0c4f749c974fd226977d422b3608207,1cd5217fb1d920cd7e19dc571b405f24c43b575ee5d9a2c6604552acc8a628f0,8.77240632701855e-18,1,0
qwen2.5-7b-inst,alphaedit,target_true_nll,9,27.4551944732666,21,8a0bac04e745529282e47530cf19b09e720bcd878f6fb5a201fc28eed2348c45,170384be1653973399342b38425130e781d2090b0a556cc35374af318f157ae5,6.591230957560928e-18,1,0
qwen2.5-7b-inst,alphaedit,target_true_nll,10,27.352632522583008,7,d582f7161226fdad1669f2053e0bbc7e22d9db505a06d99c451649196632e5c5,74fae264fe5882b8e497fd8abdfc8e10aceb6609cbdb9eb7cf9eb4f3c532c80e,7.165386765461958e-18,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_pre_L8,1,1.0474648417692978,100,93ad994356fe678654023901f37f9e27d5f12b5ef412912e01a36c992f7fda44,caf60761b04d771991f1ed5a77542ae7189f001a7ab0d326bebfeeb601633c6a,9.612643944860387e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_pre_L8,2,0.9096198182311739,100,187893851b4f593610de601f19bd4e26738468a3e985aa5fb67e84f6d90c8e71,b9fa55be15089594d32ebac0179c1dbdee4c54351017e58db5d2c3c8c4873d4b,2.1325808332371064e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_pre_L8,3,0.39841265933110054,100,6aaf3af8d55bad3b7016f4ac4dc27f8365d080b2a3a59d06e94cf29d6580c202,2e65a28e197b3b1192fb9397ca039901007e83b0513a26097c859ef836943744,1.713158714432744e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_pre_L8,4,0.3940733797090813,100,df087133692c40217f8d97826a6564dfe1b763d39e209caeefff14280905d8bc,fae76f18d1bd63ad4b5c82a7918b38df08415aa9d0b87574fd21e3c13019ebd7,1.2176248617134768e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_pre_L8,5,0.37885772030516235,100,433e0fc5c66d897beba1e14843719bc20efaa030504eb49b1449a934c49e4f28,fb1f36165a0ba83aade15bf5203c28a8a9ab5c8c07d332300629574ea1238781,1.58119245224942e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_pre_L8,6,0.3565979067096908,100,91f1e24af6fadc3cc93f59829e365022276e969d9121e1551d94f1cb6e039d57,96c1a7a4c5056a3099bdb359bf59bc4b3d7feeb75da1aa00692ac5546b4dfe34,3.0822120698881965e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_pre_L8,7,0.33661256716863397,100,f3c57d0b8a08224f263689a22cebb296165a24975d8cea9914a04452abd4fca7,52cdcfc696a3147e0d1bb626b86c34e3ce15519a76d8c95c9e6429188993f169,1.7202161049024724e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_pre_L8,8,0.33389609642784285,100,6b0205634dd17cde897260681026947e23997d4fc0ef76c173c778c0942ffc04,8ac217403cf1be7d4c440bb677e3e9ef06d7290fc3056e155ffe4206d9452f03,1.4077871448473608e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_pre_L8,9,0.33164440483285695,100,f71f328169ece58217d77eac0cfba2e266de999338b72301d89c855f887db778,4ac7af256a2c438cb70110e0bddde6658353add4757676886762e27fba344a7c,1.177163101610606e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_pre_L8,10,0.31815884394297006,100,070fd8f3054f838142993e397697c1e699696ce8c56d270600465507c01374b5,ec0e6bee3acce8a21ac6208d45b893fde2cf1a86cebd1919f6eeb77cc74c7ab7,1.3928062458425603e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_post_L8,1,0.1699465746907201,100,93ad994356fe678654023901f37f9e27d5f12b5ef412912e01a36c992f7fda44,caf60761b04d771991f1ed5a77542ae7189f001a7ab0d326bebfeeb601633c6a,9.612643944860387e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_post_L8,2,0.11469745912438817,100,187893851b4f593610de601f19bd4e26738468a3e985aa5fb67e84f6d90c8e71,b9fa55be15089594d32ebac0179c1dbdee4c54351017e58db5d2c3c8c4873d4b,2.1325808332371064e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_post_L8,3,0.11409649187799199,100,6b0205634dd17cde897260681026947e23997d4fc0ef76c173c778c0942ffc04,8ac217403cf1be7d4c440bb677e3e9ef06d7290fc3056e155ffe4206d9452f03,1.4077871448473608e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_post_L8,4,0.09018321055615008,100,19d7a8407ade5e3a7f18b1262a6a21b0d9fc83a6b5f533b926f894bf1739195a,9d65f5eb0a641004b3617955800e3748b66865396762873ad5df9cd845d12968,9.031311185631774e-18,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_post_L8,5,0.07326525176942862,100,34fe05b62e6ccfb4241a9ed346eb29c6bb3f28e3f55bad7d9675fdc9b67d5a3a,42169ad9da9a530ec2c571326e980908353746f41ba3b875265a7697d5b5717d,1.4822035780534515e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_post_L8,6,0.0694341538104629,100,7c7f61587f9419bba71ef9ae814313471dc8cc469adb8c4a85cd79d057be9988,86d5f7a40a8985550e3c775b9ddd573e89c246a9f0df9c9d390c6af15df3d18a,1.7689395948789815e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_post_L8,7,0.06570178124488041,100,9703f57f49bbf203498d567f0e02e763aa5c32504aa72bfe18684b00ec8ceb63,0ae1c5ab5b3919b845f186ed1f5e212132486398d7e81f768dbfce79d27d8174,1.1950256900216338e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_post_L8,8,0.0608039381499451,100,90d523633cbb924d10a8e4f55883211e8a222f39ad7548ea471a9f46f11d5263,f1f72d5353e5dd99c7a5a21792edaf229712265355a3e99f6f05c5520333801f,2.015541188816804e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_post_L8,9,0.05308133732118956,100,0960ce081228c281ab38dc8c635a50f35e2eb431b9fb4086bbffdf5637a7a3e2,9432e327fb39b9bce0052279f32e7399dbdd311ddb4bbf0f621be8007b465dfa,1.500602905769333e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_q_post_L8,10,0.05266290006748849,100,c78a5d0e7a3692b9f0264182e2dda35eae89f04d6b8883467f170cfe57abb211,81cc8e64634bc3fbbaf51f252f0896e5e37dd6e08014dbd61748c16af7cbc966,1.2680185399278135e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_parallel,1,-0.023870844006055422,100,19d7a8407ade5e3a7f18b1262a6a21b0d9fc83a6b5f533b926f894bf1739195a,9d65f5eb0a641004b3617955800e3748b66865396762873ad5df9cd845d12968,9.031311185631774e-18,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_parallel,2,-0.02949016665616536,100,70eacda2cde8814d517f0980481b9a233382bc4cd4bd098a4c68d1a808dc5f0a,b510e83a547484635afd3e648879e3d82deaf609f637cef013db1e180fedf766,8.835922501285689e-18,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_parallel,3,-0.031770681897278726,100,09f86bdd52071465c460aa1497314f770c55270103d893d4f9eab8855476a563,14e8518fe699df44de9ede7429ebe5f7d9924a5bdd8cce3469d5bf02fa268202,1.2707343765746987e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_parallel,4,-0.03242065883156271,100,26d65ca5fc4b4818b0b56046baf9bcde48afb25fe8513714ea0d87dd5a8f42a8,ac758e9b274bedab5a503a26713ed948abb060c486c9610001cfc4c17d60b372,8.484264762494173e-18,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_parallel,5,-0.03384411547609363,100,24f64e79d2ca5c866632689364a381f6219ec6c965c49a89e3da401972778877,1772dcd2d6e5a7ba0c8d97bcbd07202ebe9088d5dc8839c0519f69a978cefdfb,1.0560129816016158e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_parallel,6,-0.03523465350138323,100,70082d062807d5102ee0b8125c986756e03a5317bc808565763e072229782d93,687c71fc97d287f92968cd75ea173158361501b9629f8321948375063e7bcd87,1.843529973679308e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_parallel,7,-0.03886203761928822,100,06c85d984d346cebca23f85bf7f3531968525f6ede3516ed35a3ded7747948f7,e6587499fd4d6ac6fff191ee6ff5c923d2bdac775bed6db47d3e7b327a62bd35,1.739895519216446e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_parallel,8,-0.039367308892571305,100,f4b33c30e31c26af20cddd954d310b4ca0992f965c55e21e17435c2fa714949b,5b566748e4e824a5dc14db63a24c7466204a58a21f1fee02da0cfe94d8d2015a,1.915407020112511e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_parallel,9,-0.04012639535442886,100,4a0c783e1aee6e6fae0901ae0c1c7c8150873b4e5bbd74b28ea8ccc2cbf860ea,5875969f3bf47a44993f43e19f632863f1daadfa9b01118d2ccc59047daac1e8,1.0361336247439572e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_parallel,10,-0.04774652949916722,100,070fd8f3054f838142993e397697c1e699696ce8c56d270600465507c01374b5,ec0e6bee3acce8a21ac6208d45b893fde2cf1a86cebd1919f6eeb77cc74c7ab7,1.3928062458425603e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_perp,1,1.04479177526366,100,93ad994356fe678654023901f37f9e27d5f12b5ef412912e01a36c992f7fda44,caf60761b04d771991f1ed5a77542ae7189f001a7ab0d326bebfeeb601633c6a,9.612643944860387e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_perp,2,0.9092282621960841,100,187893851b4f593610de601f19bd4e26738468a3e985aa5fb67e84f6d90c8e71,b9fa55be15089594d32ebac0179c1dbdee4c54351017e58db5d2c3c8c4873d4b,2.1325808332371064e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_perp,3,0.3770156521939373,100,6aaf3af8d55bad3b7016f4ac4dc27f8365d080b2a3a59d06e94cf29d6580c202,2e65a28e197b3b1192fb9397ca039901007e83b0513a26097c859ef836943744,1.713158714432744e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_perp,4,0.3766743593458225,100,df087133692c40217f8d97826a6564dfe1b763d39e209caeefff14280905d8bc,fae76f18d1bd63ad4b5c82a7918b38df08415aa9d0b87574fd21e3c13019ebd7,1.2176248617134768e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_perp,5,0.35530068496600126,100,433e0fc5c66d897beba1e14843719bc20efaa030504eb49b1449a934c49e4f28,fb1f36165a0ba83aade15bf5203c28a8a9ab5c8c07d332300629574ea1238781,1.58119245224942e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_perp,6,0.3436503241952562,100,91f1e24af6fadc3cc93f59829e365022276e969d9121e1551d94f1cb6e039d57,96c1a7a4c5056a3099bdb359bf59bc4b3d7feeb75da1aa00692ac5546b4dfe34,3.0822120698881965e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_perp,7,0.3274291002541276,100,6b0205634dd17cde897260681026947e23997d4fc0ef76c173c778c0942ffc04,8ac217403cf1be7d4c440bb677e3e9ef06d7290fc3056e155ffe4206d9452f03,1.4077871448473608e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_perp,8,0.32083669722238806,100,f71f328169ece58217d77eac0cfba2e266de999338b72301d89c855f887db778,4ac7af256a2c438cb70110e0bddde6658353add4757676886762e27fba344a7c,1.177163101610606e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_perp,9,0.31986336941901045,100,f3c57d0b8a08224f263689a22cebb296165a24975d8cea9914a04452abd4fca7,52cdcfc696a3147e0d1bb626b86c34e3ce15519a76d8c95c9e6429188993f169,1.7202161049024724e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_d_perp,10,0.29750916112707276,100,bf71195df8d9cf4504f7bdf79691f042a2c41bea9a7ca2ee2192d24feac2ce82,feee73ff9ff345e4f2bba55882bbcf03bfb414699fb8594628af0b1e9de86048,2.3514512005801825e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,1,9.612643944860387e-17,100,93ad994356fe678654023901f37f9e27d5f12b5ef412912e01a36c992f7fda44,caf60761b04d771991f1ed5a77542ae7189f001a7ab0d326bebfeeb601633c6a,9.612643944860387e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,2,3.0822120698881965e-17,100,91f1e24af6fadc3cc93f59829e365022276e969d9121e1551d94f1cb6e039d57,96c1a7a4c5056a3099bdb359bf59bc4b3d7feeb75da1aa00692ac5546b4dfe34,3.0822120698881965e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,3,2.6758018800190858e-17,100,6025e7eadf653a035c6b6271e78bb70bdff1b1c473ae1257dd9d43e6405ec914,7d84c0eb2b417e81813a9bd4f4599dac27c822b93b68795a24644fe397f631ab,2.6758018800190858e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,4,2.4321487759715345e-17,100,c148005ef63432dd44defc8d0d41501c374b8653c8079ef0244622cab214fded,99e0a15e9094f37a6c2b7f238e95e10c3c17aa79e1e2768feafd8a076b50395e,2.4321487759715345e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,5,2.3514512005801825e-17,100,bf71195df8d9cf4504f7bdf79691f042a2c41bea9a7ca2ee2192d24feac2ce82,feee73ff9ff345e4f2bba55882bbcf03bfb414699fb8594628af0b1e9de86048,2.3514512005801825e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,6,2.314055866990858e-17,100,92b5d8fb0eb032c6bcfab40a91282b71edf9665f7ac35cefba7846e0defb5784,6708dc3a4e35feea45346c82eb5e921cfe3704231ccc27fc1dc396a95af40f73,2.314055866990858e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,7,2.2884783974310623e-17,100,a32f4c4dddaf4fec8543b3937d0780adb98c9893bba550b28317791811d8f35f,7068e114e954659602a64013b633c608cb1b5f36714c37ee3c29334d39fc5b7f,2.2884783974310623e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,8,2.1325808332371064e-17,100,187893851b4f593610de601f19bd4e26738468a3e985aa5fb67e84f6d90c8e71,b9fa55be15089594d32ebac0179c1dbdee4c54351017e58db5d2c3c8c4873d4b,2.1325808332371064e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,9,2.015541188816804e-17,100,90d523633cbb924d10a8e4f55883211e8a222f39ad7548ea471a9f46f11d5263,f1f72d5353e5dd99c7a5a21792edaf229712265355a3e99f6f05c5520333801f,2.015541188816804e-17,1,0
qwen2.5-7b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,10,2.0077486905936463e-17,100,0c476f48be60b5e0da3d67e8382934353cdaa872fb960cb069a50c10c749c9f2,e783503836c455fbb832f3034558cda02451e9efa77f04d84bd5c8b1f6e595ab,2.0077486905936463e-17,1,0
