model,candidate,case_id,request_sha256,metric,prompt_count,success_n,strict_success,strict_teacher_forced,target_new_nll_mean,target_true_nll_mean,target_new_nll_max,nll_advantage_mean
llama3-8b-inst,PRE_EDIT,9185,382bcc843d8fc7d38d7858fa801113444dc0ff69b643a8ba15a13a290b208f64,PS,2,0,0,0,12.587332725524902,9.264258861541748,13.060577392578125,-3.3230738639831543
llama3-8b-inst,PRE_EDIT,19647,f8499f294fa0fd7880dc389b86e19238744b4d185ea930b588414968287f8a98,PS,2,0,0,0,11.058043003082275,2.556342840194702,12.113536834716797,-8.501700162887573
llama3-8b-inst,PRE_EDIT,20750,d507b42705b4823965c65d7d1bd6d0eefecc1f83df35ab32f98f1767e94ff695,PS,2,0,0,0,12.898021221160889,2.7460662126541138,14.663124084472656,-10.151955008506775
llama3-8b-inst,PRE_EDIT,11599,a8ff0abadce780f302b02e6a1719e6e7df99f9fd4721a6f8dc8f94b84169b242,PS,2,0,0,0,10.032182693481445,4.8316380977630615,10.355247497558594,-5.200544595718384
llama3-8b-inst,PRE_EDIT,21721,6f3e95c347d198345649855e15894600d0ebd484432d943ed736a9397ae8d897,PS,2,0,0,0,9.492087841033936,3.2836098670959473,9.553988456726074,-6.208477973937988
llama3-8b-inst,PRE_EDIT,15811,76f1e9732afd98c5089953b3cb80eff3069bce8b6e03db4ac3f15bd552a4cc16,PS,2,0,0,0,12.495921611785889,3.435551404953003,12.92358684539795,-9.060370206832886
llama3-8b-inst,PRE_EDIT,3592,6513919a4878eed21297d2e315c6d3daaecda68eceab2a7cdbbdcf2d9559a719,PS,2,0,0,0,12.579336166381836,9.21654462814331,13.152597427368164,-3.3627915382385254
llama3-8b-inst,PRE_EDIT,3154,b14c1100dcb663be742327aaf58566fd5d95dd2ad252ff46a5ec015f6ed597bd,PS,2,2,1,0,5.616796016693115,7.635096549987793,6.284478187561035,2.0183005332946777
llama3-8b-inst,PRE_EDIT,2728,df625d87714d29a475b0a9673a4ba1b9220a42d56346c7e73e9775e8ab35f290,PS,2,0,0,0,7.598177194595337,6.774930238723755,7.966174602508545,-0.823246955871582
llama3-8b-inst,PRE_EDIT,8900,4accc3880965b76b6ccd52fac3f36163d33c4d2e0abcfced0c6974a59a3b2b34,PS,2,0,0,0,14.447528839111328,6.960400581359863,16.241395950317383,-7.487128257751465
llama3-8b-inst,PRE_EDIT,21835,2a4d049c43b85cef82bb2e0e00b30b054d8654e93dfc3d88568a963fda2028f2,PS,2,0,0,0,13.468528747558594,3.765521287918091,14.900888442993164,-9.703007459640503
llama3-8b-inst,PRE_EDIT,5618,8b593385e371bc7e94c75fab4434a10e0ffa9aba296344c171e77c63f9203b52,PS,2,0,0,0,7.260133266448975,0.49861177802085876,8.593277931213379,-6.761521488428116
llama3-8b-inst,PRE_EDIT,6154,d4028449bdfe56e055da9afa5c7157cb8df5ee9d828ea421ece05f6a20accacb,PS,2,1,0,0,9.03135871887207,7.872578144073486,12.231993675231934,-1.158780574798584
llama3-8b-inst,PRE_EDIT,9592,ed3ed2a5e1ee02368ff979364213db79de8116169304fc116edc59e0acd4054d,PS,2,0,0,0,11.350971698760986,5.1232380867004395,11.722588539123535,-6.227733612060547
llama3-8b-inst,PRE_EDIT,20502,0a236d10a80a4edc1304d8b4aea68ea233692a1f80f0e0a606f6dac936842f0f,PS,2,1,0,0,7.022040605545044,5.2968127727508545,7.894517421722412,-1.7252278327941895
llama3-8b-inst,PRE_EDIT,14475,c2f7b5ea74bed01a760da1b94fb129d994588ea96d4f89c183c379803f0dc47c,PS,2,0,0,0,11.968350410461426,4.162768840789795,12.74555778503418,-7.805581569671631
llama3-8b-inst,PRE_EDIT,9475,d6f0fdd84c80975821ea90d0d2ccac48798c6fb143257a351b77a2752de5931b,PS,2,0,0,0,8.882102489471436,7.145097732543945,9.69098949432373,-1.7370047569274902
llama3-8b-inst,PRE_EDIT,2617,578237172a40576eea42b6b569d04cefbf63f59629ad30d9f62fd3ab2c58b179,PS,2,1,0,0,6.421571969985962,7.556791305541992,6.9725494384765625,1.1352193355560303
llama3-8b-inst,PRE_EDIT,14787,55c8128d1c4808d58dfc072421b0c4ad8d823ea5cda52f2bba34fb66ac43e912,PS,2,0,0,0,16.401954650878906,5.953723192214966,18.524755477905273,-10.44823145866394
llama3-8b-inst,PRE_EDIT,12466,9d7382f7cc9557743c9556b09ba96a4fc00a0f2aafcbd41ec61c9521622c308e,PS,2,0,0,0,2.3164865374565125,1.703000247478485,3.354583740234375,-0.6134862899780273
llama3-8b-inst,PRE_EDIT,16072,ebe2362801b3a16ed4d087ca44db6113f984c3658916c6cd448444cb5f19e529,PS,2,0,0,0,6.59781289100647,2.457628309726715,6.928763389587402,-4.140184581279755
llama3-8b-inst,PRE_EDIT,13455,cf84ba3c6d45d80c6b1b55dadae6eca9076000c4ab30c69726e631ab0a6b98d3,PS,2,1,0,0,4.499625086784363,5.002816200256348,6.690652847290039,0.5031911134719849
llama3-8b-inst,PRE_EDIT,6810,7bbde3e7af855836bdf7ee82ea286755885883f57e0f15f8228d15803270c1ac,PS,2,1,0,0,8.932625770568848,8.301914691925049,8.959349632263184,-0.6307110786437988
llama3-8b-inst,PRE_EDIT,10173,aa0dd394207e77de9364ceababd2c520a0bdc7974ba733a3288c3809f86a7cff,PS,2,0,0,0,13.110396385192871,0.9922801814973354,13.90945053100586,-12.118116203695536
llama3-8b-inst,PRE_EDIT,19281,cae1a53a41736f1b88f95f55b0acdf8593768f99f6691aaa6f65910a3795d5e0,PS,2,0,0,0,7.669222354888916,2.8342925310134888,9.135767936706543,-4.834929823875427
llama3-8b-inst,PRE_EDIT,2138,ae121a6e521a53e036b3d7d63bb50827cbb03ac5c3e6472163da9a73daf452dc,PS,2,0,0,0,10.033289909362793,4.044425614178181,11.181890487670898,-5.988864295184612
llama3-8b-inst,PRE_EDIT,20900,e0b03343fb825e39e77b418a6b9a3d280645b2dd6b8924fe7d09a73febd95e02,PS,2,1,0,0,7.674333333969116,6.786109685897827,8.930376052856445,-0.8882236480712891
llama3-8b-inst,PRE_EDIT,11250,c2ac190ea1b3d3454956141f6face9828e6271cc619a7f642f64937cc9f928d0,PS,2,2,1,0,9.407896995544434,11.045926094055176,10.583232879638672,1.6380290985107422
llama3-8b-inst,PRE_EDIT,16090,f6c831476cadeaa0038e6bb551ae076812efc83498a850a668a7495d61d60c7b,PS,2,0,0,0,10.005805492401123,1.6070021390914917,10.84862995147705,-8.398803353309631
llama3-8b-inst,PRE_EDIT,20530,4dfc916bb178a81f3d78f01fa92e9c9b3c2688e5c216c19dcc0baea9fd224bd0,PS,2,1,0,0,7.7759881019592285,8.096508026123047,10.252409934997559,0.32051992416381836
llama3-8b-inst,PRE_EDIT,5862,aec857a610dad0e126e9d08bcbb39760d34d6fb9e95c0ecb6ae6dbce7272001f,PS,2,2,1,0,9.743374824523926,10.176440238952637,11.906925201416016,0.43306541442871094
llama3-8b-inst,PRE_EDIT,5993,5158a282a14de70e66c35d6a663ad57357d56f592912ba7a5b73f4664fc5bc0e,PS,2,0,0,0,8.490447998046875,0.07484158128499985,8.522601127624512,-8.415606416761875
llama3-8b-inst,PRE_EDIT,19775,4a9e29cde6f4e0518ff71c4b32d9b5073e05c56fa700beed4b2c2ef7f2e26c59,PS,2,0,0,0,4.763923287391663,1.4226872026920319,5.56430721282959,-3.3412360846996307
llama3-8b-inst,PRE_EDIT,4254,22ae75f2262a3012a55809e3d0181ddca3353ca38572f94ae86f5030b9b38b36,PS,2,0,0,0,17.805459022521973,5.937208652496338,18.611419677734375,-11.868250370025635
llama3-8b-inst,PRE_EDIT,6295,64a9bc2e8ea12ddf146ef0c66adf963f28e1563f2b55709e2367abcc0801eab8,PS,2,0,0,0,7.408519268035889,6.059674024581909,8.343732833862305,-1.3488452434539795
llama3-8b-inst,PRE_EDIT,9765,001152e4ff5995964cf56fefb30b1c6bc1bf5a07a116056ccd8fb2793dd36ee8,PS,2,2,1,0,1.3234789967536926,4.15285336971283,1.5542010068893433,2.829374372959137
llama3-8b-inst,PRE_EDIT,5599,73e5311dd634f1c19548e49718ad04b9ab28bab0d087e03645b07b3b0b604cd1,PS,2,0,0,0,7.700722932815552,0.046828830149024725,8.399260520935059,-7.653894102666527
llama3-8b-inst,PRE_EDIT,16635,1fd32bec4b5ad3151157a8a6598a79463efd8730cfef77fba0fd5c9248fdb174,PS,2,0,0,0,6.341641426086426,4.173546314239502,7.013927459716797,-2.168095111846924
llama3-8b-inst,PRE_EDIT,2603,2e1ddd44d1b0450365b794f0c04383d5b42cc3c44abac81d7a0049fef2715840,PS,2,0,0,0,10.432527542114258,3.1087257862091064,12.602399826049805,-7.323801755905151
llama3-8b-inst,PRE_EDIT,9210,3566844443b27f96a87a6220b479d05b63d5c847258f06b02623050e796605d5,PS,2,0,0,0,11.581231594085693,6.0800347328186035,12.77920913696289,-5.50119686126709
llama3-8b-inst,PRE_EDIT,11318,11a44c8198b7d361e09ada9c9ef94aeb0fad216080fafe2887ea15d8134fadcc,PS,2,0,0,0,11.560528755187988,3.4390528202056885,11.622486114501953,-8.1214759349823
llama3-8b-inst,PRE_EDIT,7684,8d288e04759fd3c63f71c6d0cc3b9cc904f9cc66fb60e6a64b0212d17485d9d1,PS,2,0,0,0,12.442315578460693,12.124762535095215,14.104683876037598,-0.3175530433654785
llama3-8b-inst,PRE_EDIT,1649,b67fa681f4fd7ba6855f291206715edbb86d72e2efd0cd325a7a99b5a14a3b98,PS,2,0,0,0,5.609421968460083,0.9370060563087463,5.687380790710449,-4.672415912151337
llama3-8b-inst,PRE_EDIT,7677,8f26ac32cc148b8edfe6c6fade39622d110142f5de5fdc95e4b4428a2135184a,PS,2,0,0,0,7.437527656555176,3.2742215394973755,8.054275512695312,-4.1633061170578
llama3-8b-inst,PRE_EDIT,2680,dfdda88adf60864dac8831f522cd84c935b571c564227ea3a099d4c3e490a06a,PS,2,0,0,0,7.640554904937744,1.1877892315387726,9.045228958129883,-6.452765673398972
llama3-8b-inst,PRE_EDIT,1012,3066030234cd80ef5eb5601a6fc41e0a19302920706ef660bd4f78b821b8da26,PS,2,0,0,0,16.389966011047363,1.450705111026764,17.454801559448242,-14.9392609000206
llama3-8b-inst,PRE_EDIT,3838,2165f5a66544b3b37297d2dd19dc72c82155a34763f469e4673be669ccdca5a7,PS,2,0,0,0,8.265483140945435,5.422834634780884,9.564884185791016,-2.842648506164551
llama3-8b-inst,PRE_EDIT,4649,7d4b50473f9c03ff800c74455cfda9103112c0b54fcf9a7326981b2d60578ed3,PS,2,0,0,0,8.542671918869019,4.775884389877319,9.298360824584961,-3.766787528991699
llama3-8b-inst,PRE_EDIT,3158,d90850c9442327660e5b7ecdf01b497624f0949c2937f0b3ed7d56452d675f6a,PS,2,0,0,0,11.151493072509766,0.2294179736636579,12.631416320800781,-10.922075098846108
llama3-8b-inst,PRE_EDIT,2540,51a51835035485215360f15d005a4bad842e7bfbe16d7a229add522603b42bfc,PS,2,0,0,0,12.119814395904541,3.6985563039779663,14.756723403930664,-8.421258091926575
llama3-8b-inst,PRE_EDIT,1477,ee3452c6c4fee471fa14e795b7406d771b8ad05c50129775dfff425ac12e62c8,PS,2,0,0,0,11.751863479614258,3.3838589191436768,13.660943984985352,-8.368004560470581
llama3-8b-inst,PRE_EDIT,19387,5a25ac69ae0e48637096f1375004a0fe089d694f5e2dd1cd3d9f8ed82eb5deb9,PS,2,0,0,0,10.964790344238281,1.2591145811602473,12.113574028015137,-9.705675763078034
llama3-8b-inst,PRE_EDIT,17785,38a2663e541fe2e94905984252e70eb0f8f195fc8edd29c42f6088d73dc5cfbe,PS,2,1,0,0,8.412526607513428,6.137722492218018,9.817829132080078,-2.27480411529541
llama3-8b-inst,PRE_EDIT,17870,82588d070c5312c851ebab0f3390bc37842152bf306c87f6bba82d2d8ffff609,PS,2,0,0,0,10.272385120391846,0.13390464335680008,10.528443336486816,-10.138480477035046
llama3-8b-inst,PRE_EDIT,11818,0d9227a163cd1dceaff07385dc89c034ee73a48f78259547207072a01b0e4dda,PS,2,0,0,0,7.879617691040039,5.071322441101074,10.517570495605469,-2.808295249938965
llama3-8b-inst,PRE_EDIT,12444,67426c85175fc541eddf0b238b5e15d2bfb4bb73d59703d756ea893861c366d0,PS,2,0,0,0,15.465935707092285,3.4198407530784607,16.977096557617188,-12.046094954013824
llama3-8b-inst,PRE_EDIT,13177,eb338759b38d191c9820068978ca3d1a5cdc96c28d6ad79faeae87314ed9e948,PS,2,0,0,0,11.413881778717041,10.677599430084229,12.246606826782227,-0.7362823486328125
llama3-8b-inst,PRE_EDIT,2366,b1a953facde29eb46395cfd0fc270e23ff870e43b7aadbd51a9ee15667ff5c8c,PS,2,0,0,0,14.385220527648926,1.3446289747953415,14.706905364990234,-13.040591552853584
llama3-8b-inst,PRE_EDIT,3351,521fe611bf49ed13a21286b8815b08b286d29a6f9cccaea81a0a1958bc1d8fc5,PS,2,0,0,0,15.883684158325195,0.008633421966806054,16.562585830688477,-15.87505073635839
llama3-8b-inst,PRE_EDIT,21910,a8f78b21dd34faac535b2322d504b6212b8c47e395c7817d80003c0b78e9b733,PS,2,0,0,0,4.974958181381226,3.945108413696289,5.1277666091918945,-1.0298497676849365
llama3-8b-inst,PRE_EDIT,12850,1e67a08c1834567f5f610aadf7efd0ab3f0cddda2e8d18b55944dffe998d76af,PS,2,0,0,0,9.507007598876953,3.264294281601906,10.26755142211914,-6.242713317275047
llama3-8b-inst,PRE_EDIT,8935,95432ce74635807e7fb64dd1f1eac31f9cc0fd8000f0e9e6444d65ba7ea02346,PS,2,0,0,0,11.238349914550781,5.860068082809448,12.21976375579834,-5.378281831741333
llama3-8b-inst,PRE_EDIT,18568,a865e04062ff67faad8dbafc59acdbfbe9fe3fbde5ac3ec7c6f05682c07f1414,PS,2,0,0,0,12.995428085327148,0.77598637342453,13.332563400268555,-12.219441711902618
llama3-8b-inst,PRE_EDIT,21775,9111fdbd440456de5844078fd258291cec4266e94fb05ee32d3f0e98d4eee41a,PS,2,0,0,0,9.915786266326904,1.108656294643879,11.25090503692627,-8.807129971683025
llama3-8b-inst,PRE_EDIT,17626,cf6c4c981c8caf2ce36f1f704bad1f5e7706012052890365d7bdc5e8b1ca46dd,PS,2,0,0,0,7.984638929367065,5.555307388305664,8.617659568786621,-2.4293315410614014
llama3-8b-inst,PRE_EDIT,18788,68aa6384545eb925241d3ba9daa6b89ee832c645d9a5a5dc9301544e2534608a,PS,2,0,0,0,9.518254280090332,3.765331268310547,10.108473777770996,-5.752923011779785
llama3-8b-inst,PRE_EDIT,10337,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d,PS,2,0,0,0,8.53883695602417,5.9597883224487305,9.6502685546875,-2.5790486335754395
llama3-8b-inst,PRE_EDIT,12391,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda,PS,2,0,0,0,7.126687049865723,4.910426616668701,7.979488372802734,-2.2162604331970215
llama3-8b-inst,PRE_EDIT,3231,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69,PS,2,0,0,0,9.413660287857056,6.043653130531311,11.240830421447754,-3.3700071573257446
llama3-8b-inst,PRE_EDIT,11590,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958,PS,2,0,0,0,17.15437889099121,1.557439312338829,17.863155364990234,-15.596939578652382
llama3-8b-inst,PRE_EDIT,5190,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c,PS,2,0,0,0,13.821038246154785,7.322779655456543,14.866781234741211,-6.498258590698242
llama3-8b-inst,PRE_EDIT,17317,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b,PS,2,2,1,0,6.551255702972412,9.21103811264038,6.617383003234863,2.6597824096679688
llama3-8b-inst,PRE_EDIT,20240,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c,PS,2,0,0,0,10.906072616577148,2.2598791271448135,11.7334623336792,-8.646193489432335
llama3-8b-inst,PRE_EDIT,9407,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e,PS,2,0,0,0,7.640624046325684,6.166434288024902,10.589457511901855,-1.4741897583007812
llama3-8b-inst,PRE_EDIT,8215,0403b26a9d7bbdcd333cf775d9f92c79dff5cc10a8e74c8215b6c27d41bc1c2f,NS,10,10,1,0,14.768592929840088,7.1398697078227995,21.094886779785156,-7.628723222017288
llama3-8b-inst,PRE_EDIT,21618,6604774017b5c6eb380457103d52f5e7efd563005bb69f3aef4c02cbc7e446b6,NS,10,10,1,0,9.328408002853394,3.3589536409825085,16.061250686645508,-5.969454361870885
llama3-8b-inst,PRE_EDIT,18193,c25fccd16947f9896b9362f2fc3645c30a991b4c1298446ca35f3c15872dff7f,NS,10,10,1,0,11.754636859893798,3.171176512353122,17.305438995361328,-8.583460347540676
llama3-8b-inst,PRE_EDIT,1905,e2f1cf625b2585402c593f90cc775d62c2e4a7bce663c796e74f7fe26e355b29,NS,10,5,0,0,5.7888792037963865,5.539259001612663,9.227340698242188,-0.24962020218372344
llama3-8b-inst,PRE_EDIT,18032,263e0a837d0fc67cd0549e4b89f1de6d301f3d7de450243f0b59c848dc28f77e,NS,10,10,1,0,13.009474945068359,8.516320538520812,18.388591766357422,-4.493154406547546
llama3-8b-inst,PRE_EDIT,8597,57a57fb08af33302fbd083d836b2893ce0e7d03d27dc3247b5aa91d9acde086b,NS,10,10,1,0,15.5683762550354,10.595988273620605,19.638172149658203,-4.972387981414795
llama3-8b-inst,PRE_EDIT,5379,39224f0d5c48b9fed23284c9407179934beea5c96c1add706be581eadb20fd7b,NS,10,10,1,0,11.32475643157959,7.320776748657226,12.989548683166504,-4.003979682922363
llama3-8b-inst,PRE_EDIT,371,2d11372e873f5cebb31294c2ffd99d260948fe5eaa3651aaf3a2f538bba4c006,NS,10,10,1,0,9.074855315685273,2.7742840319871904,19.531352996826172,-6.300571283698082
llama3-8b-inst,PRE_EDIT,14488,aa99fa19546af974313677835121470b7147f178d89dca23a7d178f861781745,NS,10,10,1,0,14.11788330078125,6.230616569519043,18.471996307373047,-7.887266731262207
llama3-8b-inst,PRE_EDIT,12143,0a23ff52a1afe49174bc0fbcd4fcd5e93f3e3d318d37a318865205acbde5ab36,NS,10,8,0,0,5.200732585787773,3.563322973251343,7.925209999084473,-1.6374096125364304
llama3-8b-inst,PRE_EDIT,12706,a42445b909f63039d8593c51556c0fbf79ac00c321d802437337480b9e632139,NS,10,10,1,1,9.298233985900879,0.1948828049004078,10.744436264038086,-9.103351181000471
llama3-8b-inst,PRE_EDIT,20568,d5b44ff7b92a709492e8787e2f197530401f4156e2bae02b2d21246c2edf1ec3,NS,10,9,0,0,14.1504545211792,10.045554542541504,19.2687931060791,-4.104899978637695
llama3-8b-inst,PRE_EDIT,13448,03488e90ee9c38df4496c340cce674d0a71d5a03cf0f657eff20ec971237eda7,NS,10,10,1,0,15.38018274307251,2.835366576910019,19.06182861328125,-12.54481616616249
llama3-8b-inst,PRE_EDIT,18674,47e3699f62610b1b73a26f17c33fcf57a86346b044a9f48bcdd0463fedf85426,NS,10,10,1,0,11.91268014907837,9.652789878845216,15.723777770996094,-2.2598902702331545
llama3-8b-inst,PRE_EDIT,14479,f8078a7cedab211a6809d9e7808d9e680d419b96561688549aa955e965f53313,NS,10,4,0,0,5.217590606212616,5.760903918743134,9.711618423461914,0.5433133125305176
llama3-8b-inst,PRE_EDIT,4745,5af25d47a023c0e1d51f37eeedb94fbfd299c3a0cd288e33170d3f34a6df9109,NS,10,9,0,0,13.336083507537841,10.610162258148193,16.068635940551758,-2.7259212493896485
llama3-8b-inst,PRE_EDIT,16968,00c19deb7192aa90cacfa5359f708025920094cc12b9c24b33071a400418a43c,NS,10,9,0,0,6.65382022857666,4.231361317634582,12.884231567382812,-2.4224589109420775
llama3-8b-inst,PRE_EDIT,8251,d8a6df34c78ccde5b0e3d21f0f09f7ebfc4e2830202ff578433b078936d92c61,NS,10,9,0,0,5.947492027282715,3.843388032913208,7.8941264152526855,-2.104103994369507
llama3-8b-inst,PRE_EDIT,17856,aff9b19707e9eeadc80bbd937db8ba00689fd3f97f30814ce9b092e89bdecc97,NS,10,10,1,0,15.56965217590332,5.462145280838013,18.21799659729004,-10.107506895065308
llama3-8b-inst,PRE_EDIT,6029,5d6620e7a15d0df773ac7ce109c1adaf6f7af5f567d5c4c9359d3c60437702a9,NS,10,10,1,0,11.94686155319214,7.3913799047470095,14.835798263549805,-4.555481648445129
llama3-8b-inst,PRE_EDIT,15108,28c8f4bfd308290cd45de350f0b2f3a9556b7b38442bed67b2afd51c277fade1,NS,10,10,1,0,9.253806161880494,3.891512693464756,12.842347145080566,-5.3622934684157375
llama3-8b-inst,PRE_EDIT,2481,72df945e22ce0a9f2a1743dc993709c3cd635a202ee56289a2a71e64ea5862c5,NS,10,9,0,0,9.250453758239747,7.333743572235107,15.54138469696045,-1.9167101860046387
llama3-8b-inst,PRE_EDIT,2418,cdda3067d049421eb3c225c77c307ad3183454b979e65fcfbb0c07974968058f,NS,10,10,1,0,11.226974487304688,3.4100897789001463,13.608444213867188,-7.816884708404541
llama3-8b-inst,PRE_EDIT,5160,18d5201817fbd68a8a7d74f747565affd76e1d9eb7f52e6aa2e614d3bd2d494d,NS,10,10,1,0,11.243658638000488,4.466221618652344,13.951361656188965,-6.777437019348144
llama3-8b-inst,PRE_EDIT,20551,ad147f5cb0d8580ac6a1e5ef4a63c2dd0ac417d5d2290d6e7cf0e5b7ef070dc8,NS,10,10,1,0,16.674719619750977,3.8643387688789517,21.887413024902344,-12.810380850872026
llama3-8b-inst,PRE_EDIT,11216,c3b8cbb7a6e6b2e678958cd682e28350b2d72aa988160dea942cc86aa0ccad1b,NS,10,9,0,0,11.366115188598632,5.605755805969238,16.404918670654297,-5.760359382629394
llama3-8b-inst,PRE_EDIT,9185,382bcc843d8fc7d38d7858fa801113444dc0ff69b643a8ba15a13a290b208f64,NS,10,10,1,0,10.73075737953186,5.543571305274964,14.709077835083008,-5.187186074256897
llama3-8b-inst,PRE_EDIT,19647,f8499f294fa0fd7880dc389b86e19238744b4d185ea930b588414968287f8a98,NS,10,6,0,0,12.337325763702392,5.8169427693937905,18.496068954467773,-6.520382994308602
llama3-8b-inst,PRE_EDIT,20750,d507b42705b4823965c65d7d1bd6d0eefecc1f83df35ab32f98f1767e94ff695,NS,10,10,1,0,19.06415729522705,5.9622718334198,24.131967544555664,-13.101885461807251
llama3-8b-inst,PRE_EDIT,11599,a8ff0abadce780f302b02e6a1719e6e7df99f9fd4721a6f8dc8f94b84169b242,NS,10,10,1,0,9.01769585609436,2.768246104940772,14.242158889770508,-6.2494497511535885
llama3-8b-inst,PRE_EDIT,21721,6f3e95c347d198345649855e15894600d0ebd484432d943ed736a9397ae8d897,NS,10,5,0,0,10.718202018737793,8.790909624099731,13.908459663391113,-1.9272923946380616
llama3-8b-inst,PRE_EDIT,15811,76f1e9732afd98c5089953b3cb80eff3069bce8b6e03db4ac3f15bd552a4cc16,NS,10,10,1,0,13.472727584838868,4.820168554782867,16.756690979003906,-8.652559030056
llama3-8b-inst,PRE_EDIT,3592,6513919a4878eed21297d2e315c6d3daaecda68eceab2a7cdbbdcf2d9559a719,NS,10,10,1,0,12.16483268737793,6.063828957080841,15.23675537109375,-6.101003730297089
llama3-8b-inst,PRE_EDIT,3154,b14c1100dcb663be742327aaf58566fd5d95dd2ad252ff46a5ec015f6ed597bd,NS,10,9,0,0,10.710438537597657,8.899168634414673,16.169795989990234,-1.8112699031829833
llama3-8b-inst,PRE_EDIT,2728,df625d87714d29a475b0a9673a4ba1b9220a42d56346c7e73e9775e8ab35f290,NS,10,9,0,0,6.769417333602905,4.212500870227814,9.648852348327637,-2.5569164633750914
llama3-8b-inst,PRE_EDIT,8900,4accc3880965b76b6ccd52fac3f36163d33c4d2e0abcfced0c6974a59a3b2b34,NS,10,10,1,0,16.8709358215332,8.237577526830137,19.839046478271484,-8.633358294703067
llama3-8b-inst,PRE_EDIT,21835,2a4d049c43b85cef82bb2e0e00b30b054d8654e93dfc3d88568a963fda2028f2,NS,10,10,1,0,15.64704246520996,2.8525672564748676,17.945964813232422,-12.794475208735093
llama3-8b-inst,PRE_EDIT,5618,8b593385e371bc7e94c75fab4434a10e0ffa9aba296344c171e77c63f9203b52,NS,10,10,1,0,7.073471164703369,3.788832423090935,12.150411605834961,-3.2846387416124343
llama3-8b-inst,PRE_EDIT,6154,d4028449bdfe56e055da9afa5c7157cb8df5ee9d828ea421ece05f6a20accacb,NS,10,8,0,0,9.39631383419037,8.790664863586425,13.271113395690918,-0.6056489706039428
llama3-8b-inst,PRE_EDIT,9592,ed3ed2a5e1ee02368ff979364213db79de8116169304fc116edc59e0acd4054d,NS,10,10,1,0,10.84308967590332,4.117039155960083,12.11630916595459,-6.726050519943238
llama3-8b-inst,PRE_EDIT,20502,0a236d10a80a4edc1304d8b4aea68ea233692a1f80f0e0a606f6dac936842f0f,NS,10,6,0,0,9.473273754119873,5.323792834579945,13.297014236450195,-4.149480919539928
llama3-8b-inst,PRE_EDIT,14475,c2f7b5ea74bed01a760da1b94fb129d994588ea96d4f89c183c379803f0dc47c,NS,10,10,1,0,16.340590000152588,3.251195118902251,21.260616302490234,-13.089394881250337
llama3-8b-inst,PRE_EDIT,9475,d6f0fdd84c80975821ea90d0d2ccac48798c6fb143257a351b77a2752de5931b,NS,10,10,1,0,10.01125864982605,3.7684709072113036,13.363883972167969,-6.2427877426147464
llama3-8b-inst,PRE_EDIT,2617,578237172a40576eea42b6b569d04cefbf63f59629ad30d9f62fd3ab2c58b179,NS,10,10,1,0,7.468655157089233,3.257750451564789,8.467235565185547,-4.210904705524444
llama3-8b-inst,PRE_EDIT,14787,55c8128d1c4808d58dfc072421b0c4ad8d823ea5cda52f2bba34fb66ac43e912,NS,10,10,1,0,16.940436172485352,5.232106328010559,20.790193557739258,-11.708329844474793
llama3-8b-inst,PRE_EDIT,12466,9d7382f7cc9557743c9556b09ba96a4fc00a0f2aafcbd41ec61c9521622c308e,NS,10,7,0,0,4.797977954149246,3.6703522354364395,8.4745454788208,-1.1276257187128067
llama3-8b-inst,PRE_EDIT,16072,ebe2362801b3a16ed4d087ca44db6113f984c3658916c6cd448444cb5f19e529,NS,10,10,1,0,8.326310300827027,1.785662865638733,10.889530181884766,-6.540647435188293
llama3-8b-inst,PRE_EDIT,13455,cf84ba3c6d45d80c6b1b55dadae6eca9076000c4ab30c69726e631ab0a6b98d3,NS,10,10,1,0,9.77875554561615,2.1887600457295777,13.657859802246094,-7.589995499886572
llama3-8b-inst,PRE_EDIT,6810,7bbde3e7af855836bdf7ee82ea286755885883f57e0f15f8228d15803270c1ac,NS,10,10,1,0,15.228177452087403,2.725978618860245,20.025299072265625,-12.502198833227158
