arm,batch,path,panel,seconds,forwards,backwards,input_tokens,scored_tokens,teacher_reads,teacher_read_seconds
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/003.json,generic,9.17732954211533,64,0,16448,8192,64,2.091279690153897
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/003.json,past,0.7290960792452097,8,0,1126,132,0,0
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/003.json,training,6.690845744684339,100,0,10990,612,0,0
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/004.json,current,1.0636030146852136,14,0,1829,203,0,0
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/004.json,generic,9.205063067376614,64,0,16448,8192,64,2.1218928257003427
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/004.json,past,0.7303824312984943,8,0,1126,132,0,0
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/004.json,training,6.6962436232715845,100,0,10990,612,0,0
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/005.json,current,1.0632094033062458,14,0,1829,203,0,0
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/005.json,generic,9.033303273841739,64,0,16448,8192,64,1.9478554064407945
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/005.json,past,0.7296407027170062,8,0,1126,132,0,0
G48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B002/episode/scores/005.json,training,6.697550133801997,100,0,10990,612,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/000.json,current,1.0693341176956892,14,0,1763,205,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/000.json,generic,9.372675991617143,64,0,16448,8192,64,2.288762683980167
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/000.json,past,0.729772986844182,8,0,1181,131,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/000.json,training,6.480686421506107,100,0,10712,612,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/001.json,current,1.0677677504718304,14,0,1763,205,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/001.json,generic,9.438376808539033,64,0,16448,8192,64,2.352728839032352
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/001.json,past,0.728154644370079,8,0,1181,131,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/001.json,training,6.478751666843891,100,0,10712,612,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/002.json,current,1.0656457412987947,14,0,1763,205,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/002.json,generic,9.489160674624145,64,0,16448,8192,64,2.4045081539079547
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/002.json,past,0.7295732535421848,8,0,1181,131,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/002.json,training,6.476402296684682,100,0,10712,612,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/003.json,current,1.071028158068657,14,0,1763,205,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/003.json,generic,10.648356254212558,64,0,16448,8192,64,3.559969697147608
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/003.json,past,0.7238840963691473,8,0,1181,131,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/003.json,training,6.464665656909347,100,0,10712,612,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/004.json,current,1.0661501726135612,14,0,1763,205,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/004.json,generic,9.429579147137702,64,0,16448,8192,64,2.348918991163373
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/004.json,past,0.730653915554285,8,0,1181,131,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/004.json,training,6.4750498393550515,100,0,10712,612,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/005.json,current,1.058130094781518,14,0,1763,205,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/005.json,generic,9.369678928516805,64,0,16448,8192,64,2.2857702607288957
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/005.json,past,0.7281792853027582,8,0,1181,131,0,0
G48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B003/episode/scores/005.json,training,6.4681528536602855,100,0,10712,612,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/000.json,current,1.0699268309399486,14,0,1763,201,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/000.json,generic,9.42152195237577,64,0,16448,8192,64,2.3364533986896276
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/000.json,past,0.7327068634331226,8,0,1196,132,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/000.json,training,6.621247765608132,100,0,10791,606,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/001.json,current,1.0707261860370636,14,0,1763,201,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/001.json,generic,9.444208734668791,64,0,16448,8192,64,2.3598421094939113
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/001.json,past,0.7341265566647053,8,0,1196,132,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/001.json,training,6.630052866414189,100,0,10791,606,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/002.json,current,1.0731453252956271,14,0,1763,201,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/002.json,generic,9.391754653304815,64,0,16448,8192,64,2.308050947263837
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/002.json,past,0.7325532240793109,8,0,1196,132,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/002.json,training,6.642478044144809,100,0,10791,606,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/003.json,current,1.066976387053728,14,0,1763,201,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/003.json,generic,9.213496464304626,64,0,16448,8192,64,2.129337875172496
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/003.json,past,0.7322253091260791,8,0,1196,132,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/003.json,training,6.627945180982351,100,0,10791,606,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/004.json,current,1.0672644479200244,14,0,1763,201,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/004.json,generic,9.30805378779769,64,0,16448,8192,64,2.1973451860249043
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/004.json,past,0.7350811511278152,8,0,1196,132,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/004.json,training,6.625702811405063,100,0,10791,606,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/005.json,current,1.0713734095916152,14,0,1763,201,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/005.json,generic,9.128104038536549,64,0,16448,8192,64,2.0448518516495824
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/005.json,past,0.7320386087521911,8,0,1196,132,0,0
G48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B004/episode/scores/005.json,training,6.637045295909047,100,0,10791,606,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/000.json,current,1.0836209915578365,14,0,1755,201,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/000.json,generic,9.187471425160766,64,0,16448,8192,64,2.102495643310249
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/000.json,past,0.7442186623811722,8,0,1219,131,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/000.json,training,6.432189093902707,100,0,10700,606,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/001.json,current,1.0847346298396587,14,0,1755,201,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/001.json,generic,9.186549521051347,64,0,16448,8192,64,2.1003544442355633
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/001.json,past,0.7433640602976084,8,0,1219,131,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/001.json,training,6.48296838440001,100,0,10700,606,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/002.json,current,1.0808286592364311,14,0,1755,201,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/002.json,generic,9.183893256820738,64,0,16448,8192,64,2.09743001870811
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/002.json,past,0.7423050003126264,8,0,1219,131,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/002.json,training,6.487325341440737,100,0,10700,606,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/003.json,current,1.091940538957715,14,0,1755,201,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/003.json,generic,9.45934053324163,64,0,16448,8192,64,2.3721073837950826
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/003.json,past,0.7413435447961092,8,0,1219,131,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/003.json,training,6.4903668416664,100,0,10700,606,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/004.json,current,1.0814127158373594,14,0,1755,201,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/004.json,generic,9.215442133136094,64,0,16448,8192,64,2.124549437314272
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/004.json,past,0.7434909306466579,8,0,1219,131,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/004.json,training,6.4951686123386025,100,0,10700,606,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/005.json,current,1.0722927274182439,14,0,1755,201,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/005.json,generic,9.318119652569294,64,0,16448,8192,64,2.2024277010932565
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/005.json,past,0.7421116894111037,8,0,1219,131,0,0
G48,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B005/episode/scores/005.json,training,6.455300835892558,100,0,10700,606,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/000.json,current,1.0686783455312252,14,0,1800,206,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/000.json,generic,9.12955485470593,64,0,16448,8192,64,2.043951285071671
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/000.json,past,0.6766145890578628,8,0,1143,129,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/000.json,training,6.634443630464375,100,0,10915,624,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/001.json,current,1.0665662018582225,14,0,1800,206,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/001.json,generic,9.134942292235792,64,0,16448,8192,64,2.0464498661458492
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/001.json,past,0.6758213024586439,8,0,1143,129,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/001.json,training,6.629189321771264,100,0,10915,624,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/002.json,current,1.065894328057766,14,0,1800,206,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/002.json,generic,9.133650848641992,64,0,16448,8192,64,2.047873802483082
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/002.json,past,0.6766323866322637,8,0,1143,129,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/002.json,training,6.628798077814281,100,0,10915,624,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/003.json,current,1.0650528306141496,14,0,1800,206,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/003.json,generic,9.219261389225721,64,0,16448,8192,64,2.1327993143349886
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/003.json,past,0.6773236161097884,8,0,1143,129,0,0
G48,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/G48/attempt-v1/output/B006/episode/scores/003.json,training,6.628032662905753,100,0,10915,624,0,0
