arm,batch,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99,atwrite_denominator,atwrite_before_num,atwrite_after_num,atwrite_retained,atwrite_lost,atwrite_gained,atwrite_both_failed,atwrite_conditional_loss_den,atwrite_conditional_loss_rate,atwrite_paired_rate_delta
BASE_MEMIT,26,RS,1682,2600,0.6469230769230769,2600,1682,0,22d45119cff2d5d5dc5553cac24540bcafe44f54e7b9dcbd588a38083524a198,2600,9.819994194118397,10.003237247467041,6.5227272510528564,13.104671716690063,15.599726486206054,23.670631408691406,2600,9.819994194118397,10.003237247467041,6.5227272510528564,13.104671716690063,15.599726486206054,23.670631408691406,182,2600,186,2634,2600,11.610710035046706,11.648103713989258,9.2807457447052,13.912912130355835,16.311107635498047,26.81780242919922,2600,11.610710035046706,11.648103713989258,9.2807457447052,13.912912130355835,16.311107635498047,26.81780242919922,18,2600,18,2635,2600,1.790715840928309,1.4903254508972168,-1.0412802696228027,4.274700164794922,7.39186908006668,24.245117167010903,2600,1.790715840928309,1.4903254508972168,-1.0412802696228027,4.274700164794922,7.39186908006668,24.245117167010903,20.049728431701652,20.049728431701652,20.625310211181635,20.625310211181635,13.674754314720603,13.674754314720603,2600,2570,1682,1676,894,6,24,2570,0.3478599221789883,-0.34153846153846157
BASE_MEMIT,27,RS,1747,2700,0.6470370370370371,2700,1747,0,448ae6484a266768e0bf199c089091dd2e08c8db50f0003c055cbc2519f9c2cd,2700,10.242784777720233,10.513922691345215,7.123591661453247,13.390322923660278,15.763481616973877,23.738433837890625,2700,10.242784777720233,10.513922691345215,7.123591661453247,13.390322923660278,15.763481616973877,23.738433837890625,152,2700,157,2735,2700,11.907852471109342,11.967404842376709,9.690547466278076,14.075473546981812,16.396796798706053,26.811721801757812,2700,11.907852471109342,11.967404842376709,9.690547466278076,14.075473546981812,16.396796798706053,26.811721801757812,13,2700,13,2735,2700,1.6650676933891089,1.4071896076202393,-0.9531259536743164,3.975569486618042,6.760261984169481,24.36043205927126,2700,1.6650676933891089,1.4071896076202393,-0.9531259536743164,3.975569486618042,6.760261984169481,24.36043205927126,19.85966152191161,19.85966152191161,20.5650959777832,20.5650959777832,12.903356508836124,12.903356508836124,2700,2666,1747,1738,928,9,25,2666,0.3480870217554389,-0.3403703703703703
BASE_MEMIT,28,RS,1838,2800,0.6564285714285715,2800,1838,0,785dfb07b78929d4030f50f09e8f21239f16273f9639bd2156f1e882ea4700ab,2800,11.491951965701125,11.795279502868652,8.35684585571289,14.816139221191406,17.280139350891112,25.02241325378418,2800,11.491951965701125,11.795279502868652,8.35684585571289,14.816139221191406,17.280139350891112,25.02241325378418,106,2800,112,2838,2800,13.09641511656344,13.125239849090576,10.712943077087402,15.50271725654602,17.735172271728516,27.242137908935547,2800,13.09641511656344,13.125239849090576,10.712943077087402,15.50271725654602,17.735172271728516,27.242137908935547,9,2800,9,2835,2800,1.6044631508623155,1.4317426681518555,-0.9771872758865356,3.8893051147460938,6.49980020523071,23.453853886341676,2800,1.6044631508623155,1.4317426681518555,-0.9771872758865356,3.8893051147460938,6.49980020523071,23.453853886341676,21.091777534484862,21.091777534484862,21.795446586608872,21.795446586608872,11.881365654468523,11.881365654468523,2800,2760,1838,1831,929,7,33,2760,0.33659420289855074,-0.3292857142857143
BASE_MEMIT,29,RS,1932,2900,0.6662068965517242,2900,1932,0,d2d58fea66708db78f0a3e94e7ab83530419e22813f09a924b45694881a3484d,2900,9.898327044729806,10.236398696899414,7.230518460273743,12.679177284240723,14.433124828338622,23.46558952331543,2900,9.898327044729806,10.236398696899414,7.230518460273743,12.679177284240723,14.433124828338622,23.46558952331543,154,2900,159,2939,2900,11.503403082181668,11.53394603729248,9.76493239402771,13.383124828338623,15.09533233642578,22.38863182067871,2900,11.503403082181668,11.53394603729248,9.76493239402771,13.383124828338623,15.09533233642578,22.38863182067871,11,2900,11,2937,2900,1.6050760374518622,1.4324827194213867,-0.8158910274505615,3.799393653869629,6.2022887468337995,20.58288186788559,2900,1.6050760374518622,1.4324827194213867,-0.8158910274505615,3.799393653869629,6.2022887468337995,20.58288186788559,18.053489627838132,18.053489627838132,18.934842662811274,18.934842662811274,12.44286997795103,12.44286997795103,2900,2853,1932,1924,929,8,39,2853,0.3256221521205748,-0.3175862068965517
BASE_MEMIT,30,RS,2007,3000,0.669,3000,2007,0,8d426f410ede342794cbe061400199b6f22ab6e70a4048954cfce9a686f6759d,3000,10.09893497932369,10.442831993103027,7.335714221000671,12.950279951095581,14.811001014709472,24.19148826599121,3000,10.09893497932369,10.442831993103027,7.335714221000671,12.950279951095581,14.811001014709472,24.19148826599121,165,3000,170,3040,3000,11.719300590634345,11.761476993560791,9.983738899230957,13.686119318008423,15.534331607818604,23.18398666381836,3000,11.719300590634345,11.761476993560791,9.983738899230957,13.686119318008423,15.534331607818604,23.18398666381836,9,3000,10,3039,3000,1.6203656113106553,1.4680352210998535,-0.7964036464691162,3.8503122329711914,6.36943485736847,19.220002368092537,3000,1.6203656113106553,1.4680352210998535,-0.7964036464691162,3.8503122329711914,6.36943485736847,19.220002368092537,18.855712451934806,18.855712451934806,19.305191764831523,19.305191764831523,12.40458147162569,12.40458147162569,3000,2945,2007,1997,948,10,45,2945,0.32190152801358235,-0.31266666666666665
BASE_MEMIT,31,RS,1996,3100,0.6438709677419355,3100,1996,0,6dab4903c51febeb3033e234f4d5076b039c359f851b63b6ca55bc6ea640003e,3100,10.45384658479652,10.769876956939697,8.158840417861938,12.962063789367676,14.697525119781494,24.153553009033203,3100,10.45384658479652,10.769876956939697,8.158840417861938,12.962063789367676,14.697525119781494,24.153553009033203,123,3100,126,3141,3100,11.754918796292717,11.805549144744873,10.07988166809082,13.590503931045532,15.324704647064207,22.642271041870117,3100,11.754918796292717,11.805549144744873,10.07988166809082,13.590503931045532,15.324704647064207,22.642271041870117,11,3100,12,3139,3100,1.3010722114961977,1.1357488632202148,-0.9203102588653564,3.431746482849121,5.594336318969726,22.444102693814784,3100,1.3010722114961977,1.1357488632202148,-0.9203102588653564,3.431746482849121,5.594336318969726,22.444102693814784,18.17447608947754,18.17447608947754,18.825223846435534,18.825223846435534,10.79179833590979,10.79179833590979,3100,3033,1996,1987,1046,9,58,3033,0.3448730629739532,-0.334516129032258
BASE_MEMIT,32,RS,2063,3200,0.6446875,3200,2063,0,93b538172c79b936ec96110ef88d424fdd80eb68efaa3d2f40f54bf525abbb32,3200,11.240876955148416,11.620100498199463,9.0086510181427,13.794536590576172,15.613480758666991,24.812623977661133,3200,11.240876955148416,11.620100498199463,9.0086510181427,13.794536590576172,15.613480758666991,24.812623977661133,108,3200,108,3242,3200,12.452071209922433,12.565404415130615,10.70824909210205,14.374302387237549,16.14370002746582,23.336807250976562,3200,12.452071209922433,12.565404415130615,10.70824909210205,14.374302387237549,16.14370002746582,23.336807250976562,9,3200,9,3239,3200,1.2111942547740182,0.9868330955505371,-0.9283561706542969,3.30058217048645,5.344880962371826,20.73453062865883,3200,1.2111942547740182,0.9868330955505371,-0.9283561706542969,3.30058217048645,5.344880962371826,20.73453062865883,19.02261363983153,19.02261363983153,19.732984962463377,19.732984962463377,10.468430090310283,10.468430090310283,3200,3118,2063,2054,1064,9,73,3118,0.34124438742783836,-0.3296875
BASE_MEMIT,33,RS,2100,3300,0.6363636363636364,3300,2100,0,7c5fa274dca9e4fe8d057ae6dddbc1824bffc143d6ef7efa2597b2af099fc24d,3300,10.854190017469259,11.207113265991211,8.848550081253052,13.199101209640503,14.885467147827148,23.089414596557617,3300,10.854190017469259,11.207113265991211,8.848550081253052,13.199101209640503,14.885467147827148,23.089414596557617,111,3300,111,3344,3300,12.00579497971318,12.098322868347168,10.51277208328247,13.724769353866577,15.305721664428711,21.71977996826172,3300,12.00579497971318,12.098322868347168,10.51277208328247,13.724769353866577,15.305721664428711,21.71977996826172,7,3300,7,3340,3300,1.1516049622439217,0.9315109252929688,-0.9423940181732178,3.092705488204956,5.234213876724242,21.431191542069428,3300,1.1516049622439217,0.9315109252929688,-0.9423940181732178,3.092705488204956,5.234213876724242,21.431191542069428,17.952992744445794,17.952992744445794,18.628749122619627,18.628749122619627,10.034109499454472,10.034109499454472,3300,3204,2100,2093,1111,7,89,3204,0.34675405742821475,-0.3345454545454546
BASE_MEMIT,34,RS,2100,3400,0.6176470588235294,3400,2100,0,59846de0fc11e95121311c1f47f0a930c0001507cdc6c9ad04abb750d62e8fb7,3400,10.857574152079735,11.201033115386963,9.035816669464111,13.104210376739502,14.628122901916504,20.796884536743164,3400,10.857574152079735,11.201033115386963,9.035816669464111,13.104210376739502,14.628122901916504,20.796884536743164,114,3400,114,3446,3400,11.893211924871977,12.055497169494629,10.430840253829956,13.596434593200684,14.97496747970581,21.660743713378906,3400,11.893211924871977,12.055497169494629,10.430840253829956,13.596434593200684,14.97496747970581,21.660743713378906,9,3400,9,3441,3400,1.0356377727922432,0.8368916511535645,-0.9947657585144043,2.877454996109009,4.780146646499634,19.172519548679702,3400,1.0356377727922432,0.8368916511535645,-0.9947657585144043,2.877454996109009,4.780146646499634,19.172519548679702,17.825353641510002,17.825353641510002,18.088701114654537,18.088701114654537,10.126874375343313,10.126874375343313,3400,3284,2100,2091,1193,9,107,3284,0.3632764920828258,-0.3482352941176471
BASE_MEMIT,35,RS,2169,3500,0.6197142857142857,3500,2169,0,5c1672c0341b810f43ad278d6d594ebda8271956256085ddb0f997e992d6223b,3500,10.806914651421422,11.145594120025635,8.979825496673584,13.065135478973389,14.533985710144043,22.71807289123535,3500,10.806914651421422,11.145594120025635,8.979825496673584,13.065135478973389,14.533985710144043,22.71807289123535,121,3500,121,3548,3500,11.832279021522828,12.016011238098145,10.298015594482422,13.5303635597229,14.983323764801025,22.853883743286133,3500,11.832279021522828,12.016011238098145,10.298015594482422,13.5303635597229,14.983323764801025,22.853883743286133,8,3500,8,3542,3500,1.025364370101406,0.8281245231628418,-1.0276308059692383,2.9308278560638428,4.782452487945556,18.79849096329417,3500,1.025364370101406,0.8281245231628418,-1.0276308059692383,2.9308278560638428,4.782452487945556,18.79849096329417,17.99019721984862,17.99019721984862,18.0726293182373,18.0726293182373,10.024419028460905,10.024419028460905,3500,3370,2169,2156,1214,13,117,3370,0.3602373887240356,-0.3431428571428572
BASE_MEMIT,36,RS,2210,3600,0.6138888888888889,3600,2210,0,aa1dd5e97395d7a8156df4684a8c0c5a631fa97f7dbdd89853c3d785b568f514,3600,11.387680453576678,11.715797424316406,9.575786828994751,13.656180620193481,15.255388259887695,21.215373992919922,3600,11.387680453576678,11.715797424316406,9.575786828994751,13.656180620193481,15.255388259887695,21.215373992919922,100,3600,100,3650,3600,12.347664590477944,12.529016971588135,10.780894756317139,14.1171875,15.6063663482666,22.435670852661133,3600,12.347664590477944,12.529016971588135,10.780894756317139,14.1171875,15.6063663482666,22.435670852661133,4,3600,4,3643,3600,0.9599841369012655,0.8114056587219238,-1.0254566669464111,2.802142858505249,4.631940174102781,19.161233745049685,3600,0.9599841369012655,0.8114056587219238,-1.0254566669464111,2.802142858505249,4.631940174102781,19.161233745049685,18.313259544372556,18.313259544372556,18.694318943023678,18.694318943023678,9.935689015388464,9.935689015388464,3600,3449,2210,2196,1253,14,137,3449,0.3632937083212525,-0.3441666666666666
BASE_MEMIT,37,RS,2258,3700,0.6102702702702703,3700,2258,0,9aba28a16a6015533817e19d023c954c087aec816eac483883c8f168bca72076,3700,11.230655136266849,11.53500747680664,9.523752450942993,13.41458535194397,14.864690685272217,23.031753540039062,3700,11.230655136266849,11.53500747680664,9.523752450942993,13.41458535194397,14.864690685272217,23.031753540039062,110,3700,112,3752,3700,12.156324274757424,12.310484886169434,10.620164394378662,13.868072271347046,15.213731288909912,22.019214630126953,3700,12.156324274757424,12.310484886169434,10.620164394378662,13.868072271347046,15.213731288909912,22.019214630126953,4,3700,4,3744,3700,0.9256691384905747,0.7589797973632812,-1.0944879055023193,2.7429795265197754,4.7187660217285154,18.309614083031192,3700,0.9256691384905747,0.7589797973632812,-1.0944879055023193,2.7429795265197754,4.7187660217285154,18.309614083031192,18.03495359420776,18.03495359420776,18.25567453384399,18.25567453384399,9.465365728288846,9.465365728288846,3700,3525,2258,2244,1281,14,161,3525,0.36340425531914894,-0.3424324324324325
BASE_MEMIT,38,RS,2259,3800,0.5944736842105263,3800,2259,0,4f91bfd21f6360b17719d198cd79720dd21da812c1976954cb8e2670897ab667,3800,11.452830501034132,11.719842910766602,9.806963920593262,13.534292697906494,14.88684310913086,23.297739028930664,3800,11.452830501034132,11.719842910766602,9.806963920593262,13.534292697906494,14.88684310913086,23.297739028930664,88,3800,89,3852,3800,12.269328793859795,12.43610143661499,10.786348342895508,13.961901903152466,15.243516159057616,21.866785049438477,3800,12.269328793859795,12.43610143661499,10.786348342895508,13.961901903152466,15.243516159057616,21.866785049438477,6,3800,6,3844,3800,0.8164982928256627,0.7169961929321289,-1.2299492359161377,2.608196973800659,4.408041095733641,16.734734267229214,3800,0.8164982928256627,0.7169961929321289,-1.2299492359161377,2.608196973800659,4.408041095733641,16.734734267229214,17.98126516342163,17.98126516342163,18.16384870529174,18.16384870529174,9.356759146451898,9.356759146451898,3800,3602,2259,2246,1356,13,185,3602,0.3764575235980011,-0.35342105263157897
BASE_MEMIT,39,RS,2303,3900,0.5905128205128205,3900,2303,0,82dd7795431f0d22e67a22a51f53dd5ed1ab0fa3a5ed4994f88e9a5387abf933,3900,11.411285042965917,11.737917423248291,9.861832857131958,13.524545907974243,14.864813899993896,25.844175338745117,3900,11.411285042965917,11.737917423248291,9.861832857131958,13.524545907974243,14.864813899993896,25.844175338745117,89,3900,91,3953,3900,12.18308514827337,12.38261079788208,10.701396465301514,13.83461618423462,15.184992599487305,24.277189254760742,3900,12.18308514827337,12.38261079788208,10.701396465301514,13.83461618423462,15.184992599487305,24.277189254760742,8,3900,8,3946,3900,0.7718001053074542,0.6688799858093262,-1.2381677627563477,2.5541088581085205,4.462998962402343,17.227100234478712,3900,0.7718001053074542,0.6688799858093262,-1.2381677627563477,2.5541088581085205,4.462998962402343,17.227100234478712,18.018790187835688,18.018790187835688,18.055094108581514,18.055094108581514,10.023095073699897,10.023095073699897,3900,3673,2303,2289,1384,14,213,3673,0.3768037026953444,-0.35128205128205126
BASE_MEMIT,40,RS,2341,4000,0.58525,4000,2341,0,aa0633845c146ff71f1f3feee5cb9703e90679bf836aec0d98a3352eee6228ae,4000,11.314459125104419,11.611560344696045,9.74039602279663,13.410651922225952,14.77653980255127,26.335161209106445,4000,11.314459125104419,11.611560344696045,9.74039602279663,13.410651922225952,14.77653980255127,26.335161209106445,91,4000,92,4053,4000,12.075322530716658,12.231534481048584,10.607295036315918,13.71290636062622,15.070369911193847,24.608671188354492,4000,12.075322530716658,12.231534481048584,10.607295036315918,13.71290636062622,15.070369911193847,24.608671188354492,8,4000,8,4047,4000,0.7608634056122392,0.6403627395629883,-1.2555770874023438,2.542086124420166,4.434617900848388,17.21729326248169,4000,0.7608634056122392,0.6403627395629883,-1.2555770874023438,2.542086124420166,4.434617900848388,17.21729326248169,18.003328742980955,18.003328742980955,18.10636896133423,18.10636896133423,9.846741380691473,9.846741380691473,4000,3755,2341,2325,1430,16,229,3755,0.3808255659121172,-0.3534999999999999
BASE_MEMIT,41,RS,2424,4100,0.5912195121951219,4100,2424,0,5b7dc01c65233c994d2e8e0ac4dec73a9413d46f454d3d4a860a3c86bda5aacc,4100,11.035396658781314,11.348918437957764,9.440345048904419,13.267890691757202,14.674090957641601,27.03285026550293,4100,11.035396658781314,11.348918437957764,9.440345048904419,13.267890691757202,14.674090957641601,27.03285026550293,126,4100,128,4155,4100,11.851960355915674,12.041768550872803,10.381048440933228,13.57007884979248,15.00971622467041,25.885028839111328,4100,11.851960355915674,12.041768550872803,10.381048440933228,13.57007884979248,15.00971622467041,25.885028839111328,15,4100,15,4147,4100,0.8165636971343604,0.6806488037109375,-1.2973277568817139,2.6016629934310913,4.604488945007324,17.82599711418152,4100,0.8165636971343604,0.6806488037109375,-1.2973277568817139,2.6016629934310913,4.604488945007324,17.82599711418152,17.700318946838372,17.700318946838372,18.197710895538325,18.197710895538325,10.473164706230154,10.473164706230154,4100,3835,2424,2400,1435,24,241,3835,0.3741851368970013,-0.3441463414634147
BASE_MEMIT,42,RS,2464,4200,0.5866666666666667,4200,2464,0,8c85f1a0c1330f221ba6fb465cf6acbb66dcc34c8c8cd2a2ed4a3ccb17eced15,4200,11.040408534786492,11.414316177368164,9.397093296051025,13.328799724578857,14.799444580078125,27.104909896850586,4200,11.040408534786492,11.414316177368164,9.397093296051025,13.328799724578857,14.799444580078125,27.104909896850586,139,4200,144,4256,4200,11.885535655064242,12.011176109313965,10.328962564468384,13.703039646148682,15.071335887908935,26.639463424682617,4200,11.885535655064242,12.011176109313965,10.328962564468384,13.703039646148682,15.071335887908935,26.639463424682617,12,4200,12,4248,4200,0.8451271202777502,0.6777772903442383,-1.3189830780029297,2.6328375339508057,4.800796222686767,18.645485818386078,4200,0.8451271202777502,0.6777772903442383,-1.3189830780029297,2.6328375339508057,4.800796222686767,18.645485818386078,18.851697463989286,18.851697463989286,18.986543102264424,18.986543102264424,11.226027777194984,11.226027777194984,4200,3907,2464,2439,1468,25,268,3907,0.3757358587151267,-0.3435714285714285
BASE_MEMIT,43,RS,2492,4300,0.5795348837209302,4300,2492,0,26401c1b37e8e70052b11b10f341dd760376483171460b9b4a44e3d1bebf169e,4300,11.182851063862909,11.575639247894287,9.723122596740723,13.389850616455078,14.728341388702393,24.3286190032959,4300,11.182851063862909,11.575639247894287,9.723122596740723,13.389850616455078,14.728341388702393,24.3286190032959,115,4300,118,4358,4300,11.951152327143868,12.158108711242676,10.549275875091553,13.71704912185669,15.081498050689698,25.219030380249023,4300,11.951152327143868,12.158108711242676,10.549275875091553,13.71704912185669,15.081498050689698,25.219030380249023,23,4300,23,4348,4300,0.7683012632809602,0.5972466468811035,-1.3412482738494873,2.5356862545013428,4.586176246404648,18.85770770115778,4300,0.7683012632809602,0.5972466468811035,-1.3412482738494873,2.5356862545013428,4.586176246404648,18.85770770115778,18.36057804107666,18.36057804107666,18.5367607498169,18.5367607498169,10.53405453893356,10.53405453893356,4300,3986,2492,2471,1515,21,293,3986,0.38008028098344204,-0.34744186046511627
