cell,arm,node,layer,Neff,absolute_residual,column,gain_by_request,negative_gain,pi,positive_gain,response_energy_by_request,s_median,s_min,top1,top5,g_i_native_whitened,r_i_native_whitened,conversion,V,aw,coefficients,dissipation_residual,gain,nu,policy,primary_influence_count,qN,response_sq,shat,speed_bound,speed_excess,status,velocity_mismatch
0,JV_NATIVE,3,4,7.549871833404383,"[0.8193901820484003, 0.4784791711021368, 1.191774030852013, 0.6924465226605317, 0.4249104193487389, 0.8859765949210272, 0.5474656930751682, 0.4020291611089077, 0.755561521915358, 0.4360757930618387]",0,"[0.0007802762106528333, 0.00034836765186135193, 0.0011878042412034572, 0.0003016266388679369, 0.00023410824933464092, 0.0007964995814032508, 0.00019957397265169961, 0.00021100314088205548, 0.0003456584360712298, 0.00024010338573264033]",0,"[0.21173963236431426, 0.07968279907636037, 0.100915806172759, 0.06240826462195632, 0.20278202800568762, 0.11373059471483801, 0.05159719183293678, 0.061994079507411703, 0.057972934515781734, 0.05717666918795414]",10,"[0.003145682783967301, 0.0011837973195379793, 0.0014992427754934115, 0.0009271604064220996, 0.0030126052797613797, 0.0016896240435010973, 0.0007665470853876965, 0.000921007118208409, 0.0008612674916171872, 0.0008494378775517974]",4.354259967803955,3.317538261413574,0.21173963236431426,0.7088508603339593,"[0.010668633470566092, 0.004763193776728069, 0.016240720800113947, 0.004124108887477765, 0.003200937143139996, 0.01089045388983595, 0.0027287536585337427, 0.002885023457687413, 0.004726150957963544, 0.0032829080041800788]","[0.5880791510872105, 0.2213085586001817, 0.2802804603119714, 0.1733307972149455, 0.5632005758853199, 0.31587186038685905, 0.14330445572602846, 0.17218045220001096, 0.16101224761463792, 0.15880072475139168]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
0,JV_NATIVE,3,5,8.834641566718089,"[0.8193901820484003, 0.4784791711021368, 1.191774030852013, 0.6924465226605317, 0.4249104193487389, 0.8859765949210272, 0.5474656930751682, 0.4020291611089077, 0.755561521915358, 0.4360757930618387]",1,"[0.0009358950171691548, 0.0003681379604075436, 0.001535550032914316, 0.0004298980878604498, 0.00033406606924181367, 0.0009147595205574667, 0.0003569467562454293, 0.0003144281757705261, 0.0004867128855362847, 0.00024571305869962453]",0,"[0.13987881200417082, 0.07736589554085727, 0.14681004518597512, 0.07740831803889785, 0.155848708857387, 0.13098055359743688, 0.07992147019161101, 0.06378485010847205, 0.06475438638645366, 0.06324696008873838]",10,"[0.0014297106395227109, 0.0007907619632033203, 0.0015005552348052544, 0.0007911955663769157, 0.0015929400172675163, 0.0013387609486077594, 0.0008168826616559797, 0.0006519491946909349, 0.0006618588894629509, 0.0006464513850292158]",4.354259967803955,3.317538261413574,0.155848708857387,0.6534395898365808,"[0.012808236324240944, 0.005038169784348412, 0.021014843917806388, 0.0058833909825814715, 0.004571877277113479, 0.012518985467610122, 0.004885012020890332, 0.004303121940375685, 0.006660932632014684, 0.0033627178968173286]","[0.26777655087338964, 0.1481051516404357, 0.2810453346736653, 0.14818636301220803, 0.29834847120847596, 0.25074219870242387, 0.1529974076989008, 0.12210632128841299, 0.12396234992309138, 0.12107661327066682]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
0,JV_NATIVE,3,6,8.765691680885336,"[0.8193901820484003, 0.4784791711021368, 1.191774030852013, 0.6924465226605317, 0.4249104193487389, 0.8859765949210272, 0.5474656930751682, 0.4020291611089077, 0.755561521915358, 0.4360757930618387]",2,"[0.0012432724425949818, 0.0003572323160907242, 0.0017918190689470976, 0.0006742260079768359, 0.0003376166377535534, 0.0012297140978650856, 0.0004480239184297892, 0.0004453364758976992, 0.0005716773581287514, 0.00026572177734312386]",0,"[0.1586025598255905, 0.06174637030846273, 0.15495479472876467, 0.09327355615970363, 0.1052921403559467, 0.14639889313006135, 0.07762227103670859, 0.06331567696350583, 0.07983200813137752, 0.05896172935987844]",10,"[0.0012724632106426031, 0.0004953891330293418, 0.0012431973091850148, 0.000748330725995505, 0.0008447554385004436, 0.0011745535872286963, 0.00062276097138253, 0.0005079796295948125, 0.0006404896206631628, 0.00047304804871255065]",4.354259967803955,3.317538261413574,0.1586025598255905,0.6585219442000668,"[0.016980001588896808, 0.004878902714327939, 0.02447178075807221, 0.009208246153053141, 0.004611001457997308, 0.016794828406278904, 0.00611888962239297, 0.006082185858276948, 0.007807687291050802, 0.0036290969275191895]","[0.23734936434152085, 0.09240368982206762, 0.23189046930255758, 0.1395842493886834, 0.15757010864845983, 0.2190865283822221, 0.11616203868063538, 0.09475216350017845, 0.11946891906994499, 0.08823646351883106]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
0,JV_NATIVE,3,7,8.066114064795393,"[0.8193901820484003, 0.4784791711021368, 1.191774030852013, 0.6924465226605317, 0.4249104193487389, 0.8859765949210272, 0.5474656930751682, 0.4020291611089077, 0.755561521915358, 0.4360757930618387]",3,"[0.0017808117940790638, 0.000395186298162228, 0.0020050169212838084, 0.0008449718304955657, 0.00035706231257537477, 0.0014409522055268055, 0.0005452553139146838, 0.0003958150313142771, 0.0006036641445164048, 0.00031639515482257373]",0,"[0.1932888024838711, 0.04618236840409827, 0.13819996033575183, 0.09078200953119622, 0.10084977876544254, 0.15372578486326133, 0.0662270081848702, 0.03940270790248579, 0.1225598609709295, 0.048781718558093184]",10,"[0.0013116197658335949, 0.000313384461248751, 0.0009377977269475636, 0.0006160288467468085, 0.0006843467469862222, 0.0010431529160193401, 0.00044940344112560487, 0.0002673790196231387, 0.0008316670913241463, 0.0003310231397261906]",4.354259967803955,3.317538261413574,0.1932888024838711,0.7086241874192563,"[0.024310885128069875, 0.005394915246379232, 0.02737163815695331, 0.011535196013375354, 0.004874462811535895, 0.01967126658756047, 0.007443593616193805, 0.005403498443933571, 0.00824096612683447, 0.0043192920720447414]","[0.2444406605802606, 0.05840404873324584, 0.17477313306577025, 0.11480651798471782, 0.1275386169504308, 0.19440770451940798, 0.08375329259083618, 0.04983022205406021, 0.15499404513543297, 0.061691289693698984]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
0,JV_NATIVE,3,8,8.249747707342939,"[0.8193901820484003, 0.4784791711021368, 1.191774030852013, 0.6924465226605317, 0.4249104193487389, 0.8859765949210272, 0.5474656930751682, 0.4020291611089077, 0.755561521915358, 0.4360757930618387]",4,"[0.002473862352886741, 0.0005282104256002055, 0.002794018417017119, 0.0010220617036902635, 0.0005688387943098773, 0.0017868355431871282, 0.0008604065012249656, 0.0006581567348992242, 0.0015443562267666443, 0.0005754062255102785]",0,"[0.16808829293196828, 0.050972962366240646, 0.1800862792197893, 0.08872394841158629, 0.05482799532161573, 0.13483178077667102, 0.07838356819671086, 0.06269968402053057, 0.12496812857049512, 0.05641736018439224]",10,"[0.0010049273593212345, 0.00030474534290272806, 0.0010766581412042556, 0.0005304421957684807, 0.00032779292117463894, 0.000806101026103704, 0.00046862152520031646, 0.00037485435061518276, 0.0007471305065516535, 0.00033729504774566906]",4.354259967803955,3.317538261413574,0.1800862792197893,0.69669842991051,"[0.03374617593109556, 0.007205365298575877, 0.03811345321834787, 0.013942034416312551, 0.0077595804822420695, 0.024374382240776246, 0.011736881451271828, 0.008977974437513693, 0.02106670036347656, 0.007849167394159579]","[0.18699618209255914, 0.05670680084955447, 0.20034379595362364, 0.09870431380880784, 0.06099547813886398, 0.1499987166874439, 0.08720076654897727, 0.06975263610413633, 0.13902552354073103, 0.0627636272235332]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
0,JV_NATIVE,3,,,,,,,,,,,,,,,,,0.014056520981064394,0.31622776601683794,"[0.0, 0.00021484424752094, 0.002001853642757373, 0.010791687807444356, 0.13635323901019922]",1.734723475976807e-17,0.02532897786129573,"[3.374774553310487e-05, 5.0788010044188736e-05, 4.5016919616376895e-05, 5.018366874935517e-05, 4.3360200529836976e-05, 4.5278977227457066e-05, 4.429384750193292e-05, 4.398240807046024e-05, 4.299894938671486e-05, 4.476100934200152e-05]",NNUM,0,0.01871271989036357,0.023457705872259357,"[3.317538261413574, 4.992664813995361, 4.4253411293029785, 4.9332594871521, 4.262485504150391, 4.451103210449219, 4.354259967803955, 3.736332893371582, 4.2269744873046875, 4.400183200836182]",0.07028260490532197,-0.0515698850149584,SHADOW_ONLY,0.0302124496159559
0,JV_NATIVE,3,,,,,,,,,,,,,,,,,0.013267232683073458,0.31622776601683794,"[0.0, 0.00023916416231808957, 0.0022862274383705083, 0.010852659877938419, 0.13399422791123683]",1.1058862159352145e-17,0.023840200688980403,"[3.374774553310487e-05, 5.0788010044188736e-05, 4.5016919616376895e-05, 5.018366874935517e-05, 4.3360200529836976e-05, 4.5278977227457066e-05, 4.429384750193292e-05, 4.398240807046024e-05, 4.299894938671486e-05, 4.476100934200152e-05]",NRMS,0,0.01807751737535119,0.022032448951445273,"[4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452]",0.06633616341536729,-0.0482586460400161,SHADOW_ONLY,0.029774367157529732
0,ORB_RAY_N,0,4,4.868712496069571,"[3.3175382122339783, 4.992664315521974, 4.425343225288052, 4.933255529085346, 4.262483251730655, 4.451105376347189, 4.354262864593432, 3.736332154652599, 4.226973405297051, 4.400183714111437]",0,"[0.01670531575514038, 0.03737613422607528, 0.019325308785494474, 0.026022970192793496, 0.042619431630328816, 0.020833463197199278, 0.02421962478364158, 0.03237961535144514, 0.01791086976186618, 0.02655623697689347]",0,"[0.05789674975520455, 0.13756917035825805, 0.02319275308807621, 0.0553526685601887, 0.391803744517565, 0.046293101774210255, 0.05925657146310487, 0.0961306677403774, 0.03212330431730584, 0.10038126842570914]",10,"[0.05517621484906414, 0.13110487432176468, 0.02210293898603441, 0.052751678563293804, 0.37339311235214306, 0.04411781559972292, 0.056472139318551044, 0.0916135430616337, 0.030613848759518756, 0.09566441047030652]",4.354259967803955,3.317538261413574,0.391803744517565,0.7851414225050144,"[0.037660141229031455, 0.08426003519964013, 0.04356660291993675, 0.058665681452798345, 0.09608042361039142, 0.04696655710054017, 0.0546002543882133, 0.07299597954033953, 0.040377918900402196, 0.05986786779254333]","[0.2804183406038793, 0.666305425317028, 0.11233227016183563, 0.2680962840103009, 1.8976705314986242, 0.22421698689162758, 0.2870045297847713, 0.46560130651334636, 0.1555866906080091, 0.48618875564978586]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
0,ORB_RAY_N,0,5,6.422532732164855,"[3.3175382122339783, 4.992664315521974, 4.425343225288052, 4.933255529085346, 4.262483251730655, 4.451105376347189, 4.354262864593432, 3.736332154652599, 4.226973405297051, 4.400183714111437]",1,"[0.018235497665380344, 0.043114105145379354, 0.0241986068651574, 0.033627878666302694, 0.04758555636612298, 0.027104408610091054, 0.032017518037644584, 0.04320750880646262, 0.020413157773878605, 0.03213453859916657]",0,"[0.03925602251724804, 0.13644720041298114, 0.03525115448342383, 0.07354911223247194, 0.29853968516134066, 0.055974294908823996, 0.09426347071632929, 0.11488965532536223, 0.03705314808190888, 0.11477625616010985]",10,"[0.02508810880319792, 0.08720196266314449, 0.022528639999885375, 0.0470044597426073, 0.1907935553101273, 0.035772579869441865, 0.06024278716620514, 0.07342476359896527, 0.023680275050063867, 0.07335229139180792]",4.354259967803955,3.317538261413574,0.29853968516134066,0.7589162677761232,"[0.04096388842570605, 0.09685073723556327, 0.05435930786598343, 0.07554105157737535, 0.10689532347437314, 0.06088684775828181, 0.07192356691487904, 0.09706055751145468, 0.0458557442637284, 0.07218643976395958]","[0.12660038701509374, 0.44004122862471917, 0.11368471674300357, 0.23719535185095122, 0.9627883126514856, 0.18051669384590732, 0.30399900725627144, 0.37051830255678264, 0.11949613298790439, 0.37015259107386733]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
0,ORB_RAY_N,0,6,8.114812799530654,"[3.3175382122339783, 4.992664315521974, 4.425343225288052, 4.933255529085346, 4.262483251730655, 4.451105376347189, 4.354262864593432, 3.736332154652599, 4.226973405297051, 4.400183714111437]",2,"[0.02456719094807413, 0.052910135098484044, 0.0288446607565318, 0.040394182149630455, 0.04870972342601963, 0.03294496985207034, 0.03943324531620924, 0.051705972200278075, 0.02642853572563115, 0.04364271901146493]",0,"[0.049209036754825033, 0.14874669924421183, 0.0427400023701718, 0.09036752865745502, 0.19836160395443106, 0.06412527668871346, 0.10221034081560558, 0.12151129089196584, 0.050589130271520705, 0.13213909035109975]",10,"[0.022909668296078857, 0.06925023866652626, 0.019897956591850008, 0.042071339794630284, 0.0923488620985574, 0.029854045419587624, 0.047584857557389504, 0.056570572239261124, 0.023552182085621112, 0.06151843093316515]",4.354259967803955,3.317538261413574,0.19836160395443106,0.7029690252573141,"[0.055162394844167253, 0.11880274670920843, 0.06476689049069308, 0.09069982114987403, 0.10937127496812626, 0.07397359506629121, 0.08854216392575251, 0.1160989573590979, 0.059341799635612404, 0.09799398324667627]","[0.11550320187749324, 0.34913749921614484, 0.10031911712887674, 0.21211020564568853, 0.4655933523032334, 0.15051452471481966, 0.2399075943715707, 0.28521068665123556, 0.11874255039111944, 0.31015620372278224]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
0,ORB_RAY_N,0,7,8.925774683500629,"[3.3175382122339783, 4.992664315521974, 4.425343225288052, 4.933255529085346, 4.262483251730655, 4.451105376347189, 4.354262864593432, 3.736332154652599, 4.226973405297051, 4.400183714111437]",3,"[0.033612958288894434, 0.05567408466256035, 0.03080602420146075, 0.04522710116469571, 0.05049393897687499, 0.038660045199852236, 0.04260738664892616, 0.04805785118376545, 0.030583688737289037, 0.04975430225876903]",0,"[0.06871093417513392, 0.136487044764918, 0.04487587161589154, 0.09150627538924291, 0.16650960720716979, 0.07491260471113553, 0.09909898169036525, 0.10127585118139817, 0.08166121492330145, 0.1349616143414435]",10,"[0.02396546208373553, 0.0476048701054992, 0.01565210854132789, 0.03191617461749476, 0.058076341502358075, 0.026128522473913625, 0.03456440982426246, 0.03532367301686609, 0.02848234816554718, 0.04707282021541948]",4.354259967803955,3.317538261413574,0.16650960720716979,0.6383330991852947,"[0.07474424654295614, 0.12380098991306886, 0.06850254143453405, 0.10057030895117984, 0.11228203692679684, 0.08596732025024703, 0.09474491905375049, 0.10686497291703294, 0.06800813994191733, 0.1106373263144435]","[0.1185025977221101, 0.2353929480689554, 0.07739535818233094, 0.15781667752996958, 0.2871714849552815, 0.12919833454413723, 0.17091146995602932, 0.17466581695605546, 0.1408373531480356, 0.2327621081597596]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
0,ORB_RAY_N,0,8,9.296620917321725,"[3.3175382122339783, 4.992664315521974, 4.425343225288052, 4.933255529085346, 4.262483251730655, 4.451105376347189, 4.354262864593432, 3.736332154652599, 4.226973405297051, 4.400183714111437]",4,"[0.04039679413060508, 0.058898162602474206, 0.03847278516815214, 0.051390299412906223, 0.05852889907162326, 0.04459140153238217, 0.05418549540600342, 0.05757886696813697, 0.048613725979388865, 0.058794768350387716]",0,"[0.06118622379848955, 0.1300245444306829, 0.05534522914867303, 0.09872500566019644, 0.12910394923043933, 0.07434026652343664, 0.10975543727230476, 0.12395292552812816, 0.08836696803153457, 0.12919945037611452]",10,"[0.016374076178880738, 0.03479593384687392, 0.014810964657707051, 0.026419848506493294, 0.03454957290150255, 0.019894236180058204, 0.029371707867800283, 0.03317110485322686, 0.02364792883787649, 0.034575130011214136]",4.354259967803955,3.317538261413574,0.1300245444306829,0.6220363068376696,"[0.08933365700442561, 0.1302476686419549, 0.08507889470399359, 0.11364474532965953, 0.12943107756538008, 0.09860963117423448, 0.11982605465089377, 0.12733017218656095, 0.10750461802263837, 0.1300190221156424]","[0.08007431461591004, 0.1701629162934206, 0.0724302141268911, 0.1292012592528585, 0.16895813480631694, 0.09728898959074543, 0.14363676771251027, 0.16221699820845656, 0.11564571173921409, 0.16908311700509032]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
0,ORB_RAY_N,0,,,,,,,,,,,,,,,,,0.49999998430511433,0.31622776601683794,"[0.0, 0.0, 0.006120786142145951, 0.061934673417942454, 0.7501470014613777]",-1.1102230246251565e-16,0.9123874051047028,"[3.374774553310487e-05, 5.0788010044188736e-05, 4.5016919616376895e-05, 5.018366874935517e-05, 4.3360200529836976e-05, 4.5278977227457066e-05, 4.429384750193292e-05, 4.398240807046024e-05, 4.299894938671486e-05, 4.476100934200152e-05]",NNUM,0,0.5665938915958812,0.8557280159451148,"[3.317538261413574, 4.992664813995361, 4.4253411293029785, 4.9332594871521, 4.262485504150391, 4.451103210449219, 4.354259967803955, 3.736332893371582, 4.2269744873046875, 4.400183200836182]",2.4999999215255717,-1.9334060299296905,SHADOW_ONLY,0.17593514244157774
0,ORB_RAY_N,0,,,,,,,,,,,,,,,,,0.4999999716747244,0.31622776601683794,"[0.0, 2.1526957420220372e-05, 0.006668898838797288, 0.06093716757410203, 0.7449809371102353]",2.636779683484747e-16,0.9148415660135939,"[3.374774553310487e-05, 5.0788010044188736e-05, 4.5016919616376895e-05, 5.018366874935517e-05, 4.3360200529836976e-05, 4.5278977227457066e-05, 4.429384750193292e-05, 4.398240807046024e-05, 4.299894938671486e-05, 4.476100934200152e-05]",NRMS,0,0.5587544097247306,0.8589661250411206,"[4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452, 4.335703480138452]",2.499999858373622,-1.9412454486488913,SHADOW_ONLY,0.17112257701244915
0,ORB_RAY_N,1,4,6.920740185407261,"[2.67212363666816, 3.3204322113863545, 3.4964989271904536, 3.5766353098738644, 3.1723499088685814, 3.405430748562781, 3.2100468963731155, 2.597775267676263, 3.332993736182777, 3.190634760785838]",0,"[0.003619650642153521, 0.004277236732903034, 0.008922891405419252, 0.004949785126845506, -0.007426031314198148, 0.005746926691624564, 0.0032483503381865245, 0.003288066688539581, 0.0070854526573158275, 0.001648179269972658]",1,"[0.09449658913993154, 0.14733138324914144, 0.03428386775312522, 0.06349370832623288, 0.2794026858573413, 0.06454991831804877, 0.07281598143218013, 0.09219888681819194, 0.05173621984002228, 0.09969075926578443]",9,"[0.03252187330957938, 0.050705455341444876, 0.011799109510486613, 0.02185194573619324, 0.09615901308726585, 0.022215450153175765, 0.02506029206560378, 0.031731097848889604, 0.01780549755782403, 0.03430949489802894]",4.354259967803955,3.317538261413574,0.2794026858573413,0.7131203043303906,"[0.010990442309590055, 0.01298708859081004, 0.02709281445119031, 0.015029165314445042, -0.022547858016304764, 0.01744954762379085, 0.00986305323983865, 0.009983645059452224, 0.021513749907430522, 0.005004410915115179]","[0.2998282735325385, 0.4674678173974866, 0.10877930062867928, 0.20145921795592506, 0.8865169175250248, 0.20481046715143864, 0.2310378628170215, 0.2925378927210286, 0.16415387703320633, 0.3163088584451072]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
