cell,arm,batch,stage,age,start_ordinal,end_ordinal_exclusive,category,target,unit,prompt_den,strict_num,correct_token_num,target_token_den,nll_n,nll_mean,nll_median,nll_q25,nll_q75,nll_p90,nll_max,margin_true_minus_new_n,margin_true_minus_new_mean,margin_true_minus_new_median,margin_true_minus_new_q25,margin_true_minus_new_q75,margin_true_minus_new_p90,margin_true_minus_new_max
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,60,rephrase,true,request_cluster,120,6,6,120,60,8.8865610656328506,9.2178484201431274,7.3942831754684448,10.91283655166626,13.658606910705567,20.387313842773438,60,6.2761600224749294,6.8086047805845737,4.1763494238257408,10.28608142468147,13.272692311531864,20.387080884156603
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,60,locality,new,prompt,600,6,16,610,600,10.227338095506033,10.034133434295654,7.3417623043060303,12.894775867462158,15.975067615509035,22.42762565612793,600,-5.7022630672662729,-5.2869741916656494,-8.7623319625854492,-2.3879601657390594,0.53510856628417991,12.338845491409302
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,60,locality,new,request_cluster,600,6,16,610,60,10.227338095506035,10.078787231445311,7.9941986292600635,11.917766463756561,14.740878753662109,17.428347206115724,60,-5.7022630672662737,-5.4135176181793216,-7.8362750566564499,-2.9267276242375373,-0.93039604470133785,3.6101000547409057
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,60,locality,true,prompt,600,126,126,600,600,4.5250750282397592,3.8745949268341064,1.7836228907108307,6.6006685495376587,9.8648949623107924,15.731483459472656,600,-5.7022630672662729,-5.2869741916656494,-8.7623319625854492,-2.3879601657390594,0.53510856628417991,12.338845491409302
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,60,locality,true,request_cluster,600,126,126,600,60,4.5250750282397583,4.0318671047687529,2.5876975574996322,5.5068549841642378,7.6625793266296398,11.702480125427247,60,-5.7022630672662737,-5.4135176181793216,-7.8362750566564499,-2.9267276242375373,-0.93039604470133785,3.6101000547409057
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rewrite,new,prompt,180,175,177,182,180,0.093553698857370665,0.0014303222997114062,0.00059881756897084415,0.0050940427463501692,0.035030597820877953,4.8422846794128418,180,13.017935904397159,12.662826273543033,10.097264040086884,16.080458101620025,18.898139248928054,26.549103448895039
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rewrite,new,request_cluster,180,175,177,182,180,0.093553698857370665,0.0014303222997114062,0.00059881756897084415,0.0050940427463501692,0.035030597820877953,4.8422846794128418,180,13.017935904397159,12.662826273543033,10.097264040086884,16.080458101620025,18.898139248928054,26.549103448895039
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rewrite,true,prompt,180,0,2,183,180,13.11148960325453,12.663619041442871,10.100435256958008,16.082521438598633,18.905015563964842,26.549476623535156,180,13.017935904397159,12.662826273543033,10.097264040086884,16.080458101620025,18.898139248928054,26.549103448895039
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rewrite,true,request_cluster,180,0,2,183,180,13.11148960325453,12.663619041442871,10.100435256958008,16.082521438598633,18.905015563964842,26.549476623535156,180,13.017935904397159,12.662826273543033,10.097264040086884,16.080458101620025,18.898139248928054,26.549103448895039
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rephrase,new,prompt,360,212,216,364,360,2.2887057512750792,0.60623922944068909,0.024519516155123711,3.3236249685287476,6.8970032691955572,20.178913116455078,360,6.5141667236537213,6.7690380811691284,2.8380615711212158,10.113809120724909,14.047871917573502,21.675283886259422
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rephrase,new,request_cluster,360,212,216,364,180,2.2887057512750792,1.229160230839625,0.096349788465886377,3.6191735379397869,5.8053565621376038,18.158317565917969,180,6.5141667236537213,6.7793125702010002,3.7646144309546798,9.5836971941353113,13.102279113943222,21.096343253564555
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rephrase,true,prompt,360,12,16,366,360,8.802872474928801,8.5465679168701172,5.7737786769866943,11.453163623809814,14.403043174743653,21.678550720214844,360,6.5141667236537213,6.7690380811691284,2.8380615711212158,10.113809120724909,14.047871917573502,21.675283886259422
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rephrase,true,request_cluster,360,12,16,366,180,8.802872474928801,8.6115415096282959,6.2438929080963135,11.114442110061646,13.919673919677734,21.098300933837891,180,6.5141667236537213,6.7793125702010002,3.7646144309546798,9.5836971941353113,13.102279113943222,21.096343253564555
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,locality,new,prompt,1800,19,29,1820,1800,10.051375162386233,10.08729076385498,7.5749621391296387,12.391673564910889,14.59771146774292,21.352684020996094,1800,-5.6215146377101259,-5.5911269187927246,-8.7188453376293182,-2.6498211622238159,-0.016483211517333521,13.758197337388992
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,locality,new,request_cluster,1800,19,29,1820,180,10.051375162386233,10.194555044174194,8.3382678508758552,11.81289312839508,13.536846799850464,16.215335083007812,180,-5.6215146377101259,-5.4784299701452248,-7.3539697080850601,-3.7144182845018805,-1.9480589860677728,1.8927507877349854
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,locality,true,prompt,1800,428,454,1830,1800,4.4298605246761067,3.7728127241134644,1.4757201671600342,6.6969605684280396,9.5621113777160662,21.101692199707031,1800,-5.6215146377101259,-5.5911269187927246,-8.7188453376293182,-2.6498211622238159,-0.016483211517333521,13.758197337388992
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,locality,true,request_cluster,1800,428,454,1830,180,4.4298605246761058,4.0487780794501305,2.9748622528393751,5.5821827173233034,7.2736069345474235,12.730414485931396,180,-5.6215146377101259,-5.4784299701452248,-7.3539697080850601,-3.7144182845018805,-1.9480589860677728,1.8927507877349854
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rewrite,new,prompt,60,58,59,61,60,0.14630475338102164,0.0021705891704186797,0.00091513764346018434,0.0056008888641372323,0.023227321542799488,7.5665736198425293,60,12.313872898660096,12.26758615282597,9.1872685793787241,15.328898121020757,18.801715013667128,22.876640119706281
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rewrite,new,request_cluster,60,58,59,61,60,0.14630475338102164,0.0021705891704186797,0.00091513764346018434,0.0056008888641372323,0.023227321542799488,7.5665736198425293,60,12.313872898660096,12.26758615282597,9.1872685793787241,15.328898121020757,18.801715013667128,22.876640119706281
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rewrite,true,prompt,60,0,3,63,60,12.460177652041118,12.268947601318359,9.2682943344116211,15.335486173629761,18.802271080017093,22.876916885375977,60,12.313872898660096,12.26758615282597,9.1872685793787241,15.328898121020757,18.801715013667128,22.876640119706281
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rewrite,true,request_cluster,60,0,3,63,60,12.460177652041118,12.268947601318359,9.2682943344116211,15.335486173629761,18.802271080017093,22.876916885375977,60,12.313872898660096,12.26758615282597,9.1872685793787241,15.328898121020757,18.801715013667128,22.876640119706281
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rephrase,new,prompt,120,65,66,122,120,2.5758836063852262,0.84713774919509888,0.063914922066032887,3.7251499891281128,7.7873743057251055,17.766790390014648,120,5.2079644736537984,5.2077238075435162,1.7285313941538334,9.2766182022169232,11.893166688643399,22.099460067227483
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rephrase,new,request_cluster,120,65,66,122,60,2.5758836063852262,1.4852457620436326,0.23951612412929535,3.6023657023906708,6.5988177180290224,16.173349380493164,60,5.2079644736537984,5.9959709541872144,2.9375128522515297,8.5378890857100487,11.64146770609077,19.278374656103551
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rephrase,true,prompt,120,6,11,126,120,7.7838480800390242,7.603926420211792,4.8783884048461914,10.17156457901001,13.659983444213868,22.102020263671875,120,5.2079644736537984,5.2077238075435162,1.7285313941538334,9.2766182022169232,11.893166688643399,22.099460067227483
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rephrase,true,request_cluster,120,6,11,126,60,7.7838480800390242,7.342654824256897,5.2362044602632523,10.905613541603088,12.146286964416504,19.30872631072998,60,5.2079644736537984,5.9959709541872144,2.9375128522515297,8.5378890857100487,11.64146770609077,19.278374656103551
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,locality,new,prompt,600,12,22,610,600,9.6689512071261809,10.022176742553711,6.3695468902587891,12.709927082061768,14.905068492889404,23.431537628173828,600,-4.9561886751188045,-4.9680718220770359,-8.5600374937057495,-1.3487896919250488,1.4136432647705095,13.685810007154942
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,locality,new,request_cluster,600,12,22,610,60,9.6689512071261809,9.6624434709548943,7.2717815315350887,11.878794288635255,14.01276258468628,16.982284069061279,60,-4.9561886751188036,-4.6187326133251183,-7.4873913798481224,-2.4717220544815066,-1.064127178192138,4.6655339241027836
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,locality,true,prompt,600,128,158,630,600,4.7127625320073756,4.0829641819000244,1.6781622767448425,6.7799223661422729,9.8879949569702159,19.290805816650391,600,-4.9561886751188045,-4.9680718220770359,-8.5600374937057495,-1.3487896919250488,1.4136432647705095,13.685810007154942
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,locality,true,request_cluster,600,128,158,630,60,4.7127625320073774,3.7179699178785084,3.0050328252487817,6.7530456222593784,8.3815646028518689,13.116521215438842,60,-4.9561886751188036,-4.6187326133251183,-7.4873913798481224,-2.4717220544815066,-1.064127178192138,4.6655339241027836
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rewrite,new,prompt,80,76,77,81,80,0.38994738600085838,0.0016136256163008511,0.0005491357296705246,0.0051321483915671706,0.028418639115989346,15.11736011505127,80,12.774712613729207,13.389071911049541,9.819654762846767,16.057391410780838,18.926874224079079,23.040360678569414
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rewrite,new,request_cluster,80,76,77,81,80,0.38994738600085838,0.0016136256163008511,0.0005491357296705246,0.0051321483915671706,0.028418639115989346,15.11736011505127,80,12.774712613729207,13.389071911049541,9.819654762846767,16.057391410780838,18.926874224079079,23.040360678569414
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rewrite,true,prompt,80,1,2,81,80,13.164659999730066,13.401542663574219,9.8211588859558105,16.058634757995605,18.927190399169927,23.041973114013672,80,12.774712613729207,13.389071911049541,9.819654762846767,16.057391410780838,18.926874224079079,23.040360678569414
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rewrite,true,request_cluster,80,1,2,81,80,13.164659999730066,13.401542663574219,9.8211588859558105,16.058634757995605,18.927190399169927,23.041973114013672,80,12.774712613729207,13.389071911049541,9.819654762846767,16.057391410780838,18.926874224079079,23.040360678569414
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rephrase,new,prompt,160,89,91,162,160,2.4641240786094842,0.67702299356460571,0.01974761625751853,3.3964481353759766,8.8256996154785146,17.018365859985352,160,6.8883597227537852,6.9531864612363279,3.6169805526733398,11.149143893271685,15.600131508101912,21.813395535573363
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rephrase,new,request_cluster,160,89,91,162,80,2.4641240786094842,1.6297726482152939,0.059514336287975311,3.2891985033638775,6.061631035804754,13.950685501098633,80,6.8883597227537852,6.8571347508113831,3.9749313849024475,10.222834056330612,14.312656482170134,19.228666378854541
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rephrase,true,prompt,160,5,6,162,160,9.3524838013632685,9.3632402420043945,6.3121411800384521,12.026257514953613,15.729429721832275,21.822080612182617,160,6.8883597227537852,6.9531864612363279,3.6169805526733398,11.149143893271685,15.600131508101912,21.813395535573363
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rephrase,true,request_cluster,160,5,6,162,80,9.3524838013632685,9.1240990161895752,7.0611977875232697,11.589828372001648,14.596647596359261,19.229156494140625,80,6.8883597227537852,6.8571347508113831,3.9749313849024475,10.222834056330612,14.312656482170134,19.228666378854541
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,locality,new,prompt,800,10,20,810,800,9.8724291961826385,9.9124398231506348,6.9676767587661743,12.420299768447876,15.087020397186279,21.919206619262695,800,-5.5193621388979954,-5.24434894323349,-8.9046956896781921,-2.1945651769638062,0.65133504867553793,12.855939388275146
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,locality,new,request_cluster,800,10,20,810,80,9.8724291961826385,9.8463342666625984,7.7007634758949273,11.544315332174302,14.305128326416016,17.292282772064208,80,-5.5193621388979945,-5.4683950098231442,-7.5560134693980219,-2.8270484685897825,-0.7984339886903753,3.8472068786621092
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,locality,true,prompt,800,174,184,810,800,4.353067057284643,3.599198579788208,1.5779485106468201,6.4029467105865479,9.6971005439758304,16.492433547973633,800,-5.5193621388979954,-5.24434894323349,-8.9046956896781921,-2.1945651769638062,0.65133504867553793,12.855939388275146
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,locality,true,request_cluster,800,174,184,810,80,4.353067057284643,4.0139433741569519,2.6695432015898404,5.2172995053319031,7.6356113243103048,11.697773551940918,80,-5.5193621388979945,-5.4683950098231442,-7.5560134693980219,-2.8270484685897825,-0.7984339886903753,3.8472068786621092
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rewrite,new,prompt,240,236,240,244,240,0.072743788682328156,0.0013234794605523348,0.00056051398860290647,0.0045935021480545402,0.023779959417879578,5.9250192642211914,240,13.259732847091648,12.862194111497956,10.367680514813401,16.207191805297043,19.300626558286602,26.456142702896614
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rewrite,new,request_cluster,240,236,240,244,240,0.072743788682328156,0.0013234794605523348,0.00056051398860290647,0.0045935021480545402,0.023779959417879578,5.9250192642211914,240,13.259732847091648,12.862194111497956,10.367680514813401,16.207191805297043,19.300626558286602,26.456142702896614
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rewrite,true,prompt,240,0,4,245,240,13.332476635773977,12.862652778625488,10.378664970397949,16.209743976593018,19.301959037780762,26.456705093383789,240,13.259732847091648,12.862194111497956,10.367680514813401,16.207191805297043,19.300626558286602,26.456142702896614
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rewrite,true,request_cluster,240,0,4,245,240,13.332476635773977,12.862652778625488,10.378664970397949,16.209743976593018,19.301959037780762,26.456705093383789,240,13.259732847091648,12.862194111497956,10.367680514813401,16.207191805297043,19.300626558286602,26.456142702896614
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rephrase,new,prompt,480,296,303,488,480,2.0604011133069435,0.40220007300376892,0.021473555825650692,2.916662335395813,6.2454983711242686,19.821340560913086,480,6.6694303206285745,6.9946640878915787,3.2015190161764622,10.369096377020469,14.037338281772099,22.983731204061769
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rephrase,new,request_cluster,480,296,303,488,240,2.0604011133069435,0.92546717682853341,0.081698466339730658,3.1565152139519341,5.3817473173141472,17.783671855926514,240,6.6694303206285745,7.1546515804948285,4.0872021557297558,9.5626404255162925,12.646782833547331,20.723034146736609
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rephrase,true,prompt,480,22,31,490,480,8.7298314339355176,8.6017742156982422,5.6719441413879395,11.502523183822632,14.56893253326416,22.98552131652832,480,6.6694303206285745,6.9946640878915787,3.2015190161764622,10.369096377020469,14.037338281772099,22.983731204061769
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rephrase,true,request_cluster,480,22,31,490,240,8.7298314339355176,8.5753344297409058,6.0503435134887695,11.247318506240845,13.412793588638305,20.725481986999512,240,6.6694303206285745,7.1546515804948285,4.0872021557297558,9.5626404255162925,12.646782833547331,20.723034146736609
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,locality,new,prompt,2400,38,68,2440,2400,9.7717807530673362,9.7969021797180176,7.1645603179931641,12.322084188461304,14.647112560272216,22.886539459228516,2400,-5.4122007684670823,-5.5486676692962646,-8.7176861371845007,-2.2216514348983765,0.73929672241210875,16.354746423661709
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,locality,new,request_cluster,2400,38,68,2440,240,9.7717807530673362,9.885145902633667,7.8180414557456972,11.533124405145644,13.640788755416869,17.894030857086182,240,-5.4122007684670832,-5.2474147289991375,-7.5245700281113388,-3.1792349096387627,-1.2188806378841406,4.5769808724522587
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,locality,true,prompt,2400,600,646,2450,2400,4.359579984600253,3.639520525932312,1.3156893849372864,6.5010071992874146,9.5963415145874009,21.353221893310547,2400,-5.4122007684670823,-5.5486676692962646,-8.7176861371845007,-2.2216514348983765,0.73929672241210875,16.354746423661709
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,locality,true,request_cluster,2400,600,646,2450,240,4.3595799846002539,3.7698228791356088,2.8205478310585024,5.7989697195589542,7.4432443356513973,13.656381988525391,240,-5.4122007684670832,-5.2474147289991375,-7.5245700281113388,-3.1792349096387627,-1.2188806378841406,4.5769808724522587
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rewrite,new,prompt,80,79,80,81,80,0.050438482325080261,0.0021780178649351001,0.00081907924322877079,0.0044151680776849389,0.011774162016808989,3.5930867195129395,80,12.999912136037347,12.765187839395367,9.1825596655835398,16.171264061704278,19.125795170228233,25.596051139815245
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rewrite,new,request_cluster,80,79,80,81,80,0.050438482325080261,0.0021780178649351001,0.00081907924322877079,0.0044151680776849389,0.011774162016808989,3.5930867195129395,80,12.999912136037347,12.765187839395367,9.1825596655835398,16.171264061704278,19.125795170228233,25.596051139815245
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rewrite,true,prompt,80,0,2,82,80,13.050350618362426,12.766710758209229,9.1859447956085205,16.171966075897217,19.126748657226567,25.596343994140625,80,12.999912136037347,12.765187839395367,9.1825596655835398,16.171264061704278,19.125795170228233,25.596051139815245
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rewrite,true,request_cluster,80,0,2,82,80,13.050350618362426,12.766710758209229,9.1859447956085205,16.171966075897217,19.126748657226567,25.596343994140625,80,12.999912136037347,12.765187839395367,9.1825596655835398,16.171264061704278,19.125795170228233,25.596051139815245
