arm,batch,population,metric,group,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy
RES8,60,suffix,RS,ACTIVE_TARGET,994,994,994,1.0,0,994,167c89fb129b9e7a1bc92c7032192ddceea9baa697f6400112111500ddda3e92,5a2377e23e36bfeac6b8bbc7cbc3eee746de46bcea540e66cb84ec9a90d04581,993,0.9989939637826962,993,0.9989939637826962,1009,1010,0.999009900990099,0,0.0,0,0.0,16,1011,0.01582591493570722
RES8,60,suffix,RS,SUPERSEDED,6,6,5,0.8333333333333334,0,5,da4c13757b947da5ff7515fea41b79dd7912a4dccc6141faede57a69bf6586f8,eb9250315a3d45af6a40027d2faebbde7d982904ad4848d7ffbd2678c432d783,4,0.6666666666666666,4,0.6666666666666666,4,6,0.6666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,6,0.16666666666666666
RES8,60,suffix,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
RES8,60,suffix,PS,ALL,2000,1000,1960,0.98,0,965,561c2a3b61e3777b41070ea00087eb776c101e59310b21581b2961f321f411e2,800493de01700f82e663d72803e204f4a5c56b025a4c35ae10811ee12b5bb09f,1425,0.7125,552,0.552,1456,2032,0.7165354330708661,4,0.002,0,0.0,36,2034,0.017699115044247787
RES8,60,suffix,PS,ACTIVE_TARGET,1988,994,1952,0.9818913480885312,0,962,8382f962a0306a2cac5e9f50b608788262e6f4134a96a7557c882773391f5b38,dff7fcbdb0d05228b16fb757fa0bc28e29196bed71b47def4c074faa550c808a,1423,0.71579476861167,552,0.5553319919517102,1454,2020,0.7198019801980198,3,0.0015090543259557343,0,0.0,35,2022,0.01730959446092977
RES8,60,suffix,PS,SUPERSEDED,12,6,8,0.6666666666666666,0,3,f188991fee9feb1bb44ad46967dc83abf794128d8ee48e6185148a55694db3b7,196cca01190f1ba2206167b55fc4a1a281ff5faefa013334b116ace88c27fc67,2,0.16666666666666666,0,0.0,2,12,0.16666666666666666,1,0.08333333333333333,0,0.0,1,12,0.08333333333333333
RES8,60,suffix,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
RES8,60,suffix,NS,ALL,10000,1000,7120,0.712,0,260,e9e551f08e1f033dce508fa0c2483ece0f1be8b290828ac7bf481a6202ae67ff,7b61b79896df5ab4db4ed70523a40bfb3e9856be33859982974d84184bdf5155,448,0.0448,0,0.0,607,10160,0.05974409448818897,1056,0.1056,0,0.0,1220,10170,0.119960668633235
RES8,60,suffix,NS,ACTIVE_TARGET,9940,994,7074,0.7116700201207243,0,259,0589d623d61fdd9a5c7f635272adf0f65fb97bb1c645881f160dede63cbd4cd3,4a5d04fb14977d4b16c0e4c70fdd197d8a141eaaf7128898f6acd51b75849283,447,0.04496981891348088,0,0.0,606,10100,0.06,1052,0.10583501006036217,0,0.0,1216,10110,0.12027695351137488
RES8,60,suffix,NS,SUPERSEDED,60,6,46,0.7666666666666667,0,1,f33e90c1a2dab2a51c79ccd3672e6f6797852f2d0710467c47faa0208706dc3c,cbd21b50ed2fa0172edfad043493a49d72bbc29204584c0f3dd2c59202ab3a5a,1,0.016666666666666666,0,0.0,1,60,0.016666666666666666,4,0.06666666666666667,0,0.0,4,60,0.06666666666666667
RES8,60,suffix,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
RES8,60,fullseen,RS,ALL,6000,6000,5976,0.996,0,5976,c03f7503119d0bbfd06a9cde4ba3ac13024bd7c628dac9c6ee777e5e7508d24f,778e8f5a1ff1d6bea475dbf3b231bae34b16158ddb0fded7d4b2279bec4b761f,5856,0.976,5856,0.976,5941,6085,0.9763352506162695,6,0.001,6,0.001,71,6073,0.011691091717437839
RES8,60,fullseen,RS,ACTIVE_TARGET,5904,5904,5892,0.9979674796747967,0,5892,f3251744fb0eb1333c70a36e7bf6c6442497aafd28a1332ad5a696a057fe2fff,b322eb29fbe8e4acb85af7dd6666590717f1c7af29fad17fdda0fa6250f8fd95,5820,0.9857723577235772,5820,0.9857723577235772,5904,5988,0.9859719438877755,2,0.00033875338753387534,2,0.00033875338753387534,66,5976,0.01104417670682731
RES8,60,fullseen,RS,SUPERSEDED,96,96,84,0.875,0,84,df40db7d2c9ebb858c8fac1745ae21b51bcd8cab903247634abe1d7d2256b4a4,8b03dd21bd77aac937088e2cc1e7af16102d131f8a2267e6667c61525097e873,36,0.375,36,0.375,37,97,0.38144329896907214,4,0.041666666666666664,4,0.041666666666666664,5,97,0.05154639175257732
RES8,60,fullseen,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
RES8,60,FIRST100,RS,ALL,100,100,98,0.98,0,98,1b09f1693ec1a62f1ee681ae23edf7f64ee5daf48555a1416fdabe1535bbf0a6,63a47111410be66808f1afd1fa4d1c91ba622a4d658b186d76ba761822f35c3b,94,0.94,94,0.94,95,101,0.9405940594059405,0,0.0,0,0.0,3,103,0.02912621359223301
RES8,60,FIRST500,RS,ALL,500,500,496,0.992,0,496,261ed090029f3aedd3251956560ca79bb596d4045a79a182c0626c2ef25c9c3b,67a8cb4ada54a68d5ba361ce8cfd07dd920d8ef96d6bd54ec9ed787dada98d80,471,0.942,471,0.942,478,507,0.9428007889546351,0,0.0,0,0.0,6,507,0.011834319526627219
RES8,60,FIRST1000,RS,ALL,1000,1000,992,0.992,0,992,d070d17f8574bc66d50da8c0cd3fcdd125de8fac25fbcaf6ef3ee19693593550,c1bcb9eea90f0b35f91da2c7e819721c7d00110d091e38a8d5301ce486e643d7,953,0.953,953,0.953,968,1015,0.9536945812807882,2,0.002,2,0.002,12,1011,0.011869436201780416
RES8,60,OLD_EARLY,RS,ALL,1000,1000,992,0.992,0,992,d070d17f8574bc66d50da8c0cd3fcdd125de8fac25fbcaf6ef3ee19693593550,c1bcb9eea90f0b35f91da2c7e819721c7d00110d091e38a8d5301ce486e643d7,953,0.953,953,0.953,968,1015,0.9536945812807882,2,0.002,2,0.002,12,1011,0.011869436201780416
RES8,60,OLD_MIDDLE,RS,ALL,3000,3000,2990,0.9966666666666667,0,2990,a39817cdc11c1badf3b600d1381a69256940baca582ca3e9d666350aad1a78a4,a6dde9da207a7a6712eb617ba36628cc680dc31bf719f111a2fda1fece900a3c,2922,0.974,2922,0.974,2960,3038,0.9743252139565504,2,0.0006666666666666666,2,0.0006666666666666666,33,3036,0.010869565217391304
RES8,60,OLD_RECENT,RS,ALL,1000,1000,995,0.995,0,995,ac1c3441b290c69bb533aece823525e39f960d6dce1fd2b82022ae5fb0b63124,d711a6aba8899a70cd66307aae6d0bb385327dd64105c8e11e23c62d04529d7d,984,0.984,984,0.984,1000,1016,0.984251968503937,1,0.001,1,0.001,9,1009,0.008919722497522299
RES8,60,NEW_EARLY,RS,ALL,200,200,200,1.0,0,200,61ce07bcdb26c9e778b52d55e0a0f4c1d4de1ed3801f59a4b88bb1bf34cc08ec,1f15db63cc5e029e4341cae4f212f32cba0e6fde3a7014f8a57af09144a5ca69,200,1.0,200,1.0,203,203,1.0,0,0.0,0,0.0,5,205,0.024390243902439025
RES8,60,NEW_MIDDLE,RS,ALL,600,600,599,0.9983333333333333,0,599,dbdbf6299df67d0ed1da750ef24b9c4fbd185fd2bedd8c8218a695e092456dd8,693f739cb4c2a49cc03826b6d4e51aca514dd26cea728d645469fc75027d64d7,597,0.995,597,0.995,607,610,0.9950819672131147,1,0.0016666666666666668,1,0.0016666666666666668,11,610,0.018032786885245903
RES8,60,NEW_RECENT,RS,ALL,200,200,200,1.0,0,200,3735846b637de23ddf57d6b0d4e03147eed1a7555c46b4d47d31daaa38632005,5bc27713e7c6f6251cdf226aa86a39451832d01910705a8ee33b919c3b9de104,200,1.0,200,1.0,203,203,1.0,0,0.0,0,0.0,1,202,0.0049504950495049506
RES8,60,fullseen,PS,ALL,12000,6000,11606,0.9671666666666666,0,5673,3939b89fb37ed1bde52fb1b30d176cdee7b2d712e457d595dca0f003eefbaf7c,b72e58d23f72dd87def457249fdae0fd4aa628b38831cc69e489bad2be0f5fc7,8315,0.6929166666666666,3253,0.5421666666666667,8481,12170,0.6968775677896467,68,0.005666666666666667,10,0.0016666666666666668,202,12146,0.01663098962621439
RES8,60,fullseen,PS,ACTIVE_TARGET,11808,5904,11468,0.9712059620596206,0,5618,d8cbb164ea5f029b004881e2c14792811822c7e9292fcb9d0d9832ab00ed2e1d,3ab8a6f3349e21ce3301f2cb7b6f87908a9974d04e1a6bad38e793c02e98d1f0,8295,0.702489837398374,3250,0.5504742547425474,8459,11976,0.7063293253173013,61,0.005165989159891599,8,0.0013550135501355014,193,11952,0.0161479250334672
RES8,60,fullseen,PS,SUPERSEDED,192,96,138,0.71875,0,55,b5b41e3294b39cf569dd02122354d98d47c66187c201539323b89ca1b5a9f545,047848912411ab74a7ca826bf8b7f72cc7137fa004da174b021e059de2223e9f,20,0.10416666666666667,3,0.03125,22,194,0.1134020618556701,7,0.036458333333333336,2,0.020833333333333332,9,194,0.04639175257731959
RES8,60,fullseen,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
RES8,60,FIRST100,PS,ALL,200,100,195,0.975,0,96,9cc8c31cf6cfe5b4c0348b54aef884f45255fa134c0df591a333b60c179e1e82,f05f1c796632ed2e394a3212b748981a48c251a1247fbd7ea691e7f16274278f,131,0.655,49,0.49,133,202,0.6584158415841584,1,0.005,0,0.0,7,206,0.03398058252427184
RES8,60,FIRST500,PS,ALL,1000,500,957,0.957,0,463,7a279c1c953e9508f67bda4a2c1cb4d8d98f263733ce5837ef25cad9c5f8a2bb,966d2f00f24064370abeb6f652c0abf222f52492aa6f264442c8690b62a7617b,644,0.644,241,0.482,658,1014,0.6489151873767258,9,0.009,0,0.0,23,1014,0.022682445759368838
RES8,60,FIRST1000,PS,ALL,2000,1000,1906,0.953,0,922,be35c087a87309a225222a9662aa59a5e8d349b9ef45b9a100593e3fdaa4585e,a36a82d7a3d00a24694b7fe399c1bb3c03cf7a564c153d1fe6f114b160ecc504,1291,0.6455,478,0.478,1320,2030,0.6502463054187192,22,0.011,2,0.002,44,2022,0.021760633036597428
RES8,60,OLD_EARLY,PS,ALL,2000,1000,1906,0.953,0,922,be35c087a87309a225222a9662aa59a5e8d349b9ef45b9a100593e3fdaa4585e,a36a82d7a3d00a24694b7fe399c1bb3c03cf7a564c153d1fe6f114b160ecc504,1291,0.6455,478,0.478,1320,2030,0.6502463054187192,22,0.011,2,0.002,44,2022,0.021760633036597428
RES8,60,OLD_MIDDLE,PS,ALL,6000,3000,5806,0.9676666666666667,0,2837,ca79626b10e6d19a1495bd8eeca18178ffdfafa2152554df17b67327670ed5e4,01ff513581a6f5e1b06e6ab9373c3c60847a1f08ef4f8d4045d46995350bfb35,4174,0.6956666666666667,1650,0.55,4248,6076,0.6991441737985516,30,0.005,5,0.0016666666666666668,94,6072,0.015480895915678524
RES8,60,OLD_RECENT,PS,ALL,2000,1000,1934,0.967,0,949,615417113d96e65bb8cc6e0efcc51c70f66312867f0661631bd3d6ea65c4727c,ae66c4bac55a3413206035410aa00990612531ad32f6f5ef418ac3640700620e,1425,0.7125,573,0.573,1457,2032,0.7170275590551181,12,0.006,3,0.003,28,2018,0.013875123885034688
RES8,60,NEW_EARLY,PS,ALL,400,200,393,0.9825,0,193,0a95e3fd9fd14f6f5cec878702eac76166a3797278988c7712813845bc348c1a,d6f1fc7e2ea425ca4fadbf6147674fbd7f08824e04febe2ac3188768a87a610a,285,0.7125,111,0.555,290,406,0.7142857142857143,1,0.0025,0,0.0,11,410,0.026829268292682926
RES8,60,NEW_MIDDLE,PS,ALL,1200,600,1171,0.9758333333333333,0,576,46081f4de83a1d4f31c04412876e224ef3183ccfef4706f3b2be1065eb2eb1ab,97a0d321521541be90ede6ab8a7abcfed47ac22a4b7f83e60061c3adb042f3a7,840,0.7,321,0.535,860,1220,0.7049180327868853,3,0.0025,0,0.0,22,1220,0.018032786885245903
RES8,60,NEW_RECENT,PS,ALL,400,200,396,0.99,0,196,33dedd2d1ee1d46adbe642b8d8f0464b97b0c5196563c598aafdda9209e12c93,e52a08ff09e5bedf4d0ec1d3a53ab47811dc690469c64e8860b3b3551f1dae17,300,0.75,120,0.6,306,406,0.7536945812807881,0,0.0,0,0.0,3,404,0.007425742574257425
RES8,60,fullseen,NS,ALL,60000,6000,41704,0.6950666666666667,0,1501,c25dff7e0856c2a54d4b7f25265d1692cbc9b1bc9add31061d81982c0f9c8aac,2ec440884237e5fbde761cad0e58e1df247bcd35e8ea2995edcae07337fd1b01,2772,0.0462,0,0.0,3564,60850,0.05857025472473295,6205,0.10341666666666667,0,0.0,6901,60730,0.11363411822822328
RES8,60,fullseen,NS,ACTIVE_TARGET,59040,5904,41081,0.6958163956639566,0,1484,0c20a1be25bb754c30ea9b68235d2537e9e34670be9c470133490b6cfeff7b5b,e90c0235a430c8a91dfed8081eb53628bf51c05d31b3b7dbd4b413535704b33e,2754,0.046646341463414634,0,0.0,3536,59880,0.05905143620574482,6149,0.10414972899728997,0,0.0,6835,59760,0.11437416331994646
RES8,60,fullseen,NS,SUPERSEDED,960,96,623,0.6489583333333333,0,17,6e6abaa6c01ff340ff582a7d53bb9b71911ce064390f0d71723297a71c55fc85,4066bb5c13893baf9f75b9c714a3fee30f7cf6721baf7f5a7f9aeef90142988b,18,0.01875,0,0.0,28,970,0.0288659793814433,56,0.058333333333333334,0,0.0,66,970,0.06804123711340206
RES8,60,fullseen,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
RES8,60,FIRST100,NS,ALL,1000,100,692,0.692,0,30,9fba4d0a70c56e8e6dc2bf241ec3a99578c47bee5f5f570bd03b093d6eeccea9,66d62d9a1a579a30ef0efde56de0ec15f2fcabebfa20c6556c53fb42c5bd224d,46,0.046,0,0.0,47,1010,0.046534653465346534,75,0.075,0,0.0,105,1030,0.10194174757281553
RES8,60,FIRST500,NS,ALL,5000,500,3316,0.6632,0,115,784e4d18682ae8ef7debe64d1648119410f54dd67822966faa3f5e7fbd1c18ee,b006a354941453c37a41c5731393b083cac1b534eaedb3738bd4acea3e56e71c,263,0.0526,0,0.0,322,5070,0.06351084812623274,454,0.0908,0,0.0,524,5070,0.10335305719921105
RES8,60,FIRST1000,NS,ALL,10000,1000,6720,0.672,0,233,59d440ad61df06ce0911a943455c8e40e2f1ec3a17065c77805e896bb811edef,9154186f10ada431e4d91cb57ad7b32d8f6dd830d5ebee1c5cbe57e7ac287aab,520,0.052,0,0.0,657,10150,0.06472906403940887,980,0.098,0,0.0,1090,10110,0.10781404549950543
RES8,60,OLD_EARLY,NS,ALL,10000,1000,6720,0.672,0,233,59d440ad61df06ce0911a943455c8e40e2f1ec3a17065c77805e896bb811edef,9154186f10ada431e4d91cb57ad7b32d8f6dd830d5ebee1c5cbe57e7ac287aab,520,0.052,0,0.0,657,10150,0.06472906403940887,980,0.098,0,0.0,1090,10110,0.10781404549950543
RES8,60,OLD_MIDDLE,NS,ALL,30000,3000,20800,0.6933333333333334,0,753,6b044d1f12edc529aa131197916641d8555c5169f063620e0588b734cee5ac1a,a62b0cd2362bfbf91aaa1897339aacf49502d276898081d85e2a6598a93275d6,1339,0.04463333333333333,0,0.0,1676,30380,0.055167873601053324,3060,0.102,0,0.0,3395,30360,0.11182476943346509
RES8,60,OLD_RECENT,NS,ALL,10000,1000,7064,0.7064,0,255,a4e52de99d95476897694818eedb2ecb4e7894a72951fe5cb55f54eb9854d88f,f2816e2b9558a056ca50e96161f0b1d172f5ee9d9551097c95701a1e6199f3d5,465,0.0465,0,0.0,624,10160,0.06141732283464567,1109,0.1109,0,0.0,1196,10090,0.11853320118929633
RES8,60,NEW_EARLY,NS,ALL,2000,200,1429,0.7145,0,55,0707c4347b06f37bb60909d2be0ec316542a5f310ad0e5f7850cb78ea7703abe,ff025fabe6ba08c48fee508fbb86b8a207beec1abe981bc86de6482397290a92,97,0.0485,0,0.0,127,2030,0.06256157635467981,227,0.1135,0,0.0,277,2050,0.1351219512195122
RES8,60,NEW_MIDDLE,NS,ALL,6000,600,4262,0.7103333333333334,0,150,610c20c4e3119cfe70d49a87538d260eab155be219b4b246717d056911b758c3,b7b9b059810e30d35d7efe4b9cfbb162c85cb2d5700b7231b3f0fc7d79af5e3e,251,0.041833333333333333,0,0.0,350,6100,0.05737704918032787,610,0.10166666666666667,0,0.0,710,6100,0.11639344262295082
RES8,60,NEW_RECENT,NS,ALL,2000,200,1429,0.7145,0,55,48324e563f6f8d22695743d8153b5bc2f1528bf5e99e844593ebe2b9f2010a5a,f7c5d1155d73f3d093a0c17f296aa73337a61406397a92bf1fdf2111630e0460,100,0.05,0,0.0,130,2030,0.06403940886699508,219,0.1095,0,0.0,233,2020,0.11534653465346535
RES8,60,entry_old,RS,ALL,5000,5000,4977,0.9954,0,4977,cd841b6e61bf9ac05a532be0efce66ec0f65516590256c3253e2ef1938fc3d9a,ddf6bc56aa9cea679489470c46bfc3c250678efb4afdd0a8cc78691b216071d3,4859,0.9718,4859,0.9718,4928,5069,0.9721838626948116,5,0.001,5,0.001,54,5056,0.010680379746835443
RES8,60,entry_old,RS,ACTIVE_TARGET,4910,4910,4898,0.9975560081466395,0,4898,a33a9ad2716e4ded088e5fc88940747459f82f064d9213d6b05e0fe481f73812,17a52e393980a69ef4455caada14f846f12b524fc40157eae3a2f443a420504a,4827,0.9830957230142566,4827,0.9830957230142566,4895,4978,0.9833266372036963,2,0.0004073319755600815,2,0.0004073319755600815,50,4965,0.010070493454179255
RES8,60,entry_old,RS,SUPERSEDED,90,90,79,0.8777777777777778,0,79,5ccd65a9e45ddb4cafad1ea92322d13bb2ca5a0bff825223c6ebacf8564f9b21,d5eee37e84b0e4fe29e9af02b370a2c3b2797c185e426d202f5e7fcf29ef858e,32,0.35555555555555557,32,0.35555555555555557,33,91,0.3626373626373626,3,0.03333333333333333,3,0.03333333333333333,4,91,0.04395604395604396
RES8,60,entry_old,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
RES8,60,entry_old,PS,ALL,10000,5000,9646,0.9646,0,4708,1af2f62c84d42f8c2ea43a6f1d38fc060f608cc2ca45f73cd8c1f6fad5b47e9a,3a0a5ef4dfd2a16a60ed9dbce3e1bf47b981da7ab458c8b93fbbfce472dbd557,6890,0.689,2701,0.5402,7025,10138,0.6929374630104557,64,0.0064,10,0.002,166,10112,0.01641613924050633
RES8,60,entry_old,PS,ACTIVE_TARGET,9820,4910,9516,0.9690427698574338,0,4656,41e9b63ba1d3658a48b9c164df0da2c3ecabc92b202d9d322bfbbc05e2c5f241,b30745a8b5ad846df51e5edd4cf14b68988bea97ca204393044512b61fa3117e,6872,0.69979633401222,2698,0.5494908350305499,7005,9956,0.7035958216151065,58,0.005906313645621181,8,0.001629327902240326,158,9930,0.01591137965760322
RES8,60,entry_old,PS,SUPERSEDED,180,90,130,0.7222222222222222,0,52,011d00a5ba43b85b756c5e998ae0f17aaa4d2080f302da6427148d9f32253f76,7e2a20b2152f046d879442e4ec4078c926925120822b0003f4ee85c766738246,18,0.1,3,0.03333333333333333,20,182,0.10989010989010989,6,0.03333333333333333,2,0.022222222222222223,8,182,0.04395604395604396
RES8,60,entry_old,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
RES8,60,entry_old,NS,ALL,50000,5000,34584,0.69168,0,1241,03cf69604597a6686e678e3d28f20e8afa0c40922c75d0f3cefa9c8fc7e324e9,822a16e30ed34d99c7e7722765a4a68a024a44d0e19b2b74b2bafb674f7f01bb,2324,0.04648,0,0.0,2957,50690,0.0583349773130795,5149,0.10298,0,0.0,5681,50560,0.1123615506329114
RES8,60,entry_old,NS,ACTIVE_TARGET,49100,4910,34007,0.6926069246435845,0,1225,96ba3e9c79ce6f4584ff340f67671de57355bfed301ce3d112054f6bb435bc72,c504e24b1ff26d61b268099fb406e7a5120923627c0e7a1a875e15630a39f499,2307,0.0469857433808554,0,0.0,2930,49780,0.05885897950984331,5097,0.10380855397148676,0,0.0,5619,49650,0.11317220543806647
RES8,60,entry_old,NS,SUPERSEDED,900,90,577,0.6411111111111111,0,16,e8a649115458b5939177521ca58ab4eb4b46761bdef16b2d527a38c4d68bfe61,112f81b4000b0a9c833aa8a576edc31b6ab31f94f334ce4b9c3689cfd9f01789,17,0.01888888888888889,0,0.0,27,910,0.02967032967032967,52,0.057777777777777775,0,0.0,62,910,0.06813186813186813
RES8,60,entry_old,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
RES8,60,ONLINE_AT_WRITE_1000_DIFFERENT_STATES,RS,ALL,1000,1000,1000,1.0,0,1000,3d8441c97974f7cd040c389398d91e2eb5ac18fab77a8c2eb4529838716fd31c,a9b082cd81b960712ddf5156a38bd0234ed624af5674dd34a60677d7c11cf9e1,999,0.999,999,0.999,1015,1016,0.9990157480314961,0,0.0,0,0.0,16,1017,0.015732546705998034
RES8,60,ONLINE_AT_WRITE_1000_DIFFERENT_STATES,PS,ALL,2000,1000,1958,0.979,0,961,561c2a3b61e3777b41070ea00087eb776c101e59310b21581b2961f321f411e2,20a89aa87bedfc84134c7cda8f150ced2314340faeb6dd6b1e42897073e22752,1436,0.718,558,0.558,1467,2032,0.7219488188976378,3,0.0015,0,0.0,35,2034,0.01720747295968535
RES8,60,ONLINE_AT_WRITE_1000_DIFFERENT_STATES,NS,ALL,10000,1000,7187,0.7187,0,284,e9e551f08e1f033dce508fa0c2483ece0f1be8b290828ac7bf481a6202ae67ff,7ceafdfa759ac1b87e7a025fd3e77fe36e5e6fd9b72f49acccb4993e33f77b46,440,0.044,1,0.001,598,10160,0.058858267716535434,1106,0.1106,0,0.0,1270,10170,0.1248770894788594
S875,51,current,RS,ALL,100,100,100,1.0,0,100,037ac4c321813f6b1a964a42b9567a98c85645bd6a744769d43309f24dcc173a,f25c4b7fc99e44cae74e94023459c9d894a593121838ee26bb6afc7677bded7a,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,3,103,0.02912621359223301
S875,51,current,PS,ALL,200,100,196,0.98,0,96,de9d62eaaf6dec137fc9195724c4b9b5176d83f7b754ab72ab42dead5cd0ed05,81fb08b23cfab2af9c03c52f70e887a8cf5ffe5e87c39fdb0e808c16c073c60f,147,0.735,60,0.6,148,202,0.7326732673267327,0,0.0,0,0.0,6,206,0.02912621359223301
S875,51,current,NS,ALL,1000,100,714,0.714,0,34,a75f459260d92004515cf2573e74e6852bb290b05ea8fd488ae685c0a086cc96,13dca408fac02c56fe9f0fa0f8039cf71ba2e3a77764983cdc20c299893dbe7e,49,0.049,0,0.0,58,1010,0.05742574257425743,103,0.103,0,0.0,133,1030,0.129126213592233
S875,51,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,125,0.9765625,125,0.9765625,125,128,0.9765625,0,0.0,0,0.0,0,128,0.0
S875,51,historical,RS,ACTIVE_TARGET,124,124,124,1.0,0,124,42205eaaa54bc134286058569563a5fd3947a246e604d53104f8ec1fa2e7c8c4,150786e9b79536f282a59aac9dbf153d0b81113f16bba40d37a26a340e9fc75e,123,0.9919354838709677,123,0.9919354838709677,123,124,0.9919354838709677,0,0.0,0,0.0,0,124,0.0
S875,51,historical,RS,SUPERSEDED,4,4,4,1.0,0,4,fdb2ce97a1f4c2950b450f0cb6b4295a515aa3c7d6060bbcbe0710517968f895,d595541fc3518759793416c68e211d8383688498b8a6ce23a74c78cc703a317e,2,0.5,2,0.5,2,4,0.5,0,0.0,0,0.0,0,4,0.0
S875,51,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S875,51,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,86dc807c5d5bdba253543a6ddabcad34fd0500081de7b4724e510f7459f0ee65,175,0.68359375,63,0.4921875,175,256,0.68359375,0,0.0,0,0.0,0,256,0.0
S875,51,historical,PS,ACTIVE_TARGET,248,124,245,0.9879032258064516,0,121,3791f82e104a2ada4b398dc1db2a2264fb0af62a4e4bf6aef0a086422f32f1f0,e8bde470c5f54137d8a527bed7e9c2833ee52eb0574aabbcc0b457ff2570b13c,175,0.7056451612903226,63,0.5080645161290323,175,248,0.7056451612903226,0,0.0,0,0.0,0,248,0.0
S875,51,historical,PS,SUPERSEDED,8,4,5,0.625,0,1,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,c7dc7e8fc447c86c76c7d67edb645c1538021107b3dcdc6054196bcc608154bc,0,0.0,0,0.0,0,8,0.0,0,0.0,0,0.0,0,8,0.0
S875,51,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S875,51,historical,NS,ALL,1280,128,883,0.68984375,0,35,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,a19a0f6bd266b802330dd0ad129d5337c74b4ae9acaf4505fc403d5623f69655,72,0.05625,0,0.0,72,1280,0.05625,159,0.12421875,0,0.0,159,1280,0.12421875
